;PlatsID;Season;Order;Pollinator_individuals;ML;Visit;Insect;Transect_Grassland;flw_visited_by_pollin;pollin_species;Site_name
278;9;2012;Hymenoptera;2;L;5;2;A;;Bombus_ruderarius;Tjarns_Hage
279;9;2012;Hymenoptera;1;M;2;3;A;;Bombus_sylvarum;Tjarns_Hage
280;9;2012;Diptera;1;M;5;27;C;Achillea_millefolium;Sphaerophoria_scripta;Tjarns_Hage
281;9;2012;Diptera;1;M;5;19;C;Stellaria_graminea;Sphaerophoria_taeniata;Tjarns_Hage
282;9;2012;Diptera;1;M;5;23;C;;Sphaerophoria_taeniata;Tjarns_Hage
283;9;2012;Diptera;2;L;2;2;C;;Syrphus_ribesii;Tjarns_Hage
284;9;2012;Hymenoptera;1;L;1;1;A;;Bombus_terrestris;Tjarns_Hage
285;9;2012;Diptera;5;L;2;5;D;;Eristalis_picea;Tjarns_Hage
286;9;2012;Diptera;1;M;5;13;C;Achillea_millefolium;Syrphus_vitripennis;Tjarns_Hage
287;9;2012;Hymenoptera;2;M;3;5;B;;Bombus_humilis;Tjarns_Hage
288;9;2012;Hymenoptera;1;L;3;7;A;;Bombus_lucorum;Tjarns_Hage
289;9;2012;Hymenoptera;1;M;4;3;B;Filipendula_vulgaris;Lasioglossum_zonulum;Tjarns_Hage
290;9;2012;Hymenoptera;1;L;1;6;A;;Bombus_ruderarius;Tjarns_Hage
291;9;2012;Diptera;1;L;3;3;F;;Chrysotoxum_bicinctum;Tjarns_Hage
292;9;2012;Diptera;1;L;5;1;B;;Syrphus_ribesii;Tjarns_Hage
293;9;2012;Diptera;1;L;3;2;B;;Volucella_bombylans;Tjarns_Hage
294;9;2012;Hymenoptera;1;L;2;7;D;;Andrena_helvola;Tjarns_Hage
295;9;2012;Hymenoptera;1;L;3;7;F;;Nomada_striata;Tjarns_Hage
296;9;2012;Diptera;1;L;2;8;A;;Eristalis_interrupta;Tjarns_Hage
297;9;2012;Hymenoptera;1;L;1;8;B;;Apis_mellifera;Tjarns_Hage
298;9;2012;Hymenoptera;2;L;1;16;A;;Andrena_haemorrhoa;Tjarns_Hage
299;9;2012;Hymenoptera;1;L;3;3;A;;Bombus_terrestris;Tjarns_Hage
300;9;2012;Hymenoptera;1;L;1;1;E;;Bombus_terrestris;Tjarns_Hage
301;9;2012;Diptera;1;L;3;5;A;;Microdon_mutabilis;Tjarns_Hage
302;9;2012;Diptera;50;L;5;1;E;;Eristalis_arbustorum;Tjarns_Hage
303;9;2012;Diptera;1;L;5;5;A;;Melanogaster_aerosa;Tjarns_Hage
304;9;2012;Hymenoptera;1;L;1;9;F;;Bombus_pascuorum;Tjarns_Hage
305;9;2012;Hymenoptera;1;M;1;7;C;Taraxacum_sp;Apis_mellifera;Tjarns_Hage
306;9;2012;Hymenoptera;1;L;3;6;F;;Bombus_hypnorum;Tjarns_Hage
307;9;2012;Diptera;1;L;4;5;A;;Helophilus_pendulus;Tjarns_Hage
308;9;2012;Diptera;1;L;1;14;A;;Eristalis_interrupta;Tjarns_Hage
309;9;2012;Diptera;1;L;2;8;B;;Rhingia_campestris;Tjarns_Hage
310;9;2012;Hymenoptera;1;L;1;2;B;;Bombus_terrestris;Tjarns_Hage
311;9;2012;Hymenoptera;2;L;1;10;A;;Andrena_haemorrhoa;Tjarns_Hage
312;9;2012;Hymenoptera;2;L;3;16;B;;Apis_mellifera;Tjarns_Hage
313;9;2012;Diptera;1;M;4;1;A;Galium_album;Syrphus_vitripennis;Tjarns_Hage
314;9;2012;Hymenoptera;1;L;1;1;F;;Lasioglossum_calceatum;Tjarns_Hage
315;9;2012;Hymenoptera;1;L;1;11;F;;Bombus_terrestris;Tjarns_Hage
316;9;2012;Diptera;1;L;4;7;A;;Platycheirus_rosarum;Tjarns_Hage
317;9;2012;Hymenoptera;1;L;1;1;D;;Bombus_pascuorum;Tjarns_Hage
318;9;2012;Diptera;1;L;1;4;B;;Helophilus_pendulus;Tjarns_Hage
319;9;2012;Hymenoptera;1;L;2;19;B;;Apis_mellifera;Tjarns_Hage
320;9;2012;Diptera;1;M;5;20;C;Achillea_millefolium;Syrphus_vitripennis;Tjarns_Hage
321;9;2012;Hymenoptera;1;L;3;2;F;;Nomada_moeschleri;Tjarns_Hage
322;9;2012;Hymenoptera;4;L;3;1;B;;Bombus_humilis;Tjarns_Hage
323;9;2012;Diptera;1;L;2;4;C;;Syrphus_vitripennis;Tjarns_Hage
324;9;2012;Hymenoptera;1;L;2;15;B;;Apis_mellifera;Tjarns_Hage
325;9;2012;Hymenoptera;1;L;1;3;C;;Bombus_bohemicus;Tjarns_Hage
326;9;2012;Hymenoptera;1;L;3;11;B;;Apis_mellifera;Tjarns_Hage
327;9;2012;Diptera;1;M;3;1;D;;Melanostoma_scalare;Tjarns_Hage
328;9;2012;Hymenoptera;1;L;2;10;C;;Bombus_sylvarum;Tjarns_Hage
329;9;2012;Hymenoptera;1;L;3;4;B;;Apis_mellifera;Tjarns_Hage
330;9;2012;Diptera;2;M;5;25;C;;Sphaerophoria_scripta;Tjarns_Hage
331;9;2012;Diptera;1;M;5;22;C;;Sphaerophoria_scripta;Tjarns_Hage
332;9;2012;Hymenoptera;1;M;2;2;A;;Nomada_ruficornis;Tjarns_Hage
333;9;2012;Hymenoptera;1;L;3;5;F;;Bombus_campestris;Tjarns_Hage
334;9;2012;Diptera;1;L;3;14;B;;Sphaerophoria_taeniata;Tjarns_Hage
335;9;2012;Hymenoptera;1;L;1;14;F;;Bombus_pascuorum;Tjarns_Hage
336;9;2012;Hymenoptera;1;L;3;10;A;;Bombus_jonellus;Tjarns_Hage
337;9;2012;Diptera;1;L;2;14;A;;Cheilosia_albitarsis;Tjarns_Hage
338;9;2012;Hymenoptera;1;L;2;3;F;;Bombus_bohemicus;Tjarns_Hage
339;9;2012;Hymenoptera;1;L;1;12;A;;Bombus_bohemicus;Tjarns_Hage
340;10;2012;Diptera;1;L;1;15;B;;Syrphus_vitripennis;Sjoangen_Engso
341;10;2012;Hymenoptera;1;L;1;13;B;;Eucera_longicornis;Sjoangen_Engso
342;10;2012;Hymenoptera;1;L;5;1;C;;Bombus_bohemicus;Sjoangen_Engso
343;10;2012;Diptera;2;L;5;8;B;;Episyrphus_balteatus;Sjoangen_Engso
344;10;2012;Diptera;1;L;3;1;C;;Dasysyrphus_venustus;Sjoangen_Engso
345;10;2012;Hymenoptera;1;L;4;3;B;;Bombus_lapidarius;Sjoangen_Engso
346;10;2012;Hymenoptera;1;M;3;2;D;;Bombus_pratorum;Sjoangen_Engso
347;10;2012;Hymenoptera;1;L;1;5;B;;Andrena_fuscipes;Sjoangen_Engso
348;10;2012;Hymenoptera;1;L;2;2;D;;Bombus_lapidarius;Sjoangen_Engso
349;10;2012;Diptera;1;L;3;6;B;;Dasysyrphus_venustus;Sjoangen_Engso
350;10;2012;Hymenoptera;1;L;1;10;B;;Andrena_haemorrhoa;Sjoangen_Engso
351;10;2012;Diptera;1;L;2;8;B;;Epistrophe_eligans;Sjoangen_Engso
352;10;2012;Hymenoptera;1;L;4;6;B;;Lasioglossum_zonulum;Sjoangen_Engso
353;10;2012;Diptera;2;L;4;1;C;;Helophilus_pendulus;Sjoangen_Engso
354;10;2012;Hymenoptera;1;L;1;12;B;;Bombus_rupestris;Sjoangen_Engso
355;10;2012;Hymenoptera;1;L;1;8;B;;Halictus_tumulorum;Sjoangen_Engso
356;10;2012;Diptera;1;L;2;4;B;;Epistrophe_eligans;Sjoangen_Engso
357;10;2012;Diptera;1;L;2;6;D;;Syrphus_ribesii;Sjoangen_Engso
358;10;2012;Diptera;3;L;2;7;B;;Epistrophe_eligans;Sjoangen_Engso
359;10;2012;Diptera;1;L;5;5;B;;Syrphus_ribesii;Sjoangen_Engso
360;10;2012;Diptera;1;L;2;2;C;;Syrphus_ribesii;Sjoangen_Engso
361;10;2012;Diptera;1;L;5;1;B;;Syrphus_ribesii;Sjoangen_Engso
362;10;2012;Diptera;1;M;3;4;D;;Helophilus_hybridus;Sjoangen_Engso
363;10;2012;Hymenoptera;1;L;4;4;C;;Bombus_pascuorum;Sjoangen_Engso
364;10;2012;Hymenoptera;3;L;3;3;B;;Bombus_lapidarius;Sjoangen_Engso
365;10;2012;Diptera;3;L;2;11;B;;Epistrophe_eligans;Sjoangen_Engso
366;10;2012;Diptera;1;L;5;1;A;;Syrphus_ribesii;Sjoangen_Engso
367;10;2012;Diptera;1;M;5;2;B;;Melanostoma_mellinum;Sjoangen_Engso
368;10;2012;Hymenoptera;1;L;1;14;B;;Andrena_haemorrhoa;Sjoangen_Engso
369;10;2012;Hymenoptera;1;L;1;9;B;;Andrena_haemorrhoa;Sjoangen_Engso
370;10;2012;Hymenoptera;1;L;4;4;B;;Bombus_lapidarius;Sjoangen_Engso
371;10;2012;Diptera;2;L;5;3;B;;Syrphus_ribesii;Sjoangen_Engso
372;10;2012;Diptera;1;L;5;2;B;;Syrphus_ribesii;Sjoangen_Engso
373;10;2012;Diptera;1;M;3;6;C;Veronica_chamaedrys;Helophilus_hybridus;Sjoangen_Engso
374;10;2012;Hymenoptera;1;L;1;4;B;;Bombus_lapidarius;Sjoangen_Engso
375;10;2012;Diptera;1;L;3;2;C;;Helophilus_hybridus;Sjoangen_Engso
376;10;2012;Diptera;1;M;2;1;B;;Syrphus_ribesii;Sjoangen_Engso
377;10;2012;Diptera;1;L;1;11;B;;Cheilosia_urbana;Sjoangen_Engso
378;10;2012;Diptera;1;L;5;4;B;;Helophilus_pendulus;Sjoangen_Engso
379;10;2012;Hymenoptera;1;L;5;7;B;;Halictus_tumulorum;Sjoangen_Engso
380;10;2012;Hymenoptera;1;L;1;1;D;;Bombus_humilis;Sjoangen_Engso
381;10;2012;Diptera;1;M;5;3;B;Potentilla_erecta;Melanostoma_mellinum;Sjoangen_Engso
382;10;2012;Hymenoptera;1;L;3;1;D;;Lasioglossum_albipes;Sjoangen_Engso
383;10;2012;Hymenoptera;1;L;2;1;A;;Bombus_sylvarum;Sjoangen_Engso
384;10;2012;Diptera;1;L;4;3;C;;Helophilus_pendulus;Sjoangen_Engso
385;10;2012;Hymenoptera;1;L;3;2;B;;Bombus_pascuorum;Sjoangen_Engso
386;10;2012;Hymenoptera;1;M;3;5;C;;Bombus_pratorum;Sjoangen_Engso
387;10;2012;Hymenoptera;1;L;2;8;D;;Bombus_pascuorum;Sjoangen_Engso
388;10;2012;Hymenoptera;1;L;1;1;B;;Bombus_pascuorum;Sjoangen_Engso
389;10;2012;Diptera;1;L;4;2;B;;Helophilus_pendulus;Sjoangen_Engso
390;10;2012;Diptera;1;L;2;3;B;;Epistrophe_eligans;Sjoangen_Engso
391;10;2012;Hymenoptera;1;L;3;2;A;;Andrena_fulvago;Sjoangen_Engso
392;10;2012;Diptera;1;L;3;7;B;;Helophilus_pendulus;Sjoangen_Engso
393;11;2012;Diptera;1;M;5;8;D;;Syrphus_ribesii;Langholmsbryggan_Engso
394;11;2012;Diptera;1;M;5;17;A;Trifolium_pratense;Episyrphus_balteatus;Langholmsbryggan_Engso
395;11;2012;Diptera;1;M;2;6;D;Malus_sp;Syrphus_ribesii;Langholmsbryggan_Engso
396;11;2012;Diptera;1;M;3;6;D;Leucanthemum_vulgare;Eristalis_lineata;Langholmsbryggan_Engso
397;11;2012;Hymenoptera;1;M;4;13;B;Galium_album;Bombus_lapidarius;Langholmsbryggan_Engso
398;11;2012;Hymenoptera;1;M;4;3;D;Pilosella_officinarum;Sphecodes_crassus;Langholmsbryggan_Engso
399;11;2012;Diptera;1;M;1;8;B;;Syrphus_ribesii;Langholmsbryggan_Engso
400;11;2012;Hymenoptera;1;M;3;11;B;Geum_rivale;Bombus_pratorum;Langholmsbryggan_Engso
401;11;2012;Diptera;1;M;3;2;D;Hieracium_pilosella;Syrphus_torvus;Langholmsbryggan_Engso
402;11;2012;Hymenoptera;1;M;2;10;A;;Bombus_lapidarius;Langholmsbryggan_Engso
403;11;2012;Diptera;1;M;5;9;D;;Syrphus_ribesii;Langholmsbryggan_Engso
404;11;2012;Diptera;1;M;3;3;D;Hieracium_pilosella;Helophilus_hybridus;Langholmsbryggan_Engso
405;11;2012;Diptera;1;M;3;15;C;;Eristalis_picea;Langholmsbryggan_Engso
406;11;2012;Diptera;1;M;5;16;A;;Episyrphus_balteatus;Langholmsbryggan_Engso
407;11;2012;Hymenoptera;1;M;1;12;C;Taraxacum_sp;Lasioglossum_calceatum;Langholmsbryggan_Engso
408;11;2012;Diptera;1;M;4;21;C;;Sericomyia_silentis;Langholmsbryggan_Engso
409;11;2012;Diptera;1;M;4;9;D;Leucanthemum_vulgare;Eristalis_pseudorupium;Langholmsbryggan_Engso
410;11;2012;Diptera;1;M;3;22;C;;Helophilus_pendulus;Langholmsbryggan_Engso
411;11;2012;Diptera;1;M;3;17;C;;Helophilus_hybridus;Langholmsbryggan_Engso
412;11;2012;Diptera;1;M;3;14;C;;Helophilus_affinis;Langholmsbryggan_Engso
413;11;2012;Hymenoptera;1;M;2;12;C;Ranunculus_acris;Nomada_ruficornis;Langholmsbryggan_Engso
414;11;2012;Diptera;1;M;5;14;B;Trifolium_repens;Episyrphus_balteatus;Langholmsbryggan_Engso
415;11;2012;Diptera;1;M;2;2;D;;Cheilosia_urbana;Langholmsbryggan_Engso
416;11;2012;Diptera;1;M;4;17;C;Filipendula_vulgaris;Sericomyia_silentis;Langholmsbryggan_Engso
417;11;2012;Hymenoptera;1;M;5;11;B;;Anthidium_punctatum;Langholmsbryggan_Engso
418;11;2012;Diptera;1;M;5;10;A;Galium_verum;Syrphus_vitripennis;Langholmsbryggan_Engso
419;11;2012;Diptera;1;M;5;13;B;;Eupeodes_corollae;Langholmsbryggan_Engso
420;11;2012;Diptera;1;M;3;16;C;;Eristalis_lineata;Langholmsbryggan_Engso
421;11;2012;Diptera;1;M;4;7;D;;Eristalis_interrupta;Langholmsbryggan_Engso
422;11;2012;Hymenoptera;1;M;1;11;B;;Andrena_haemorrhoa;Langholmsbryggan_Engso
423;11;2012;Diptera;1;M;5;5;D;;Sericomyia_lappona;Langholmsbryggan_Engso
424;11;2012;Hymenoptera;1;M;3;4;D;;Eucera_longicornis;Langholmsbryggan_Engso
425;11;2012;Diptera;1;M;5;23;A;;Eristalis_interrupta;Langholmsbryggan_Engso
426;11;2012;Diptera;1;M;4;23;C;;Helophilus_pendulus;Langholmsbryggan_Engso
427;11;2012;Hymenoptera;1;M;5;21;A;;Bombus_terrestris;Langholmsbryggan_Engso
428;11;2012;Diptera;1;M;5;19;A;;Syrphus_vitripennis;Langholmsbryggan_Engso
429;11;2012;Hymenoptera;1;M;1;4;A;Primula_veris;Andrena_bicolor;Langholmsbryggan_Engso
430;11;2012;Diptera;1;M;2;4;D;;Rhingia_campestris;Langholmsbryggan_Engso
431;11;2012;Diptera;1;M;5;7;D;;Syrphus_vitripennis;Langholmsbryggan_Engso
432;11;2012;Diptera;1;M;5;22;A;;Eristalis_interrupta;Langholmsbryggan_Engso
433;11;2012;Hymenoptera;1;M;1;6;B;;Bombus_ruderarius;Langholmsbryggan_Engso
434;11;2012;Hymenoptera;1;M;1;13;C;Taraxacum_sp;Lasioglossum_leucopus;Langholmsbryggan_Engso
435;11;2012;Diptera;1;M;4;22;C;;Eristalis_interrupta;Langholmsbryggan_Engso
436;11;2012;Diptera;2;M;4;15;C;Filipendula_vulgaris;Eristalis_interrupta;Langholmsbryggan_Engso
437;11;2012;Hymenoptera;1;M;4;10;D;Lotus_corniculatus;Bombus_pratorum;Langholmsbryggan_Engso
438;11;2012;Diptera;1;M;5;18;A;;Eristalis_interrupta;Langholmsbryggan_Engso
439;12;2012;Hymenoptera;1;M;4;9;B;;Bombus_humilis;Blankhemshagen_Kungsor
440;12;2012;Hymenoptera;1;M;2;3;A;Lathyrus_linifolius;Bombus_humilis;Blankhemshagen_Kungsor
441;12;2012;Hymenoptera;1;M;1;10;D;Malus_sp;Apis_mellifera;Blankhemshagen_Kungsor
442;12;2012;Hymenoptera;1;M;4;4;C;;Trachusa_byssina;Blankhemshagen_Kungsor
443;12;2012;Diptera;1;M;1;6;D;Malus_sp;Eristalis_picea;Blankhemshagen_Kungsor
444;12;2012;Diptera;1;M;1;17;B;Malus_sp;Helophilus_pendulus;Blankhemshagen_Kungsor
445;12;2012;Hymenoptera;1;M;5;1;C;;Bombus_bohemicus;Blankhemshagen_Kungsor
446;12;2012;Hymenoptera;1;M;2;1;A;;Bombus_pascuorum;Blankhemshagen_Kungsor
447;12;2012;Hymenoptera;2;M;2;8;B;;Bombus_ruderarius;Blankhemshagen_Kungsor
448;12;2012;Diptera;1;M;1;15;B;;Eristalis_interrupta;Blankhemshagen_Kungsor
449;12;2012;Hymenoptera;1;M;2;6;B;;Bombus_hortorum;Blankhemshagen_Kungsor
450;12;2012;Hymenoptera;1;M;3;3;C;Geum_sp;Bombus_sylvarum;Blankhemshagen_Kungsor
451;12;2012;Hymenoptera;1;M;1;4;D;Malus_sp;Andrena_subopaca;Blankhemshagen_Kungsor
452;12;2012;Hymenoptera;2;M;4;10;A;;Bombus_subterraneus;Blankhemshagen_Kungsor
453;12;2012;Diptera;1;M;1;5;D;Malus_sp;Eristalis_interrupta;Blankhemshagen_Kungsor
454;12;2012;Diptera;1;M;2;2;A;;Cheilosia_vicina;Blankhemshagen_Kungsor
455;12;2012;Diptera;1;M;1;7;D;Malus_sp;Eristalis_picea;Blankhemshagen_Kungsor
456;12;2012;Hymenoptera;1;M;3;2;D;Pilosella_officinarum;Anthidium_punctatum;Blankhemshagen_Kungsor
457;12;2012;Hymenoptera;1;M;1;14;B;;Lasioglossum_albipes;Blankhemshagen_Kungsor
458;12;2012;Hymenoptera;1;M;2;12;C;;Bombus_lapidarius;Blankhemshagen_Kungsor
459;12;2012;Hymenoptera;1;M;2;9;B;;Bombus_pascuorum;Blankhemshagen_Kungsor
460;12;2012;Diptera;1;M;1;16;B;;Eristalis_interrupta;Blankhemshagen_Kungsor
461;12;2012;Diptera;3;M;1;11;D;Malus_sp;Syrphus_ribesii;Blankhemshagen_Kungsor
462;13;2012;Hymenoptera;1;M;2;3;A;Geum_rivale;Bombus_pascuorum;Jordmarken_Kungsor
463;13;2012;Diptera;1;M;5;3;D;;Episyrphus_balteatus;Jordmarken_Kungsor
464;13;2012;Diptera;1;M;2;1;B;;Syrphus_ribesii;Jordmarken_Kungsor
465;13;2012;Hymenoptera;1;M;1;2;C;;Bombus_hypnorum;Jordmarken_Kungsor
466;13;2012;Hymenoptera;1;M;2;2;B;;Bombus_bohemicus;Jordmarken_Kungsor
467;13;2012;Hymenoptera;1;M;5;2;C;;Bombus_bohemicus;Jordmarken_Kungsor
468;14;2012;Hymenoptera;1;L;2;2;A;;Bombus_humilis;Reutersberg
469;14;2012;Hymenoptera;1;M;4;2;D;;Bombus_sylvarum;Reutersberg
470;14;2012;Hymenoptera;1;L;5;27;A;;Andrena_subopaca;Reutersberg
471;14;2012;Hymenoptera;1;L;3;3;C;;Bombus_lapidarius;Reutersberg
472;14;2012;Diptera;1;L;3;12;A;;Helophilus_pendulus;Reutersberg
473;14;2012;Diptera;1;L;5;14;A;;Episyrphus_balteatus;Reutersberg
474;14;2012;Hymenoptera;1;L;4;4;A;;Trachusa_byssina;Reutersberg
475;14;2012;Hymenoptera;1;L;4;9;D;;Bombus_ruderarius;Reutersberg
476;14;2012;Diptera;1;L;5;35;A;;Episyrphus_balteatus;Reutersberg
477;14;2012;Hymenoptera;1;L;3;12;D;;Bombus_ruderarius;Reutersberg
478;14;2012;Diptera;1;L;4;13;D;;Melanostoma_mellinum;Reutersberg
479;14;2012;Hymenoptera;1;L;2;2;D;;Bombus_ruderarius;Reutersberg
480;14;2012;Hymenoptera;1;L;1;3;D;;Bombus_humilis;Reutersberg
481;14;2012;Hymenoptera;1;L;3;17;A;;Bombus_ruderarius;Reutersberg
482;14;2012;Diptera;1;L;4;9;A;;Helophilus_pendulus;Reutersberg
483;14;2012;Hymenoptera;1;L;3;8;C;;Bombus_lapidarius;Reutersberg
484;14;2012;Diptera;1;L;4;5;D;;Helophilus_pendulus;Reutersberg
485;14;2012;Diptera;1;L;5;62;A;;Platycheirus_fulviventris;Reutersberg
486;14;2012;Diptera;1;L;5;19;D;;Sphaerophoria_taeniata;Reutersberg
487;14;2012;Hymenoptera;1;L;1;3;A;;Bombus_humilis;Reutersberg
488;14;2012;Diptera;1;L;3;11;A;;Helophilus_pendulus;Reutersberg
489;14;2012;Diptera;1;L;5;21;A;;Sphaerophoria_scripta;Reutersberg
490;14;2012;Hymenoptera;1;L;1;9;A;;Bombus_sylvarum;Reutersberg
491;14;2012;Hymenoptera;1;M;2;7;C;;Eucera_longicornis;Reutersberg
492;14;2012;Hymenoptera;1;L;3;11;D;;Bombus_ruderarius;Reutersberg
493;14;2012;Hymenoptera;1;L;2;3;C;;Bombus_pascuorum;Reutersberg
494;14;2012;Diptera;1;L;5;5;C;;Sphaerophoria_scripta;Reutersberg
495;14;2012;Diptera;1;L;5;26;A;;Episyrphus_balteatus;Reutersberg
496;14;2012;Diptera;1;L;3;13;C;;Helophilus_pendulus;Reutersberg
497;14;2012;Hymenoptera;1;L;2;4;D;;Bombus_pascuorum;Reutersberg
498;14;2012;Hymenoptera;1;L;3;15;A;;Andrena_haemorrhoa;Reutersberg
499;14;2012;Diptera;1;L;5;13;A;;Helophilus_pendulus;Reutersberg
500;14;2012;Hymenoptera;1;L;3;14;A;;Andrena_haemorrhoa;Reutersberg
501;14;2012;Diptera;1;L;3;2;D;;Helophilus_pendulus;Reutersberg
502;14;2012;Hymenoptera;1;L;2;1;C;;Bombus_sylvarum;Reutersberg
503;14;2012;Diptera;1;L;5;11;D;;Syrphus_ribesii;Reutersberg
504;14;2012;Diptera;1;L;5;9;D;;Sphaerophoria_scripta;Reutersberg
505;14;2012;Diptera;1;L;5;24;A;;Episyrphus_balteatus;Reutersberg
506;14;2012;Diptera;1;L;4;3;A;;Melanostoma_mellinum;Reutersberg
507;14;2012;Hymenoptera;1;M;3;3;B;Ranunculus_acris;Bombus_lucorum;Reutersberg
508;14;2012;Diptera;1;L;4;12;D;;Melanostoma_mellinum;Reutersberg
509;14;2012;Diptera;1;L;5;22;A;;Episyrphus_balteatus;Reutersberg
510;14;2012;Hymenoptera;1;L;3;6;A;;Bombus_ruderarius;Reutersberg
511;14;2012;Diptera;1;L;5;58;A;;Syrphus_ribesii;Reutersberg
512;14;2012;Diptera;1;L;2;11;A;;Helophilus_pendulus;Reutersberg
513;14;2012;Hymenoptera;1;M;2;5;D;;Andrena_wilkella;Reutersberg
514;14;2012;Diptera;1;L;5;10;D;;Syrphus_ribesii;Reutersberg
515;14;2012;Diptera;1;L;5;61;A;;Syrphus_ribesii;Reutersberg
516;14;2012;Hymenoptera;1;M;2;4;D;;Bombus_pascuorum;Reutersberg
517;14;2012;Hymenoptera;1;M;2;8;C;;Bombus_pascuorum;Reutersberg
518;14;2012;Diptera;1;L;4;10;A;;Helophilus_pendulus;Reutersberg
519;14;2012;Hymenoptera;1;L;1;4;A;;Bombus_bohemicus;Reutersberg
520;14;2012;Diptera;1;L;5;4;C;;Episyrphus_balteatus;Reutersberg
521;14;2012;Diptera;1;L;5;53;A;;Syrphus_ribesii;Reutersberg
522;14;2012;Diptera;1;L;5;6;A;;Episyrphus_balteatus;Reutersberg
523;14;2012;Diptera;1;L;5;60;A;;Syrphus_ribesii;Reutersberg
524;14;2012;Hymenoptera;1;M;2;9;C;Ranunculus_acris;Lasioglossum_leucopus;Reutersberg
525;14;2012;Diptera;1;L;5;28;A;;Episyrphus_balteatus;Reutersberg
526;14;2012;Diptera;1;L;2;10;A;;Helophilus_pendulus;Reutersberg
527;14;2012;Hymenoptera;1;L;3;13;A;;Andrena_haemorrhoa;Reutersberg
528;14;2012;Hymenoptera;1;L;1;1;C;;Bombus_sylvarum;Reutersberg
529;14;2012;Diptera;1;L;5;30;A;;Episyrphus_balteatus;Reutersberg
530;14;2012;Diptera;1;L;5;40;A;;Episyrphus_balteatus;Reutersberg
531;14;2012;Hymenoptera;3;L;2;1;A;;Bombus_pascuorum;Reutersberg
532;14;2012;Diptera;1;L;4;4;D;;Sphaerophoria_taeniata;Reutersberg
533;14;2012;Diptera;1;L;5;5;D;;Episyrphus_balteatus;Reutersberg
534;14;2012;Diptera;1;L;5;20;A;;Episyrphus_balteatus;Reutersberg
535;14;2012;Diptera;1;L;3;7;D;;Helophilus_pendulus;Reutersberg
536;14;2012;Hymenoptera;1;L;3;2;C;;Bombus_ruderarius;Reutersberg
537;14;2012;Diptera;1;L;5;57;A;;Syrphus_ribesii;Reutersberg
538;14;2012;Diptera;1;L;2;3;A;;Helophilus_pendulus;Reutersberg
539;14;2012;Hymenoptera;1;L;2;5;C;;Bombus_ruderarius;Reutersberg
540;14;2012;Diptera;1;L;5;7;A;;Syrphus_ribesii;Reutersberg
541;14;2012;Hymenoptera;1;M;2;10;C;Ranunculus_acris;Nomada_flavoguttata;Reutersberg
542;14;2012;Diptera;1;L;5;52;A;;Episyrphus_balteatus;Reutersberg
543;14;2012;Diptera;1;M;2;3;D;;Platycheirus_albimanus;Reutersberg
544;14;2012;Diptera;1;L;5;13;D;;Episyrphus_balteatus;Reutersberg
545;14;2012;Diptera;1;L;5;12;A;;Episyrphus_balteatus;Reutersberg
546;14;2012;Hymenoptera;1;M;2;1;D;;Bombus_ruderarius;Reutersberg
547;14;2012;Diptera;1;L;5;4;A;;Episyrphus_balteatus;Reutersberg
548;14;2012;Diptera;1;L;2;5;A;;Helophilus_pendulus;Reutersberg
549;14;2012;Diptera;1;L;5;3;A;;Episyrphus_balteatus;Reutersberg
550;14;2012;Hymenoptera;1;L;3;4;D;;Bombus_lucorum;Reutersberg
551;14;2012;Diptera;1;L;5;17;D;;Episyrphus_balteatus;Reutersberg
552;14;2012;Diptera;1;L;3;5;D;;Eristalis_interrupta;Reutersberg
553;14;2012;Diptera;1;L;1;2;D;;Helophilus_pendulus;Reutersberg
554;14;2012;Diptera;1;L;5;6;C;;Syrphus_ribesii;Reutersberg
555;14;2012;Diptera;1;L;5;54;A;;Episyrphus_balteatus;Reutersberg
556;14;2012;Hymenoptera;1;L;3;9;A;;Andrena_fucata;Reutersberg
557;14;2012;Hymenoptera;1;L;3;3;D;;Bombus_sylvarum;Reutersberg
558;14;2012;Diptera;1;L;4;10;D;;Sphaerophoria_scripta;Reutersberg
559;14;2012;Diptera;1;L;5;11;A;;Episyrphus_balteatus;Reutersberg
560;14;2012;Diptera;1;L;5;9;A;;Episyrphus_balteatus;Reutersberg
561;14;2012;Diptera;1;L;5;29;A;;Sphaerophoria_scripta;Reutersberg
562;14;2012;Diptera;1;L;3;8;D;;Syritta_pipiens;Reutersberg
563;14;2012;Diptera;1;L;4;7;D;;Eristalis_interrupta;Reutersberg
564;14;2012;Diptera;1;L;5;18;D;;Syrphus_ribesii;Reutersberg
565;14;2012;Hymenoptera;1;L;3;6;C;;Bombus_campestris;Reutersberg
566;14;2012;Diptera;1;L;5;15;A;;Episyrphus_balteatus;Reutersberg
567;14;2012;Diptera;1;L;5;5;A;;Syrphus_ribesii;Reutersberg
568;14;2012;Diptera;1;L;5;55;A;;Episyrphus_balteatus;Reutersberg
569;14;2012;Diptera;1;L;5;51;A;;Episyrphus_balteatus;Reutersberg
570;14;2012;Hymenoptera;1;L;4;6;A;;Bombus_pascuorum;Reutersberg
571;14;2012;Diptera;1;L;5;7;C;;Episyrphus_balteatus;Reutersberg
572;14;2012;Diptera;1;L;5;6;D;;Sphaerophoria_taeniata;Reutersberg
573;14;2012;Diptera;1;L;5;8;A;;Episyrphus_balteatus;Reutersberg
574;14;2012;Diptera;1;L;3;9;D;;Syritta_pipiens;Reutersberg
