Site_id,Country,Date,Period,Pollinator_genus,Pollinator_species,Plant_genus,Plant_species,Latitude,Longitude,Site_area
Schützengräben,Germany,2010-07-10,5,Bombus,Bombus terrestris agg,Centaurea,Centaurea scabiosa,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-07-10,30,Bombus,Bombus terrestris agg,Ononis,Ononis repens,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-07-10,45,Bombus,Bombus terrestris agg,Ononis,Ononis repens,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-08-21,15,Bombus,Bombus terrestris agg,Ononis,Ononis repens,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-08-21,45,Bombus,Bombus terrestris agg,Cirsium,Cirsium acaule,49.958210000000001,11.63876,48158.601999999999
Spitzberg,Germany,2010-05-29,45,Bombus,Bombus terrestris agg,Cynoglossum,Cynoglossum officinale,50.096350000000001,11.042199999999999,24335.300999999999
Tiefenellern,Germany,2010-07-19,20,Bombus,Bombus terrestris agg,Origanum,Origanum vulgare,49.923929999999999,11.07592,13454.5
Wallersberg,Germany,2010-05-25,25,Bombus,Bombus terrestris agg,Vicia,Vicia sepium,50.049100000000003,11.21597,3289.9398999999999
Wiesenthau,Germany,2010-06-04,25,Bombus,Bombus terrestris agg,Rhinanthus,Rhinanthus minor,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-06-04,35,Bombus,Bombus terrestris agg,Rhinanthus,Rhinanthus minor,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-06-04,45,Bombus,Bombus terrestris agg,Rhinanthus,Rhinanthus minor,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-01,15,Bombus,Bombus terrestris agg,Securigera,Securigera varia,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,5,Bombus,Bombus terrestris agg,Centaurea,Centaurea scabiosa,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,5,Bombus,Bombus terrestris agg,Melampyrum,Melampyrum arvense,49.71658,11.14601,4582.6201000000001
Bieberbach,Germany,2010-08-19,10,Bombus,Bombus wurflenii,Rhinanthus,Rhinanthus serotinus,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-08-19,25,Bombus,Bombus wurflenii,Centaurea,Centaurea scabiosa,49.72795,11.28425,21554.1
Hohe Leite,Germany,2010-08-20,35,Bombus,Bombus wurflenii,Campanula,Campanula rotundifolia,49.80621,11.40085,23217.300999999999
Kainach,Germany,2010-07-21,5,Bombus,Bombus wurflenii,Prunella,Prunella grandiflora,49.957859999999997,11.2906,2346.23
Kleinziegenfeld,Germany,2010-07-22,25,Bombus,Bombus wurflenii,Prunella,Prunella grandiflora,50.021439999999998,11.20879,117772
Pottenstein,Germany,2010-06-29,20,Bombus,Bombus wurflenii,Anthyllis,Anthyllis vulneraria,49.768210000000003,11.417350000000001,7130.73
Schützengräben,Germany,2010-07-10,5,Bombus,Bombus wurflenii,Centaurea,Centaurea scabiosa,49.958210000000001,11.63876,48158.601999999999
Spitzberg,Germany,2010-08-22,25,Bombus,Bombus wurflenii,Prunella,Prunella grandiflora,50.096350000000001,11.042199999999999,24335.300999999999
Bindlacher Berg,Germany,2010-07-02,20,Ceratina,Ceratina cyanea,Leontodon,Leontodon hispidus,50.006549999999997,11.616,96624.5
Bindlacher Berg,Germany,2010-07-20,30,Ceratina,Ceratina cyanea,Crepis,Crepis biennis,50.006549999999997,11.616,96624.5
Haselbrunn,Germany,2010-06-05,10,Ceratina,Ceratina cyanea,Ajuga,Ajuga genevensis,49.79063,11.42389,58085.5
Hohe Leite,Germany,2010-07-14,30,Ceratina,Ceratina cyanea,Knautia,Knautia arvensis,49.80621,11.40085,23217.300999999999
Kainach,Germany,2010-06-27,10,Ceratina,Ceratina cyanea,Hieracium,Hieracium pilosella,49.957859999999997,11.2906,2346.23
Oberailsfeld,Germany,2010-06-10,30,Ceratina,Ceratina cyanea,Hieracium,Hieracium pilosella,49.814570000000003,11.35857,32996.300999999999
Oberailsfeld,Germany,2010-07-12,40,Ceratina,Ceratina cyanea,Buphtalmum,Buphtalmum salicifolium,49.814570000000003,11.35857,32996.300999999999
Schirradorf,Germany,2010-05-25,35,Ceratina,Ceratina cyanea,Hieracium,Hieracium pilosella,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-05-25,40,Ceratina,Ceratina cyanea,Ajuga,Ajuga genevensis,50.016399999999997,11.30677,2314.6100999999999
Wonsees,Germany,2010-06-09,25,Ceratina,Ceratina cyanea,Acinos,Acinos arvensis,49.977060000000002,11.30517,4451.0497999999998
Wonsees,Germany,2010-07-09,35,Ceratina,Ceratina cyanea,Teucrium,Teucrium botrys,49.977060000000002,11.30517,4451.0497999999998
Wonsees,Germany,2010-07-09,40,Ceratina,Ceratina cyanea,Echium,Echium vulgare,49.977060000000002,11.30517,4451.0497999999998
Kainach,Germany,2010-07-21,40,Chelostoma,Chelostoma campanularum,Campanula,Campanula rotundifolia,49.957859999999997,11.2906,2346.23
Kainach,Germany,2010-07-21,40,Chelostoma,Chelostoma campanularum,Campanula,Campanula rotundifolia,49.957859999999997,11.2906,2346.23
Kainach,Germany,2010-07-21,40,Chelostoma,Chelostoma campanularum,Campanula,Campanula rotundifolia,49.957859999999997,11.2906,2346.23
Leidingshof,Germany,2010-07-02,10,Chelostoma,Chelostoma campanularum,Campanula,Campanula persicifolia,49.841749999999998,11.21055,6348.6400999999996
Neubürg,Germany,2010-07-20,10,Chelostoma,Chelostoma campanularum,Campanula,Campanula rotundifolia,49.891959999999997,11.40354,38417
Neubürg,Germany,2010-07-20,45,Chelostoma,Chelostoma campanularum,Campanula,Campanula rotundifolia,49.891959999999997,11.40354,38417
Wonsees,Germany,2010-07-09,15,Chelostoma,Chelostoma campanularum,Campanula,Campanula persicifolia,49.977060000000002,11.30517,4451.0497999999998
Haselbrunn,Germany,2010-06-05,15,Chelostoma,Chelostoma florisomne,Ranunculus,Ranunculus bulbosus,49.79063,11.42389,58085.5
Friesen,Germany,2010-07-02,30,Chelostoma,Chelostoma rapunculi,Campanula,Campanula persicifolia,49.846960000000003,11.047140000000001,9633.7900000000009
Großenohe,Germany,2010-07-01,20,Chelostoma,Chelostoma rapunculi,Campanula,Campanula rotundifolia,49.674190000000003,11.294879999999999,12910.3
Schirradorf,Germany,2010-07-09,20,Chelostoma,Chelostoma rapunculi,Campanula,Campanula rotundifolia,50.016399999999997,11.30677,2314.6100999999999
Leidingshof,Germany,2010-07-21,35,Coelioxys,Coelioxys afra,Lotus,Lotus corniculatus,49.841749999999998,11.21055,6348.6400999999996
Oberailsfeld,Germany,2010-08-20,15,Coelioxys,Coelioxys afra,Echium,Echium vulgare,49.814570000000003,11.35857,32996.300999999999
Oberailsfeld,Germany,2010-08-20,20,Coelioxys,Coelioxys afra,Echium,Echium vulgare,49.814570000000003,11.35857,32996.300999999999
Bieberbach,Germany,2010-07-16,10,Colletes,Colletes daviesanus,Tanacetum,Tanacetum vulgare,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,10,Colletes,Colletes daviesanus,Tanacetum,Tanacetum vulgare,49.72795,11.28425,21554.1
Neubürg,Germany,2010-08-09,5,Colletes,Colletes daviesanus,Tanacetum,Tanacetum vulgare,49.891959999999997,11.40354,38417
Großenohe,Germany,2010-07-16,20,Dufourea,Dufourea dentiventris,Campanula,Campanula rotundifolia,49.674190000000003,11.294879999999999,12910.3
Schirradorf,Germany,2010-07-22,15,Dufourea,Dufourea dentiventris,Campanula,Campanula rotundifolia,50.016399999999997,11.30677,2314.6100999999999
Wonsees,Germany,2010-07-21,20,Halictus,Halictus maculatus,Erysimum,Erysimum odoratum,49.977060000000002,11.30517,4451.0497999999998
Bindlacher Berg,Germany,2010-07-20,15,Halictus,Halictus scabiosae,Cirsium,Cirsium eriophorum,50.006549999999997,11.616,96624.5
Großenohe,Germany,2010-07-16,5,Halictus,Halictus scabiosae,Centaurea,Centaurea scabiosa,49.674190000000003,11.294879999999999,12910.3
Großenohe,Germany,2010-07-16,40,Halictus,Halictus scabiosae,Centaurea,Centaurea jacea,49.674190000000003,11.294879999999999,12910.3
Großenohe,Germany,2010-07-16,45,Halictus,Halictus scabiosae,Centaurea,Centaurea jacea,49.674190000000003,11.294879999999999,12910.3
Kleinziegenfeld,Germany,2010-07-22,35,Halictus,Halictus scabiosae,Carduus,Carduus crispus,50.021439999999998,11.20879,117772
Wiesenthau,Germany,2010-07-19,10,Halictus,Halictus scabiosae,Leontodon,Leontodon hispidus,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,30,Halictus,Halictus scabiosae,Centaurea,Centaurea jacea,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,35,Halictus,Halictus scabiosae,Centaurea,Centaurea scabiosa,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,35,Halictus,Halictus scabiosae,Centaurea,Centaurea jacea,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,40,Halictus,Halictus scabiosae,Centaurea,Centaurea scabiosa,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,45,Halictus,Halictus scabiosae,Centaurea,Centaurea scabiosa,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-08-19,5,Halictus,Halictus scabiosae,Centaurea,Centaurea jacea,49.71658,11.14601,4582.6201000000001
Friesen,Germany,2010-07-19,45,Halictus,Halictus sexcinctus,Origanum,Origanum vulgare,49.846960000000003,11.047140000000001,9633.7900000000009
Spitzberg,Germany,2010-08-01,35,Halictus,Halictus sexcinctus,Centaurea,Centaurea scabiosa,50.096350000000001,11.042199999999999,24335.300999999999
Bindlacher Berg,Germany,2010-07-20,35,Halictus,Halictus simplex agg,Leontodon,Leontodon hispidus,50.006549999999997,11.616,96624.5
Großenohe,Germany,2010-07-16,40,Halictus,Halictus simplex agg,Origanum,Origanum vulgare,49.674190000000003,11.294879999999999,12910.3
Neubürg,Germany,2010-07-20,20,Halictus,Halictus simplex agg,Centaurea,Centaurea jacea,49.891959999999997,11.40354,38417
Schützengräben,Germany,2010-06-11,5,Halictus,Halictus simplex agg,Rosa,Rosa spec.,49.958210000000001,11.63876,48158.601999999999
Wiesenthau,Germany,2010-07-19,25,Halictus,Halictus simplex agg,Centaurea,Centaurea scabiosa,49.71658,11.14601,4582.6201000000001
Bieberbach,Germany,2010-06-06,30,Halictus,Halictus tumulorum,Ranunculus,Ranunculus bulbosus,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,40,Halictus,Halictus tumulorum,Buphtalmum,Buphtalmum salicifolium,49.72795,11.28425,21554.1
Bindlacher Berg,Germany,2010-05-22,45,Halictus,Halictus tumulorum,Ranunculus,Ranunculus bulbosus,50.006549999999997,11.616,96624.5
Bindlacher Berg,Germany,2010-07-20,20,Halictus,Halictus tumulorum,Centaurea,Centaurea scabiosa,50.006549999999997,11.616,96624.5
Großenohe,Germany,2010-07-16,10,Halictus,Halictus tumulorum,Buphtalmum,Buphtalmum salicifolium,49.674190000000003,11.294879999999999,12910.3
Großenohe,Germany,2010-07-16,45,Halictus,Halictus tumulorum,Thymus,Thymus pulegioides,49.674190000000003,11.294879999999999,12910.3
Großenohe,Germany,2010-07-16,45,Halictus,Halictus tumulorum,Buphtalmum,Buphtalmum salicifolium,49.674190000000003,11.294879999999999,12910.3
Haselbrunn,Germany,2010-07-14,45,Halictus,Halictus tumulorum,Thymus,Thymus pulegioides,49.79063,11.42389,58085.5
Kainach,Germany,2010-06-27,35,Halictus,Halictus tumulorum,Helianthemum,Helianthemum nummularium,49.957859999999997,11.2906,2346.23
Kainach,Germany,2010-07-21,15,Halictus,Halictus tumulorum,Helianthemum,Helianthemum nummularium,49.957859999999997,11.2906,2346.23
Kainach,Germany,2010-07-21,15,Halictus,Halictus tumulorum,Campanula,Campanula rotundifolia,49.957859999999997,11.2906,2346.23
Köttel,Germany,2010-06-27,45,Halictus,Halictus tumulorum,Sedum,Sedum acre,50.076549999999997,11.16835,43404.5
Leidingshof,Germany,2010-07-21,35,Halictus,Halictus tumulorum,Origanum,Origanum vulgare,49.841749999999998,11.21055,6348.6400999999996
Leidingshof,Germany,2010-07-21,35,Halictus,Halictus tumulorum,Origanum,Origanum vulgare,49.841749999999998,11.21055,6348.6400999999996
Leidingshof,Germany,2010-07-21,45,Halictus,Halictus tumulorum,Centaurea,Centaurea jacea,49.841749999999998,11.21055,6348.6400999999996
Leidingshof,Germany,2010-07-21,45,Halictus,Halictus tumulorum,Thymus,Thymus pulegioides,49.841749999999998,11.21055,6348.6400999999996
Leidingshof,Germany,2010-07-21,45,Halictus,Halictus tumulorum,Thymus,Thymus pulegioides,49.841749999999998,11.21055,6348.6400999999996
Leidingshof,Germany,2010-07-02,35,Halictus,Halictus tumulorum,Sedum,Sedum album,49.841749999999998,11.21055,6348.6400999999996
Oberailsfeld,Germany,2010-06-29,15,Halictus,Halictus tumulorum,Stachys,Stachys recta,49.814570000000003,11.35857,32996.300999999999
Pottenstein,Germany,2010-06-29,5,Halictus,Halictus tumulorum,Thymus,Thymus pulegioides,49.768210000000003,11.417350000000001,7130.73
Schirradorf,Germany,2010-07-22,5,Halictus,Halictus tumulorum,Thymus,Thymus pulegioides,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-22,45,Halictus,Halictus tumulorum,Thymus,Thymus pulegioides,50.016399999999997,11.30677,2314.6100999999999
Schützengräben,Germany,2010-06-11,25,Halictus,Halictus tumulorum,Ranunculus,Ranunculus bulbosus,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-06-11,35,Halictus,Halictus tumulorum,Ranunculus,Ranunculus bulbosus,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-06-11,40,Halictus,Halictus tumulorum,Ranunculus,Ranunculus bulbosus,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-06-28,5,Halictus,Halictus tumulorum,Centaurea,Centaurea jacea,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-06-28,10,Halictus,Halictus tumulorum,Convolvulus,Convolvulus arvensis,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-07-10,35,Halictus,Halictus tumulorum,Leontodon,Leontodon hispidus,49.958210000000001,11.63876,48158.601999999999
Wallersberg,Germany,2010-07-31,15,Halictus,Halictus tumulorum,Helianthemum,Helianthemum nummularium,50.049100000000003,11.21597,3289.9398999999999
Wiesenthau,Germany,2010-06-04,45,Halictus,Halictus tumulorum,Campanula,Campanula rotundifolia,49.71658,11.14601,4582.6201000000001
Wonsees,Germany,2010-06-09,25,Halictus,Halictus tumulorum,Erysimum,Erysimum odoratum,49.977060000000002,11.30517,4451.0497999999998
Friesen,Germany,2010-07-02,45,Heriades,Heriades truncorum,Convolvulus,Convolvulus arvensis,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,45,Heriades,Heriades truncorum,Achillea,Achillea millefolium,49.846960000000003,11.047140000000001,9633.7900000000009
Großenohe,Germany,2010-07-16,10,Heriades,Heriades truncorum,Buphtalmum,Buphtalmum salicifolium,49.674190000000003,11.294879999999999,12910.3
Großenohe,Germany,2010-07-16,35,Heriades,Heriades truncorum,Buphtalmum,Buphtalmum salicifolium,49.674190000000003,11.294879999999999,12910.3
Pottenstein,Germany,2010-07-16,15,Heriades,Heriades truncorum,Senecio,Senecio jacobaea,49.768210000000003,11.417350000000001,7130.73
Pottenstein,Germany,2010-07-16,15,Heriades,Heriades truncorum,Senecio,Senecio jacobaea,49.768210000000003,11.417350000000001,7130.73
Pottenstein,Germany,2010-07-16,15,Heriades,Heriades truncorum,Senecio,Senecio jacobaea,49.768210000000003,11.417350000000001,7130.73
Pottenstein,Germany,2010-07-16,15,Heriades,Heriades truncorum,Senecio,Senecio jacobaea,49.768210000000003,11.417350000000001,7130.73
Großenohe,Germany,2010-07-01,45,Hylaeus,Hylaeus dilatatus,Helianthemum,Helianthemum nummularium,49.674190000000003,11.294879999999999,12910.3
Kainach,Germany,2010-06-27,10,Hylaeus,Hylaeus dilatatus,Dianthus,Dianthus carthusianorum,49.957859999999997,11.2906,2346.23
Kleinziegenfeld,Germany,2010-07-22,35,Hylaeus,Hylaeus dilatatus,Hypericum,Hypericum perforatum,50.021439999999998,11.20879,117772
Schirradorf,Germany,2010-07-09,20,Hylaeus,Hylaeus brevicornis,Achillea,Achillea millefolium,50.016399999999997,11.30677,2314.6100999999999
Friesen,Germany,2010-07-02,5,Hylaeus,Hylaeus communis,Salvia,Salvia pratensis,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-02,25,Hylaeus,Hylaeus communis,Campanula,Campanula persicifolia,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-02,30,Hylaeus,Hylaeus confusus,Campanula,Campanula persicifolia,49.846960000000003,11.047140000000001,9633.7900000000009
Kleinziegenfeld,Germany,2010-07-22,30,Hylaeus,Hylaeus confusus,Hypericum,Hypericum perforatum,50.021439999999998,11.20879,117772
Oberailsfeld,Germany,2010-06-10,40,Hylaeus,Hylaeus confusus,Veronica,Veronica teucrium,49.814570000000003,11.35857,32996.300999999999
Oberailsfeld,Germany,2010-06-29,20,Hylaeus,Hylaeus difformis,Echium,Echium vulgare,49.814570000000003,11.35857,32996.300999999999
Hohe Leite,Germany,2010-07-14,30,Hylaeus,Hylaeus gredleri,Daucus,Daucus carota,49.80621,11.40085,23217.300999999999
Haselbrunn,Germany,2010-06-29,5,Hylaeus,Hylaeus hyalinatus,Sedum,Sedum album,49.79063,11.42389,58085.5
Kainach,Germany,2010-06-27,35,Hylaeus,Hylaeus hyalinatus,Sedum,Sedum album,49.957859999999997,11.2906,2346.23
Kleinziegenfeld,Germany,2010-06-23,30,Hylaeus,Hylaeus hyalinatus,Sedum,Sedum acre,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-06-23,30,Hylaeus,Hylaeus hyalinatus,Sedum,Sedum acre,50.021439999999998,11.20879,117772
Pottenstein,Germany,2010-06-29,25,Hylaeus,Hylaeus hyalinatus,Medicago,Medicago lupulina,49.768210000000003,11.417350000000001,7130.73
Wiesenthau,Germany,2010-07-19,30,Hylaeus,Hylaeus hyalinatus,Falcaria,Falcaria vulgaris,49.71658,11.14601,4582.6201000000001
Köttel,Germany,2010-06-27,30,Hylaeus,Hylaeus nigritus,Dianthus,Dianthus carthusianorum,50.076549999999997,11.16835,43404.5
Köttel,Germany,2010-06-27,35,Hylaeus,Hylaeus nigritus,Dianthus,Dianthus carthusianorum,50.076549999999997,11.16835,43404.5
Köttel,Germany,2010-07-31,20,Hylaeus,Hylaeus nigritus,Centaurea,Centaurea jacea,50.076549999999997,11.16835,43404.5
Bindlacher Berg,Germany,2010-07-02,45,Hylaeus,Hylaeus sinuatus,Chaerophyllum,Chaerophyllum spec.,50.006549999999997,11.616,96624.5
Kleinziegenfeld,Germany,2010-07-22,30,Hylaeus,Hylaeus sinuatus,Daucus,Daucus carota,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-07-22,30,Hylaeus,Hylaeus sinuatus,Daucus,Daucus carota,50.021439999999998,11.20879,117772
Leidingshof,Germany,2010-07-21,5,Hylaeus,Hylaeus sinuatus,Achillea,Achillea millefolium,49.841749999999998,11.21055,6348.6400999999996
Kleinziegenfeld,Germany,2010-07-22,30,Hylaeus,Hylaeus styriacus,Daucus,Daucus carota,50.021439999999998,11.20879,117772
Leidingshof,Germany,2010-07-21,5,Hylaeus,Hylaeus styriacus,Achillea,Achillea millefolium,49.841749999999998,11.21055,6348.6400999999996
Tiefenellern,Germany,2010-07-19,5,Hylaeus,Hylaeus styriacus,Daucus,Daucus carota,49.923929999999999,11.07592,13454.5
Wiesenthau,Germany,2010-07-19,25,Hylaeus,Hylaeus variegatus,Falcaria,Falcaria vulgaris,49.71658,11.14601,4582.6201000000001
Allersdorf,Germany,2010-06-28,45,Lasioglossum,Lasioglossum albipes,Helianthemum,Helianthemum nummularium,49.982759999999999,11.64053,29756.300999999999
Friesen,Germany,2010-06-04,10,Lasioglossum,Lasioglossum albipes,Ranunculus,Ranunculus bulbosus,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-06-04,20,Lasioglossum,Lasioglossum albipes,Ranunculus,Ranunculus bulbosus,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-06-04,40,Lasioglossum,Lasioglossum albipes,Ranunculus,Ranunculus bulbosus,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-06-04,40,Lasioglossum,Lasioglossum albipes,Ranunculus,Ranunculus bulbosus,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-06-04,45,Lasioglossum,Lasioglossum albipes,Arabis,Arabis hirsuta,49.846960000000003,11.047140000000001,9633.7900000000009
Neubürg,Germany,2010-06-09,5,Lasioglossum,Lasioglossum albipes,Hieracium,Hieracium pilosella,49.891959999999997,11.40354,38417
Pottenstein,Germany,2010-07-16,15,Lasioglossum,Lasioglossum albipes,Senecio,Senecio jacobaea,49.768210000000003,11.417350000000001,7130.73
Bieberbach,Germany,2010-07-16,40,Lasioglossum,Lasioglossum calceatum,Buphtalmum,Buphtalmum salicifolium,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,40,Lasioglossum,Lasioglossum calceatum,Buphtalmum,Buphtalmum salicifolium,49.72795,11.28425,21554.1
Friesen,Germany,2010-06-04,10,Lasioglossum,Lasioglossum calceatum,Ranunculus,Ranunculus bulbosus,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,25,Lasioglossum,Lasioglossum calceatum,Scabiosa,Scabiosa columbaria,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,35,Lasioglossum,Lasioglossum calceatum,Origanum,Origanum vulgare,49.846960000000003,11.047140000000001,9633.7900000000009
Großenohe,Germany,2010-07-16,5,Lasioglossum,Lasioglossum calceatum,Origanum,Origanum vulgare,49.674190000000003,11.294879999999999,12910.3
Haselbrunn,Germany,2010-07-14,40,Lasioglossum,Lasioglossum calceatum,Anthericum,Anthericum ramosum,49.79063,11.42389,58085.5
Kleinziegenfeld,Germany,2010-07-22,20,Lasioglossum,Lasioglossum calceatum,Scabiosa,Scabiosa columbaria,50.021439999999998,11.20879,117772
Tiefenellern,Germany,2010-07-19,10,Lasioglossum,Lasioglossum calceatum,Origanum,Origanum vulgare,49.923929999999999,11.07592,13454.5
Wallersberg,Germany,2010-07-31,5,Lasioglossum,Lasioglossum calceatum,Senecio,Senecio jacobaea,50.049100000000003,11.21597,3289.9398999999999
Wiesenthau,Germany,2010-07-19,5,Lasioglossum,Lasioglossum calceatum,Senecio,Senecio jacobaea,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,10,Lasioglossum,Lasioglossum calceatum,Origanum,Origanum vulgare,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,20,Lasioglossum,Lasioglossum calceatum,Senecio,Senecio jacobaea,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,40,Lasioglossum,Lasioglossum calceatum,Senecio,Senecio jacobaea,49.71658,11.14601,4582.6201000000001
Friesen,Germany,2010-07-19,10,Lasioglossum,Lasioglossum costulatum,Campanula,Campanula rotundifolia,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,40,Lasioglossum,Lasioglossum costulatum,Campanula,Campanula rotundifolia,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,40,Lasioglossum,Lasioglossum costulatum,Campanula,Campanula rotundifolia,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,40,Lasioglossum,Lasioglossum costulatum,Campanula,Campanula rotundifolia,49.846960000000003,11.047140000000001,9633.7900000000009
Spitzberg,Germany,2010-08-01,45,Lasioglossum,Lasioglossum costulatum,Campanula,Campanula glomerata,50.096350000000001,11.042199999999999,24335.300999999999
Wiesenthau,Germany,2010-06-04,40,Lasioglossum,Lasioglossum costulatum,Campanula,Campanula rotundifolia,49.71658,11.14601,4582.6201000000001
Bieberbach,Germany,2010-07-16,40,Lasioglossum,Lasioglossum fulvicorne,Buphtalmum,Buphtalmum salicifolium,49.72795,11.28425,21554.1
Friesen,Germany,2010-07-19,15,Lasioglossum,Lasioglossum fulvicorne,Thymus,Thymus pulegioides,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,35,Lasioglossum,Lasioglossum fulvicorne,Origanum,Origanum vulgare,49.846960000000003,11.047140000000001,9633.7900000000009
Neubürg,Germany,2010-07-20,45,Lasioglossum,Lasioglossum fulvicorne,Thymus,Thymus pulegioides,49.891959999999997,11.40354,38417
Tiefenellern,Germany,2010-07-19,20,Lasioglossum,Lasioglossum fulvicorne,Origanum,Origanum vulgare,49.923929999999999,11.07592,13454.5
Tiefenellern,Germany,2010-07-19,20,Lasioglossum,Lasioglossum fulvicorne,Origanum,Origanum vulgare,49.923929999999999,11.07592,13454.5
Tiefenellern,Germany,2010-07-19,20,Lasioglossum,Lasioglossum fulvicorne,Origanum,Origanum vulgare,49.923929999999999,11.07592,13454.5
Tiefenellern,Germany,2010-07-19,20,Lasioglossum,Lasioglossum fulvicorne,Origanum,Origanum vulgare,49.923929999999999,11.07592,13454.5
Tiefenellern,Germany,2010-07-19,20,Lasioglossum,Lasioglossum fulvicorne,Origanum,Origanum vulgare,49.923929999999999,11.07592,13454.5
Wiesenthau,Germany,2010-07-19,30,Lasioglossum,Lasioglossum fulvicorne,Anthericum,Anthericum ramosum,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,30,Lasioglossum,Lasioglossum fulvicorne,Anthericum,Anthericum ramosum,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,30,Lasioglossum,Lasioglossum fulvicorne,Anthericum,Anthericum ramosum,49.71658,11.14601,4582.6201000000001
Bindlacher Berg,Germany,2010-05-22,5,Lasioglossum,Lasioglossum laticeps,Veronica,Veronica chamaedris,50.006549999999997,11.616,96624.5
Wallersberg,Germany,2010-07-31,20,Lasioglossum,Lasioglossum laticeps,Thymus,Thymus pulegioides,50.049100000000003,11.21597,3289.9398999999999
Tiefenellern,Germany,2010-07-19,10,Lasioglossum,Lasioglossum lativentre,Campanula,Campanula rotundifolia,49.923929999999999,11.07592,13454.5
Allersdorf,Germany,2010-06-28,40,Lasioglossum,Lasioglossum leucopus,Helianthemum,Helianthemum nummularium,49.982759999999999,11.64053,29756.300999999999
Neubürg,Germany,2010-06-27,45,Lasioglossum,Lasioglossum leucopus,Hieracium,Hieracium spec.,49.891959999999997,11.40354,38417
Bindlacher Berg,Germany,2010-07-20,40,Lasioglossum,Lasioglossum leucozonium,Leontodon,Leontodon hispidus,50.006549999999997,11.616,96624.5
Haselbrunn,Germany,2010-07-14,30,Lasioglossum,Lasioglossum leucozonium,Carduus,Carduus nutans,49.79063,11.42389,58085.5
Kalkberg,Germany,2010-07-31,25,Lasioglossum,Lasioglossum leucozonium,Centaurea,Centaurea jacea,50.075539999999997,11.23836,19135.599999999999
Köttel,Germany,2010-05-24,10,Lasioglossum,Lasioglossum leucozonium,Taraxacum,Taraxacum spec.,50.076549999999997,11.16835,43404.5
Pottenstein,Germany,2010-06-05,10,Lasioglossum,Lasioglossum leucozonium,Hieracium,Hieracium pilosella,49.768210000000003,11.417350000000001,7130.73
