Day,Month,Year,Site_id,Plant_species,Flower_count,FloralArea,Comment
10,8,2009,Dara.Stanley_OS26_E1_BC1,Lapsana.communis,6,120,
10,8,2009,Dara.Stanley_OS26_E1_BC1,Senecio.jacobaea,7,175,
10,8,2009,Dara.Stanley_OS26_E1_BC1,Sonchus.asper,7,175,
10,8,2009,Dara.Stanley_OS26_E2_BC1,Heracleum.sphondylium,1,200,
10,8,2009,Dara.Stanley_OS26_E1_BC1,Arctium.minus,11,330,
10,8,2009,Dara.Stanley_OS26_E2_BC1,Rubus.fruticosus,16,480,
10,8,2009,Dara.Stanley_OS26_E1_BC1,Cirsium.vulgare,17,510,
10,8,2009,Dara.Stanley_OS26_E2_BC1,Cirsium.vulgare,17,510,
10,8,2009,Dara.Stanley_OS26_E1_BC1,Rubus.fruticosus,30,900,
19,6,2009,Dara.Stanley_OS26_E2_BC1,Stachys.sylvatica,61,1098,
19,6,2009,Dara.Stanley_OS26_E1_BC1,Sysimbrium.officinale,922,2766,
19,6,2009,Dara.Stanley_OS26_E1_BC1,Heracleum.sphondylium,20,4000,
19,6,2009,Dara.Stanley_OS26_E2_BC1,Heracleum.sphondylium,26,5200,
19,6,2009,Dara.Stanley_OS26_E1_BC1,Brassica.napus,844,21100,
11,5,2009,Dara.Stanley_OS26_E1_BC1,Brassica.napus,1056,26400,
19,6,2009,Dara.Stanley_OS26_C2_BC1,Brassica.napus,1240,31000,
19,6,2009,Dara.Stanley_OS26_C1_BC1,Brassica.napus,2419,60475,
11,5,2009,Dara.Stanley_OS26_C1_BC1,Brassica.napus,8036,200900,
11,5,2009,Dara.Stanley_OS26_C2_BC1,Brassica.napus,24761.2,619030,
10,8,2009,Dara.Stanley_OS26_E1_BC1,Aethusa.cynapium,41,1230,
3,7,2009,Dara.Stanley_OS27_C2_BC1,Lapsana.communis,10,200,
19,8,2009,Dara.Stanley_OS27_E1_BC1,Rubus.fruticosus,15,450,
3,7,2009,Dara.Stanley_OS27_C1_BC1,Sonchus.asper,35,875,
3,7,2009,Dara.Stanley_OS27_E1_BC1,Sonchus.asper,165,4125,
3,7,2009,Dara.Stanley_OS27_C1_BC1,Brassica.napus,177,4425,
29,5,2009,Dara.Stanley_OS27_E2_BC1,Lamium.purpureum,264,4752,
3,7,2009,Dara.Stanley_OS27_C2_BC1,Brassica.napus,333,8325,
29,5,2009,Dara.Stanley_OS27_E2_BC1,Brassica.napus,344,8600,
3,7,2009,Dara.Stanley_OS27_E1_BC1,Lapsana.communis,508,10160,
3,7,2009,Dara.Stanley_OS27_E2_BC1,Lapsana.communis,601,12020,
29,5,2009,Dara.Stanley_OS27_E1_BC1,Brassica.napus,945,23625,
29,5,2009,Dara.Stanley_OS27_E2_BC1,Sinapsis.arvensis,889,133350,
29,5,2009,Dara.Stanley_OS27_C1_BC1,Brassica.napus,7748,193700,
29,5,2009,Dara.Stanley_OS27_C2_BC1,Brassica.napus,32125,803125,
3,7,2009,Dara.Stanley_OS27_E1_BC1,Papaver.rhoeas,5,500,
3,7,2009,Dara.Stanley_OS27_E2_BC1,Papaver.rhoeas,5,500,
2,8,2009,Dara.Stanley_OS29_E2_BC1,Rubus.fruticosus,1,30,
2,8,2009,Dara.Stanley_OS29_C1_BC1,Viola.arvensis,8,120,
2,8,2009,Dara.Stanley_OS29_E2_BC1,Cirsium.vulgare,6,180,
2,8,2009,Dara.Stanley_OS29_E1_BC1,Sonchus.asper,8,200,
29,6,2009,Dara.Stanley_OS29_E2_BC1,Brassica.napus,12,300,
2,8,2009,Dara.Stanley_OS29_E2_BC1,Lapsana.communis,81,1620,
29,6,2009,Dara.Stanley_OS29_E1_BC1,Sonchus.asper,67,1675,
29,6,2009,Dara.Stanley_OS29_E1_BC1,Heracleum.sphondylium,13,2600,
29,6,2009,Dara.Stanley_OS29_E2_BC1,Heracleum.sphondylium,15,3000,
29,6,2009,Dara.Stanley_OS29_E1_BC1,Lapsana.communis,561,11220,
21,5,2009,Dara.Stanley_OS29_C1_BC1,Brassica.napus,1544.8,38620,
21,5,2009,Dara.Stanley_OS29_C2_BC1,Brassica.napus,1544.8,38620,
21,5,2009,Dara.Stanley_OS29_E1_BC1,Brassica.napus,1544.8,38620,
21,5,2009,Dara.Stanley_OS29_E2_BC1,Brassica.napus,1544.8,38620,
16,7,2009,Eileen.Power_10A_3_GA+,Teucrium.scorodonia,1,9,
25,6,2009,Eileen.Power_10A_2_GA+,Lythrum.salicaria,1,15,
16,7,2009,Eileen.Power_10A_3_GA+,Lythrum.salicaria,1,15,
25,6,2009,Eileen.Power_10A_2_GA+,Rubus.fruticosus,1,30,
16,7,2009,Eileen.Power_10A_3_GA+,Digitalis.purpurea,8,400,
25,6,2009,Eileen.Power_10A_2_GA+,Rubus.fruticosus,20,600,
25,6,2009,Eileen.Power_10A_2_GA+,Rubus.fruticosus,21,630,
16,7,2009,Eileen.Power_10A_3_GA+,Rubus.fruticosus,26,780,
16,7,2009,Eileen.Power_10A_3_GA+,Trifolium.repens,102,1326,
9,6,2009,Eileen.Power_10A_1_GA+,Digitalis.purpurea,30,1500,
9,6,2009,Eileen.Power_10A_1_GA+,Crataegus.monogyna,130,1560,
25,6,2009,Eileen.Power_10A_2_GA+,Trifolium.repens,165,2145,
16,7,2009,Eileen.Power_10A_3_GA+,Lotus.corniculatus,NA,NA,
16,7,2009,Eileen.Power_10A_3_GA+,Fuschia.sp,1,2,
25,6,2009,Eileen.Power_10A_2_GA+,Fuschia.sp,2,4,
9,6,2009,Eileen.Power_10A_1_GA+,Fuschia.sp,40,80,
16,7,2009,Eileen.Power_10B_3_GA1,Galeopsis.tetrahit,1,20,
25,6,2009,Eileen.Power_10B_2_GA1,Rubus.fruticosus,1,30,
16,7,2009,Eileen.Power_10B_3_GA1,Rubus.fruticosus,11,330,
10,6,2009,Eileen.Power_10B_1_GA1,Crataegus.monogyna,40,480,
10,6,2009,Eileen.Power_10B_1_GA1,Digitalis.purpurea,12,600,
10,6,2009,Eileen.Power_10B_1_GA1,Digitalis.purpurea,13,650,
16,7,2009,Eileen.Power_10B_3_GA1,Digitalis.purpurea,23,1150,
16,7,2009,Eileen.Power_10B_3_GA1,Rubus.fruticosus,45,1350,
10,6,2009,Eileen.Power_10B_1_GA1,Ranunculus.repens,53,1590,
17,7,2009,Eileen.Power_1A_3_GA+,Senecio.jacobaea,1,25,
19,6,2009,Eileen.Power_1A_2_GA+,Vicia.sepium,2,30,
19,6,2009,Eileen.Power_1A_2_GA+,Rosa.canina,1,50,
19,6,2009,Eileen.Power_1A_2_GA+,Lonicera.periclymenum,1,50,
3,6,2009,Eileen.Power_1A_1_GA+,Trifolium.repens,4,52,
17,7,2009,Eileen.Power_1A_3_GA+,Trifolium.pratense,4,60,
17,7,2009,Eileen.Power_1A_3_GA+,Cirsium.vulgare,8,240,
17,7,2009,Eileen.Power_1A_3_GA+,Rubus.fruticosus,9,270,
3,6,2009,Eileen.Power_1A_1_GA+,Vicia.sepium,20,300,
17,7,2009,Eileen.Power_1A_3_GA+,Rubus.fruticosus,29,870,
17,7,2009,Eileen.Power_1A_3_GA+,Rubus.fruticosus,38,1140,
19,6,2009,Eileen.Power_1A_2_GA+,Trifolium.repens,92,1196,
17,7,2009,Eileen.Power_1A_3_GA+,Trifolium.repens,125,1625,
17,7,2009,Eileen.Power_1A_3_GA+,Ranunculus.repens,69,2070,
17,7,2009,Eileen.Power_1A_3_GA+,Senecio.jacobaea,157,3925,
17,7,2009,Eileen.Power_1A_3_GA+,Senecio.jacobaea,158,3950,
17,7,2009,Eileen.Power_1B_3_GA1,Cirsium.vulgare,9,270,
17,7,2009,Eileen.Power_1B_3_GA1,Senecio.jacobaea,11,275,
19,6,2009,Eileen.Power_1B_2_GA1,Trifolium.repens,26,338,
17,7,2009,Eileen.Power_1B_3_GA1,Rubus.fruticosus,17,510,
17,7,2009,Eileen.Power_1B_3_GA1,Rubus.fruticosus,23,690,
8,6,2009,Eileen.Power_2A_1_GA+,Ranunculus.repens,1,30,
20,7,2009,Eileen.Power_2A_3_GA+,Heracleum.sphondylium,1,200,
20,7,2009,Eileen.Power_2A_3_GA+,Trifolium.repens,19,247,
20,7,2009,Eileen.Power_2A_3_GA+,Rubus.fruticosus,20,600,
20,7,2009,Eileen.Power_2A_3_GA+,Rubus.fruticosus,27,810,
20,7,2009,Eileen.Power_2A_3_GA+,Rubus.fruticosus,47,1410,
23,6,2009,Eileen.Power_2A_2_GA+,Trifolium.repens,128,1664,
23,6,2009,Eileen.Power_2A_2_GA+,Ranunculus.repens,108,3240,
23,6,2009,Eileen.Power_2A_2_GA+,Trifolium.repens,378,4914,
23,6,2009,Eileen.Power_2B_2_GA1,Trifolium.repens,1,13,
23,6,2009,Eileen.Power_2B_2_GA1,Rubus.fruticosus,1,30,
20,7,2009,Eileen.Power_2B_3_GA1,Rubus.fruticosus,5,150,
23,6,2009,Eileen.Power_2B_2_GA1,Rubus.fruticosus,6,180,
20,7,2009,Eileen.Power_2B_3_GA1,Rubus.fruticosus,6,180,
20,7,2009,Eileen.Power_2B_3_GA1,Heracleum.sphondylium,1,200,
20,7,2009,Eileen.Power_2B_3_GA1,Rubus.fruticosus,11,330,
16,6,2009,Eileen.Power_3A_2_GA+,Rosa.canina,1,50,
8,7,2009,Eileen.Power_3A_3_GA+,Ranunculus.repens,2,60,
16,6,2009,Eileen.Power_3A_2_GA+,Trifolium.repens,6,78,
16,6,2009,Eileen.Power_3A_2_GA+,Rubus.fruticosus,8,240,
8,7,2009,Eileen.Power_3A_3_GA+,Rubus.fruticosus,50,1500,
8,7,2009,Eileen.Power_3A_3_GA+,Rubus.fruticosus,70,2100,
16,6,2009,Eileen.Power_3B_2_GA1,Rubus.fruticosus,1,30,
8,7,2009,Eileen.Power_3B_3_GA1,Rubus.fruticosus,1,30,
21,5,2009,Eileen.Power_3B_1_GA1,Anthriscus.sylvestris,1,60,
8,7,2009,Eileen.Power_3B_3_GA1,Rubus.fruticosus,8,240,
16,6,2009,Eileen.Power_3B_2_GA1,Veronica.chamaedrys,53,636,
8,7,2009,Eileen.Power_3B_3_GA1,Heracleum.sphondylium,4,800,
16,6,2009,Eileen.Power_3B_2_GA1,Heracleum.sphondylium,15,3000,
26,5,2009,Eileen.Power_4A_1_GA+,Trifolium.repens,1,13,
9,7,2009,Eileen.Power_4A_3_GA+,Ranunculus.repens,1,30,
18,6,2009,Eileen.Power_4A_2_GA+,Rubus.fruticosus,7,210,
9,7,2009,Eileen.Power_4A_3_GA+,Heracleum.sphondylium,5,1000,
9,7,2009,Eileen.Power_4A_3_GA+,Rubus.fruticosus,56,1680,
9,7,2009,Eileen.Power_4A_3_GA+,Trifolium.repens,285,3705,
26,5,2009,Eileen.Power_4B_1_GA1,Ulex.europaeus,1,20,
18,6,2009,Eileen.Power_4B_2_GA1,Rubus.fruticosus,1,30,
9,7,2009,Eileen.Power_4B_3_GA1,Cirsium.vulgare,1,30,
9,7,2009,Eileen.Power_4B_3_GA1,Rosa.canina,1,50,
9,7,2009,Eileen.Power_4B_3_GA1,Rubus.fruticosus,18,540,
26,5,2009,Eileen.Power_4B_1_GA1,Anthriscus.sylvestris,60,3600,
22,6,2009,Eileen.Power_5A_2_GA+,Rubus.fruticosus,1,30,
22,6,2009,Eileen.Power_5A_2_GA+,Rosa.canina,1,50,
22,6,2009,Eileen.Power_5A_2_GA+,Ranunculus.repens,5,150,
22,6,2009,Eileen.Power_5A_2_GA+,Trifolium.repens,116,1508,
17,7,2009,Eileen.Power_5A_3_GA+,Trifolium.repens,215,2795,
17,7,2009,Eileen.Power_5B_3_GA1,Rubus.fruticosus,1,30,
22,6,2009,Eileen.Power_5B_2_GA1,Rosa.canina,1,50,
22,6,2009,Eileen.Power_5B_2_GA1,Lonicera.periclymenum,1,50,
17,7,2009,Eileen.Power_5B_3_GA1,Cirsium.vulgare,3,90,
17,6,2009,Eileen.Power_6A_2_GA+,Ranunculus.repens,4,120,
7,7,2009,Eileen.Power_6A_3_GA+,Ranunculus.repens,5,150,
25,5,2009,Eileen.Power_6A_1_GA+,Ranunculus.repens,6,180,
17,6,2009,Eileen.Power_6A_2_GA+,Rubus.fruticosus,6,180,
17,6,2009,Eileen.Power_6A_2_GA+,Rubus.fruticosus,7,210,
7,7,2009,Eileen.Power_6A_3_GA+,Cirsium.vulgare,7,210,
17,6,2009,Eileen.Power_6A_2_GA+,Trifolium.pratense,26,390,
7,7,2009,Eileen.Power_6A_3_GA+,Ranunculus.repens,26,780,
7,7,2009,Eileen.Power_6A_3_GA+,Rubus.fruticosus,31,930,
7,7,2009,Eileen.Power_6A_3_GA+,Trifolium.repens,74,962,
7,7,2009,Eileen.Power_6A_3_GA+,Rubus.fruticosus,44,1320,
7,7,2009,Eileen.Power_6B_3_GA1,Rubus.fruticosus,1,30,
25,5,2009,Eileen.Power_6B_1_GA1,Ranunculus.repens,1,30,
17,6,2009,Eileen.Power_6B_2_GA1,Rubus.fruticosus,1,30,
7,7,2009,Eileen.Power_6B_3_GA1,Rubus.fruticosus,5,150,
7,7,2009,Eileen.Power_6B_3_GA1,Rubus.fruticosus,6,180,
17,6,2009,Eileen.Power_6B_2_GA1,Ranunculus.repens,11,330,
25,5,2009,Eileen.Power_6B_1_GA1,Crataegus.monogyna,225,2700,
27,7,2009,Eileen.Power_7A_3_GA+,Trifolium.repens,1,13,
27,7,2009,Eileen.Power_7A_3_GA+,Senecio.jacobaea,1,25,
27,7,2009,Eileen.Power_7A_3_GA+,Anthriscus.sylvestris,1,60,
27,7,2009,Eileen.Power_7A_3_GA+,Cirsium.vulgare,2,60,
29,6,2009,Eileen.Power_7A_2_GA+,Ranunculus.repens,6,180,
27,7,2009,Eileen.Power_7A_3_GA+,Rubus.fruticosus,7,210,
29,6,2009,Eileen.Power_7A_2_GA+,Heracleum.sphondylium,2,400,
27,7,2009,Eileen.Power_7A_3_GA+,Cirsium.vulgare,16,480,
29,6,2009,Eileen.Power_7A_2_GA+,Rubus.fruticosus,20,600,
11,6,2009,Eileen.Power_7A_1_GA+,Bellis.perennis,54,1350,
29,6,2009,Eileen.Power_7A_2_GA+,Trifolium.repens,144,1872,
11,6,2009,Eileen.Power_7B_1_GA1,Vicia.sepium,1,15,
27,7,2009,Eileen.Power_7B_3_GA1,Cirsium.vulgare,1,30,
29,6,2009,Eileen.Power_7B_2_GA1,Rubus.fruticosus,1,30,
27,7,2009,Eileen.Power_7B_3_GA1,Taraxacum.agg,1,50,
11,6,2009,Eileen.Power_7B_1_GA1,Lonicera.periclymenum,1,50,
27,7,2009,Eileen.Power_7B_3_GA1,Cirsium.vulgare,3,90,
11,6,2009,Eileen.Power_7B_1_GA1,Rosa.canina,2,100,
27,7,2009,Eileen.Power_7B_3_GA1,Geranium.robertianum,13,195,
27,7,2009,Eileen.Power_7B_3_GA1,Rubus.fruticosus,22,660,
27,7,2009,Eileen.Power_7B_3_GA1,Rubus.fruticosus,44,1320,
29,5,2009,Eileen.Power_8A_1_GA+,Crataegus.monogyna,1,12,
29,5,2009,Eileen.Power_8A_1_GA+,Ranunculus.repens,1,30,
24,6,2009,Eileen.Power_8A_2_GA+,Rubus.fruticosus,1,30,
24,6,2009,Eileen.Power_8A_2_GA+,Rubus.fruticosus,4,120,
24,6,2009,Eileen.Power_8A_2_GA+,Rubus.fruticosus,5,150,
29,5,2009,Eileen.Power_8A_1_GA+,Ranunculus.repens,6,180,
15,7,2009,Eileen.Power_8A_3_GA+,Cirsium.vulgare,17,510,
24,6,2009,Eileen.Power_8A_2_GA+,Trifolium.repens,56,728,
15,7,2009,Eileen.Power_8A_3_GA+,Trifolium.repens,99,1287,
15,7,2009,Eileen.Power_8A_3_GA+,Rubus.fruticosus,47,1410,
15,7,2009,Eileen.Power_8A_3_GA+,Rubus.fruticosus,78,2340,
29,5,2009,Eileen.Power_8A_1_GA+,Bellis.perennis,110,2750,
24,6,2009,Eileen.Power_8B_2_GA1,Ranunculus.repens,1,30,
15,7,2009,Eileen.Power_8B_3_GA1,Rubus.fruticosus,1,30,
15,7,2009,Eileen.Power_8B_3_GA1,Cirsium.vulgare,1,30,
24,6,2009,Eileen.Power_8B_2_GA1,Rosa.canina,1,50,
15,7,2009,Eileen.Power_8B_3_GA1,Trifolium.repens,32,416,
24,6,2009,Eileen.Power_9A_2_GA+,Rubus.fruticosus,1,30,
15,7,2009,Eileen.Power_9A_3_GA+,Senecio.jacobaea,6,150,
28,5,2009,Eileen.Power_9A_1_GA+,Crataegus.monogyna,32,384,
24,6,2009,Eileen.Power_9A_2_GA+,Heracleum.sphondylium,2,400,
24,6,2009,Eileen.Power_9A_2_GA+,Digitalis.purpurea,11,550,
15,7,2009,Eileen.Power_9A_3_GA+,Rubus.fruticosus,24,720,
24,6,2009,Eileen.Power_9A_2_GA+,Trifolium.pratense,55,825,
24,6,2009,Eileen.Power_9A_2_GA+,Trifolium.repens,105,1365,
15,7,2009,Eileen.Power_9A_3_GA+,Rubus.fruticosus,51,1530,
15,7,2009,Eileen.Power_9A_3_GA+,Rubus.fruticosus,75,2250,
28,5,2009,Eileen.Power_9B_1_GA1,Vicia.sepium,1,15,
15,7,2009,Eileen.Power_9B_3_GA1,Rubus.fruticosus,1,30,
15,7,2009,Eileen.Power_9B_3_GA1,Rubus.fruticosus,3,90,
28,5,2009,Eileen.Power_9B_1_GA1,Crataegus.monogyna,8,96,
24,6,2009,Eileen.Power_9B_2_GA1,Heracleum.sphondylium,1,200,
15,7,2009,Eileen.Power_9B_3_GA1,Cirsium.vulgare,9,270,
24,6,2009,Eileen.Power_9B_2_GA1,Rubus.fruticosus,11,330,
7,2,2017,Michelle.Larkin_Ballinphunta.Co.Clare_14.2017_GS1,Trifolium.repens,20,260,
7,2,2017,Michelle.Larkin_Ballinphunta.Co.Clare_14.2017_GS1,Prunella.vulgaris,26,390,
8,1,2017,Michelle.Larkin_Ballinphunta.Co.Clare_14.2017_GS1,Trifolium.pratense,29,435,
7,2,2017,Michelle.Larkin_Ballinphunta.Co.Clare_14.2017_GS1,Ranunculus.bulbosus,27,810,
7,2,2017,Michelle.Larkin_Ballinphunta.Co.Clare_14.2017_GS1,Ranunculus.acris,47,1175,
8,1,2017,Michelle.Larkin_Ballinphunta.Co.Clare_14.2017_GS1,Cirsium.vulgare,NA,NA,
10,7,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Odontites.vernus,3,27,
17,9,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Centaurea.nigra,1,40,
17,9,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Trifolium.pratense,6,90,
12,6,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Leontodon.saxatilis,4,100,
10,7,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Cirsium.arvense,4,100,
12,6,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Ranunculus.bulbosus,4,120,
12,6,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Veronica.chamaedrys,25,300,
10,7,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Euphrasia.sp,30,300,
10,7,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Lotus.corniculatus,30,480,
12,6,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Trifolium.pratense,56,840,
17,9,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Achillea.millefolium,9,900,
12,6,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Trifolium.repens,81,1053,
10,7,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Trifolium.repens,118,1534,
10,7,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Trifolium.pratense,130,1950,
10,7,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Prunella.vulgaris,131,1965,
17,9,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Leontodon.saxatilis,102,2550,
12,6,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Ranunculus.acris,130,3250,
12,6,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Ranunculus.repens,152,4560,
10,7,2017,Michelle.Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,Cirsium.vulgare,NA,NA,
24,6,2017,Michelle.Larkin_Caherbullog.Co.Clare_4.2017_GA1,Trifolium.repens,9,117,
24,6,2017,Michelle.Larkin_Caherbullog.Co.Clare_4.2017_GA1,Ranunculus.acris,25,625,
11,7,2017,Michelle.Larkin_Caherbullog.Co.Clare_4.2017_GA1,Trifolium.pratense,68,1020,
24,6,2017,Michelle.Larkin_Caherbullog.Co.Clare_4.2017_GA1,Bellis.perennis,44,1100,
11,7,2017,Michelle.Larkin_Caherbullog.Co.Clare_4.2017_GA1,Trifolium.repens,150,1950,
25,7,2017,Michelle.Larkin_Cappagh.Aghacurreen.Co.Clare_15.2017_GA1,Bellis.perennis,71,1775,
8,9,2017,Michelle.Larkin_Carrownamaddra.Co.Clare_16.2017_GA1,Trifolium.pratense,4,60,
2,7,2017,Michelle.Larkin_Carrownamaddra.Co.Clare_16.2017_GA1,Trifolium.repens,47,611,
14,7,2017,Michelle.Larkin_Carrownamaddra.Co.Clare_16.2017_GA1,Trifolium.repens,47,611,
8,9,2017,Michelle.Larkin_Carrownamaddra.Co.Clare_16.2017_GA1,Scorzoneroides.autumnalis,27,810,
17,6,2017,Michelle.Larkin_Cloonselherny.Co.Clare_6.2017_GS1,Geranium.sanguineum,4,120,
17,9,2017,Michelle.Larkin_Cloonselherny.Co.Clare_6.2017_GS1,Leontodon.hispidus,11,330,
17,9,2017,Michelle.Larkin_Cloonselherny.Co.Clare_6.2017_GS1,Parnassia.palustris,25,500,
17,6,2017,Michelle.Larkin_Cloonselherny.Co.Clare_6.2017_GS1,Potentilla.erecta,61,915,
17,9,2017,Michelle.Larkin_Cloonselherny.Co.Clare_6.2017_GS1,Centaurea.nigra,23,920,
17,9,2017,Michelle.Larkin_Cloonselherny.Co.Clare_6.2017_GS1,Knautia.arvensis,28,1120,
16,7,2017,Michelle.Larkin_Cloonselherny.Co.Clare_6.2017_GS1,Leontodon.hispidus,214,6420,
17,6,2017,Michelle.Larkin_Cloonselherny.Co.Clare_6.2017_GS1,Leontodon.hispidus,223,6690,
17,9,2017,Michelle.Larkin_Cloonselherny.Co.Clare_6.2017_GS1,Centaurea.scabiosa,NA,NA,
14,9,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Rhinanthus.minor,2,30,
27,8,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Erica.cinerea,6,36,
14,9,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Solidago.virgaurea,3,54,
16,8,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Succisa.pratensis,8,200,
27,8,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Succisa.pratensis,8,200,
13,7,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Leontodon.hispidus,17,510,
28,7,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Leontodon.hispidus,17,510,
6,9,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Anthyllis.vulneraria,8,640,
13,7,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Teucrium.scorodonia,18,900,
16,8,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Centaurea.nigra,26,1040,
27,8,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Centaurea.nigra,26,1040,
14,9,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Succisa.pratensis,77,1925,
13,7,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Centaurea.nigra,64,2560,
28,7,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Centaurea.nigra,64,2560,
25,5,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Lotus.corniculatus,187,2992,
20,6,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Leontodon.hispidus,309,9270,
28,7,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Centaurea.scabiosa,NA,NA,
27,8,2018,Michelle.Larkin_Cloonselherny.Co.Clare_1.2018_GS1.WS1,Campanula.rotundifolia,NA,NA,
22,6,2017,Michelle.Larkin_Creehaun.Carron.Co.Clare_9.2017_GA1,Leontodon.hispidus,5,150,
12,7,2017,Michelle.Larkin_Creehaun.Carron.Co.Clare_9.2017_GA1,Lotus.corniculatus,23,368,
12,7,2017,Michelle.Larkin_Creehaun.Carron.Co.Clare_9.2017_GA1,Leontodon.saxatilis,28,700,
22,6,2017,Michelle.Larkin_Creehaun.Carron.Co.Clare_9.2017_GA1,Ranunculus.bulbosus,37,1110,
12,7,2017,Michelle.Larkin_Creehaun.Carron.Co.Clare_9.2017_GA1,Trifolium.pratense,139,2085,
12,7,2017,Michelle.Larkin_Creehaun.Carron.Co.Clare_9.2017_GA1,Trifolium.repens,182,2366,
12,7,2017,Michelle.Larkin_Creehaun.Carron.Co.Clare_9.2017_GA1,Ranunculus.acris,131,3275,
22,6,2017,Michelle.Larkin_Creehaun.Carron.Co.Clare_9.2017_GA1,Trifolium.repens,260,3380,
12,7,2017,Michelle.Larkin_Creehaun.Carron.Co.Clare_9.2017_GA1,Salvia.verbenaca,NA,NA,
6,9,2017,Michelle.Larkin_Creehaun.Carron.Co.Clare_9.2017_GA1,Knautia.arvensis,NA,NA,
27,5,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Vicia.sepium,2,30,
28,7,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Prunella.vulgaris,2,30,
28,8,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Trifolium.pratense,2,30,
10,9,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Trifolium.pratense,2,30,
7,6,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Trifolium.repens,5,65,
24,6,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Trifolium.repens,5,65,
24,6,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Trifolium.pratense,7,105,
12,7,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Rubus.fruticosus,4,120,
15,8,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Centaurea.nigra,4,160,
28,8,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Centaurea.nigra,4,160,
5,5,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Taraxacum.agg,6,300,
20,4,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Taraxacum.agg,6,300,
12,7,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Ranunculus.repens,14,420,
