"Site_ID","Collector","Day","Month","Year","Time","Round","Weather","Temperature","Humidity","Wind","Notes","Transect_number","Plant_genus","Plant_species","Type","Out","Notes_pollinators","Pollinator_id","Specimen_number","Pollinator_genus","Pollinator_species","Pollinator_gen_sp","Subespecies","Pollinator_sex","Morphoespecie","Det","Frequency","Plant_gen_sp","Guild","Family","Order"
"La_rocina","CurroMolina",25,4,2016,"14:30:00",7,"sol",27,35,"suave",NA,NA,"Lavandula","pedunculata","species","transect",NA,"BF976",3993,"Megachile","apicalis","Megachile apicalis",NA,"female",NA,"FelixTorres_OscarAguado_CurroMolina",4,"Lavandula pedunculata","bee","Megachilidae","Hymenoptera"
"Las_mulas","CurroMolina",18,4,2017,"12:30:00",5,"sol",29,35,"suave",NA,NA,"Cistus","crispus","species","out",NA,"no_captured",3994,"Megachile","apicalis","Megachile apicalis",NA,"female",NA,"CurroMolina",1,"Cistus crispus","bee","Megachilidae","Hymenoptera"
"Bonares","CurroMolina",29,4,2015,"13:00:00",6,"sol",23,28,"suave",NA,NA,"Cistus","crispus","generic","transect",NA,"no_captured",3995,"Megachile","sp","Megachile sp",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Megachilidae","Hymenoptera"
"Bonares","CurroMolina",28,5,2020,"12:00:00",10,"sol",28,40,"moderado",NA,"1","Thapsia","villosa","species","transect",NA,NA,3996,"Megalodontes","bucephalus","Megalodontes bucephalus",NA,"unknown",NA,"CurroMolina",1,"Thapsia villosa","sawfly","Megalodontesidae","Hymenoptera"
"Aznalcazar","CurroMolina",5,5,2020,"10:00:00",8,"sol",21,55,"suave",NA,"1","Galactites","tomentosa","species","transect",NA,NA,3997,"Megalodontes","bucephalus","Megalodontes bucephalus",NA,"unknown",NA,"CurroMolina",6,"Galactites tomentosa","sawfly","Megalodontesidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",7,3,2017,"12:10:00",2,"sol",22.3,46,"sin_viento",NA,NA,"Salvia","rosmarinus","species","transect",NA,"no_captured",3998,"Megalodontes","bucephalus","Megalodontes bucephalus",NA,"unknown",NA,"CurroMolina",10,"Salvia rosmarinus","sawfly","Megalodontesidae","Hymenoptera"
"Urbanizaciones","CurroMolina",28,5,2020,"10:30:00",10,"sol",25,40,"moderado",NA,"2","Galactites","tomentosa","species","transect",NA,NA,3999,"Megalodontes","bucephalus","Megalodontes bucephalus",NA,"unknown",NA,"CurroMolina",1,"Galactites tomentosa","sawfly","Megalodontesidae","Hymenoptera"
"El_pozo","CurroMolina",20,5,2020,"9:30:00",9,"sol",22,40,"suave",NA,"2","Tolpis","barbata","species","transect",NA,NA,4000,"Megalodontes","bucephalus","Megalodontes bucephalus",NA,"unknown",NA,"CurroMolina",1,"Tolpis barbata","sawfly","Megalodontesidae","Hymenoptera"
"Aznalcazar","CurroMolina",5,5,2020,"10:00:00",8,"sol",21,55,"suave",NA,"2","Galactites","tomentosa","species","transect",NA,NA,4001,"Megalodontes","bucephalus","Megalodontes bucephalus",NA,"unknown",NA,"CurroMolina",5,"Galactites tomentosa","sawfly","Megalodontesidae","Hymenoptera"
"Urbanizaciones","CurroMolina",28,5,2020,"10:30:00",10,"sol",25,40,"moderado",NA,"2","Cistus","crispus","species","transect",NA,NA,4002,"Megalodontes","bucephalus","Megalodontes bucephalus",NA,"unknown",NA,"CurroMolina",1,"Cistus crispus","sawfly","Megalodontesidae","Hymenoptera"
"Bonares","CurroMolina",28,5,2020,"12:00:00",10,"sol",28,40,"moderado",NA,"2","Thapsia","villosa","species","transect",NA,"BTV2.1",4003,"Megalodontes","bucephalus","Megalodontes bucephalus",NA,"female",NA,"CurroMolina",1,"Thapsia villosa","sawfly","Megalodontesidae","Hymenoptera"
"Urbanizaciones","CurroMolina",28,5,2020,"10:30:00",10,"sol",25,40,"moderado",NA,"1","Galactites","tomentosa","species","transect",NA,NA,4004,"Megalodontes","bucephalus","Megalodontes bucephalus",NA,"unknown",NA,"CurroMolina",1,"Galactites tomentosa","sawfly","Megalodontesidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",8,3,2017,"12:15:00",2,"sol",24.6,40,"suave",NA,NA,"Tuberaria","guttata","species","transect",NA,"BF1071",4005,"Megalodontes","bucephalus","Megalodontes bucephalus",NA,"unknown",NA,"CurroMolina",3,"Tuberaria guttata","sawfly","Megalodontesidae","Hymenoptera"
"Aznalcazar","CurroMolina",17,4,2017,"11:45:00",5,"sol",23,51,"sin_viento",NA,NA,"Cistus","monspeliensis","species","transect",NA,"BF1074",4006,"Megalodontes","bucephalus","Megalodontes bucephalus",NA,"unknown",NA,"CurroMolina",1,"Cistus monspeliensis","sawfly","Megalodontesidae","Hymenoptera"
"El_pozo","CurroMolina",27,3,2018,"12:00:00",2,"sol",22,39,"sin_viento",NA,NA,"Cistus","ladanifer","generic","transect",NA,NA,4007,"Megalodontes","sp","Megalodontes sp",NA,"unknown",NA,"CurroMolina",7,"Cistus ladanifer","sawfly","Megalodontesidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",29,4,2016,"12:30:00",7,"nubes",18,NA,"moderado",NA,NA,"Thapsia","villosa","species","transect",NA,"BF748",4008,"Megascolia","maculata","Megascolia maculata","flavifrons","male",NA,"CurroMolina",1,"Thapsia villosa","wasp","Scoliidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",29,4,2016,"12:30:00",7,"nubes",18,NA,"moderado",NA,NA,"Thapsia","villosa","species","transect",NA,"BF747",4009,"Megascolia","maculata","Megascolia maculata","flavifrons","male",NA,"CurroMolina",2,"Thapsia villosa","wasp","Scoliidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",6,5,2015,"13:15:00",7,"sol",28,17,"suave",NA,NA,"Asphodelus","fistulosus","species","transect",NA,"BF661",4010,"Megascolia","maculata","Megascolia maculata",NA,"male",NA,"CurroMolina",1,"Asphodelus fistulosus","wasp","Scoliidae","Hymenoptera"
"Villamanrique_este","CurroMolina",16,5,2016,"14:00:00",8,"sol",26,39,"moderado",NA,NA,"Thapsia","villosa","species","transect",NA,"BF749",4011,"Megascolia","maculata","Megascolia maculata","flavifrons","male",NA,"CurroMolina",1,"Thapsia villosa","wasp","Scoliidae","Hymenoptera"
"La_rocina","CurroMolina",23,5,2016,"11:30:00",8,"sol",24,36,"suave",NA,NA,"Asphodelus","fistulosus","species","out",NA,"BF746",4012,"Megascolia","maculata","Megascolia maculata","flavifrons","female",NA,"CurroMolina",2,"Asphodelus fistulosus","wasp","Scoliidae","Hymenoptera"
"La_rocina","CurroMolina",23,5,2016,"11:30:00",8,"sol",24,36,"suave",NA,NA,"Thapsia","villosa","species","transect",NA,"BF745",4013,"Megascolia","maculata","Megascolia maculata","flavifrons","female",NA,"CurroMolina",3,"Thapsia villosa","wasp","Scoliidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",9,4,2020,"14:30:00",6,"sol_y_nubes",22,50,"moderado",NA,"1","Lavandula","pedunculata","species","transect",NA,NA,4014,"Melecta","albifrons","Melecta albifrons",NA,"female",NA,"CurroMolina",1,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",23,4,2020,"16:00:00",7,"sol_y_nubes",25,56,"fuerte",NA,"1","Lavandula","pedunculata","species","transect","Plaga de mosquitos terrible",NA,4015,"Melecta","albifrons","Melecta albifrons",NA,"female",NA,"CurroMolina",1,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",9,4,2020,"14:30:00",6,"sol_y_nubes",22,50,"moderado",NA,"2","Lavandula","pedunculata","species","transect",NA,NA,4016,"Melecta","albifrons","Melecta albifrons",NA,"female",NA,"CurroMolina",3,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",17,3,2016,"13:45:00",4,"sol",24,36,"suave",NA,NA,"Lavandula","pedunculata","species","transect",NA,"BF980",4017,"Melecta","albifrons","Melecta albifrons",NA,"male",NA,"CurroMolina",5,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",23,4,2020,"16:00:00",7,"sol_y_nubes",25,56,"fuerte",NA,"2","Lavandula","pedunculata","species","transect",NA,NA,4018,"Melecta","albifrons","Melecta albifrons",NA,"female",NA,"CurroMolina",1,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Bonares","CurroMolina",19,5,2016,"14:34:00",8,"sol",19,27,"suave",NA,NA,"Cistus","salviifolius","generic","transect",NA,"no_captured",4019,"Meligethes","sp","Meligethes sp",NA,"unknown",NA,"CurroMolina",3,"Cistus salviifolius","beetle","Nitidulidae","Coleoptera"
"Niebla","CurroMolina",30,4,2019,"16:30:00",6,"sol",31,21,"moderado",NA,NA,"Thapsia","villosa","species","transect",NA,NA,4020,"Merodon","equestris","Merodon equestris",NA,"unknown",NA,"CurroMolina",1,"Thapsia villosa","syrphid","Syrphidae","Diptera"
"Pino_del_cuervo","CurroMolina",29,3,2015,"15:10:00",4,"sol",31,30,"sin_viento",NA,NA,"Cistus","ladanifer","generic","transect",NA,"no_captured",4021,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",4,"Cistus ladanifer","syrphid","Syrphidae","Diptera"
"Aznalcazar","CurroMolina",29,3,2016,"11:00:00",5,"sol",16.5,60,"suave",NA,NA,"Cistus","monspeliensis","generic","transect",NA,"no_captured",4022,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",4,"Cistus monspeliensis","syrphid","Syrphidae","Diptera"
"La_rocina","CurroMolina",30,3,2015,"15:00:00",4,"sol",32,20,"sin_viento",NA,NA,"Lavandula","pedunculata","generic","transect",NA,"PERDIDO",4023,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",1,"Lavandula pedunculata","syrphid","Syrphidae","Diptera"
"Urbanizaciones","CurroMolina",17,3,2016,"12:30:00",4,"sol",20,44,"suave",NA,NA,"Cistus","salviifolius","generic","transect","foto","no_captured",4024,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",2,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Niebla","CurroMolina",7,4,2015,"9:45:00",5,"sol",19,55,"sin_viento",NA,NA,"Cistus","monspeliensis","generic","transect",NA,"no_captured",4025,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",5,"Cistus monspeliensis","syrphid","Syrphidae","Diptera"
"Aznalcazar","CurroMolina",10,4,2015,"14:15:00",5,"sol_y_nubes",24,43,"suave",NA,NA,"Cistus","salviifolius","generic","transect",NA,"no_captured",4026,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",2,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Cotito_de_santa_teresa","CurroMolina",25,3,2015,"15:20:00",3,"sol_y_nubes",19,32,"moderado",NA,NA,"Lavandula","stoechas","generic","transect",NA,"no_captured",4027,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",3,"Lavandula stoechas","syrphid","Syrphidae","Diptera"
"Aznalcazar","CurroMolina",14,4,2016,"11:30:00",6,"sol_y_nubes",17,NA,"sin_viento",NA,NA,"Teucrium","fruticans","generic","transect",NA,"no_captured",4028,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",1,"Teucrium fruticans","syrphid","Syrphidae","Diptera"
"Aznalcazar","CurroMolina",28,4,2015,"10:35:00",6,"sol",18,46,"suave",NA,NA,"Cistus","monspeliensis","generic","transect",NA,"no_captured",4029,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",5,"Cistus monspeliensis","syrphid","Syrphidae","Diptera"
"Niebla","CurroMolina",15,2,2016,"11:45:00",2,"sol_y_nubes",13,40,"moderado",NA,NA,"Lavandula","pedunculata","generic","transect",NA,"no_captured",4030,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",4,"Lavandula pedunculata","syrphid","Syrphidae","Diptera"
"Niebla","CurroMolina",21,4,2016,"11:10:00",6,"nubes",16,NA,"suave",NA,NA,"Thapsia","villosa","generic","transect","imita a chalicodoma","no_captured",4031,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",5,"Thapsia villosa","syrphid","Syrphidae","Diptera"
"El_pozo","CurroMolina",13,4,2015,"15:00:00",5,"sol",26,38,"fuerte",NA,NA,"Cistus","salviifolius","generic","transect",NA,"PERDIDO",4032,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",1,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Cotito_de_santa_teresa","CurroMolina",3,3,2016,"13:00:00",3,"sol",22,53,"suave",NA,NA,"Anemone","palmata","generic","transect",NA,"BF924",4033,"Merodon","sp","Merodon sp",NA,"unknown",NA,"OscarAguado_PilucaAlvarez_CurroMolina",1,"Anemone palmata","syrphid","Syrphidae","Diptera"
"El_pozo","CurroMolina",17,3,2016,"11:00:00",4,"sol",17,55,"sin_viento",NA,NA,"Cistus","salviifolius","generic","transect",NA,"no_captured",4034,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",1,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Bonares","CurroMolina",21,4,2016,"13:15:00",6,"sol_y_nubes",18,NA,"suave",NA,NA,"Silene","scabriflora","generic","transect",NA,"no_captured",4035,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",1,"Silene scabriflora","syrphid","Syrphidae","Diptera"
"Villamanrique_sur","CurroMolina",24,3,2015,"15:00:00",3,"sol_y_nubes",20,32,"suave","Ranunculus sp en flor en Transecto",NA,"Cistus","salviifolius","generic","transect",NA,"no_captured",4036,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",2,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Aznalcazar","CurroMolina",24,3,2015,"12:30:00",3,"sol",15,50,"suave","Echium plantagineum, Leontodom sp en flor en Transecto",NA,"Cistus","ladanifer","generic","transect",NA,"no_captured",4037,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",3,"Cistus ladanifer","syrphid","Syrphidae","Diptera"
"El_hongo","CurroMolina",30,3,2016,"11:30:00",5,"sol",18,63,"sin_viento",NA,NA,"Cistus","salviifolius","generic","transect",NA,"no_captured",4038,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",1,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Pino_del_cuervo","CurroMolina",13,4,2015,"12:45:00",5,"sol",25,42,"suave",NA,NA,"Ranunculus","tribbus","generic","transect",NA,"no_captured",4039,"Merodon","sp","Merodon sp",NA,"unknown",NA,"CurroMolina",2,"Ranunculus tribbus","syrphid","Syrphidae","Diptera"
"Villamanrique_sur","CurroMolina",25,1,2016,"13:00:00",1,"sol_y_nubes",21.3,42,"sin_viento",NA,NA,"Halimium","calycinum","species","out",NA,"BF915",4040,"Musca","domestica","Musca domestica",NA,"unknown","negra chica","OscarAguado_PilucaAlvarez_CurroMolina",1,"Halimium calycinum","fly","Muscidae","Diptera"
"Villamanrique_este","CurroMolina",31,3,2015,"12:10:00",4,"sol",27,32,"sin_viento",NA,NA,"Cistus","ladanifer","species","transect",NA,"no_captured",4041,"Musca","domestica","Musca domestica",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","fly","Muscidae","Diptera"
"Cotito_de_santa_teresa","CurroMolina",30,4,2015,"13:05:00",6,"sol",28,30,"moderado",NA,NA,"Thapsia","villosa","generic","transect",NA,"BF404",4042,"Musca","sp","Musca sp",NA,"unknown",NA,"OscarAguado_PilucaAlvarez_CurroMolina",1,"Thapsia villosa","fly","Muscidae","Diptera"
"Bonares","CurroMolina",26,3,2015,"14:20:00",4,"sol_y_nubes",19.5,39,"moderado",NA,NA,"Lavandula","pedunculata","generic","transect",NA,"no_captured",4043,"Musca","sp","Musca sp",NA,"unknown",NA,"CurroMolina",1,"Lavandula pedunculata","fly","Muscidae","Diptera"
"Pino_del_cuervo","CurroMolina",25,3,2015,"11:10:00",3,"sol",15,37,"moderado","Narcisus bulbocodium en flor en Transecto",NA,"Halimium","calycinum","generic","transect",NA,"no_captured",4044,"Musca","sp","Musca sp",NA,"unknown",NA,"CurroMolina",2,"Halimium calycinum","fly","Muscidae","Diptera"
"El_pozo","CurroMolina",13,4,2015,"15:00:00",5,"sol",26,38,"fuerte",NA,NA,"Cistus","salviifolius","generic","transect",NA,"PERDIDO",4045,"Musca","sp","Musca sp",NA,"unknown",NA,"CurroMolina",1,"Cistus salviifolius","fly","Muscidae","Diptera"
"El_pozo","CurroMolina",26,4,2018,"13:00:00",4,"sol",25,40,"suave",NA,NA,"Cistus","salviifolius","species","transect",NA,NA,4046,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",2,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Urbanizaciones","CurroMolina",13,3,2019,"15:00:00",3,"sol",19,35,"moderado",NA,NA,"Cistus","salviifolius","species","transect",NA,NA,4047,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",3,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Convento_de_la_luz","CurroMolina",22,4,2020,"14:00:00",7,"sol_y_nubes",21,55,"moderado",NA,"1","Cistus","ladanifer","species","transect",NA,NA,4048,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","syrphid","Syrphidae","Diptera"
"Pinares_de_hinojos","CurroMolina",25,4,2018,"10:30:00",4,"sol_y_nubes",22,60,"fuerte",NA,NA,"Cistus","salviifolius","species","transect",NA,NA,4049,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Villamanrique_sur","CurroMolina",6,4,2018,"13:30:00",3,"sol",18,48,"moderado",NA,NA,"Salvia","rosmarinus","species","transect",NA,NA,4050,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",3,"Salvia rosmarinus","syrphid","Syrphidae","Diptera"
"Esparragal","CurroMolina",9,5,2018,"16:00:00",5,"nubes",22,38,"fuerte",NA,NA,"Lavandula","pedunculata","species","transect",NA,NA,4051,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",2,"Lavandula pedunculata","syrphid","Syrphidae","Diptera"
"Cotito_de_santa_teresa","CurroMolina",26,3,2018,"13:30:00",2,"sol",20,45,"sin_viento",NA,NA,"Asphodelus","fistulosus","species","transect",NA,NA,4052,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",3,"Asphodelus fistulosus","syrphid","Syrphidae","Diptera"
"Esparragal","CurroMolina",23,4,2018,"14:30:00",4,"sol_y_nubes",22,60,"fuerte",NA,NA,"Lavandula","pedunculata","species","transect",NA,NA,4053,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",2,"Lavandula pedunculata","syrphid","Syrphidae","Diptera"
"El_pozo","CurroMolina",16,4,2018,"13:00:00",3,"sol",19,40,"suave",NA,NA,"Cistus","salviifolius","species","transect",NA,NA,4054,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",2,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Pinares_de_hinojos","CurroMolina",29,4,2019,"11:30:00",6,"sol",17,60,"sin_viento",NA,NA,"Cistus","libanotis","species","transect",NA,NA,4055,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus libanotis","syrphid","Syrphidae","Diptera"
"Villamanrique_este","CurroMolina",16,2,2016,"15:20:00",2,"sol",17,30,"moderado",NA,NA,"Cistus","ladanifer","species","transect",NA,"no_captured",4056,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",2,"Cistus ladanifer","syrphid","Syrphidae","Diptera"
"Bonares","CurroMolina",27,3,2018,"10:30:00",2,"sol",14.3,64,"sin_viento",NA,NA,"Lavandula","stoechas","species","transect",NA,NA,4057,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",3,"Lavandula stoechas","syrphid","Syrphidae","Diptera"
"Pino_del_cuervo","CurroMolina",26,2,2019,"15:00:00",2,"sol",22,26,"moderado",NA,NA,"Salvia","rosmarinus","species","transect",NA,NA,4058,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",2,"Salvia rosmarinus","syrphid","Syrphidae","Diptera"
"Villamanrique_este","CurroMolina",22,4,2019,"10:30:00",6,"sol",19,57,"sin_viento",NA,NA,"Tuberaria","guttata","species","transect",NA,NA,4059,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Tuberaria guttata","syrphid","Syrphidae","Diptera"
"El_pozo","CurroMolina",26,3,2020,"12:00:00",5,"sol_y_nubes",22,43,"moderado",NA,"2","Cistus","ladanifer","species","transect",NA,NA,4060,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","syrphid","Syrphidae","Diptera"
"Villamanrique_este","CurroMolina",16,2,2016,"15:20:00",2,"sol",17,30,"moderado",NA,NA,"Cistus","ladanifer","species","transect",NA,"no_captured",4061,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","syrphid","Syrphidae","Diptera"
"El_pozo","CurroMolina",14,3,2019,"15:00:00",3,"sol",23,30,"fuerte",NA,NA,"Cistus","ladanifer","species","transect",NA,"BF1318",4062,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"OscarAguado_PilucaAlvarez_CurroMolina",1,"Cistus ladanifer","syrphid","Syrphidae","Diptera"
"Pino_del_cuervo","CurroMolina",27,3,2019,"12:00:00",4,"sol",21,29,"fuerte",NA,NA,"Lavandula","stoechas","species","transect",NA,NA,4063,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Lavandula stoechas","syrphid","Syrphidae","Diptera"
"Pinares_de_hinojos","CurroMolina",6,4,2018,"17:00:00",3,"sol",21,34,"fuerte",NA,NA,"Cistus","salviifolius","species","transect",NA,NA,4064,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",3,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Bonares","CurroMolina",13,3,2019,"11:00:00",3,"sol",16,58,"suave",NA,NA,"Lavandula","stoechas","species","transect",NA,NA,4065,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Lavandula stoechas","syrphid","Syrphidae","Diptera"
"Aznalcazar","CurroMolina",23,4,2018,"11:00:00",4,"sol",23,4,"sin_viento",NA,NA,"Cistus","monspeliensis","species","transect",NA,NA,4066,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",3,"Cistus monspeliensis","syrphid","Syrphidae","Diptera"
"Niebla","CurroMolina",7,5,2019,"14:00:00",7,"sol",28,30,"suave",NA,NA,"Cistus","crispus","species","transect",NA,NA,4067,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",3,"Cistus crispus","syrphid","Syrphidae","Diptera"
"Aznalcazar","CurroMolina",28,4,2015,"10:35:00",6,"sol",18,46,"suave",NA,NA,"Cistus","crispus","species","out",NA,"BF434",4068,"Myathropa","florea","Myathropa florea",NA,"male",NA,"OscarAguado_PilucaAlvarez_CurroMolina",3,"Cistus crispus","syrphid","Syrphidae","Diptera"
"Convento_de_la_luz","CurroMolina",10,3,2020,"12:00:00",4,"sol",20,NA,"fuerte",NA,"2","Cistus","ladanifer","species","transect",NA,NA,4069,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","syrphid","Syrphidae","Diptera"
"El_pozo","CurroMolina",26,3,2020,"12:00:00",5,"sol_y_nubes",22,43,"moderado",NA,"1","Cistus","ladanifer","species","transect",NA,NA,4070,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","syrphid","Syrphidae","Diptera"
"La_rocina","CurroMolina",26,3,2018,"10:50:00",2,"sol",13.6,51,"sin_viento",NA,NA,"Salvia","rosmarinus","species","out",NA,NA,4071,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",2,"Salvia rosmarinus","syrphid","Syrphidae","Diptera"
"Niebla","CurroMolina",30,4,2019,"16:30:00",6,"sol",31,21,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,NA,4072,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus crispus","syrphid","Syrphidae","Diptera"
"Convento_de_la_luz","CurroMolina",10,3,2020,"12:00:00",4,"sol",20,NA,"fuerte",NA,"1","Cistus","ladanifer","species","transect",NA,NA,4073,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","syrphid","Syrphidae","Diptera"
"Pino_del_cuervo","CurroMolina",27,3,2019,"12:00:00",4,"sol",21,29,"fuerte",NA,NA,"Cistus","salviifolius","species","transect",NA,NA,4074,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus salviifolius","syrphid","Syrphidae","Diptera"
"Niebla","CurroMolina",7,5,2019,"14:00:00",7,"sol",28,30,"suave",NA,NA,"Cistus","crispus","species","transect",NA,NA,4075,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",5,"Cistus crispus","syrphid","Syrphidae","Diptera"
"Convento_de_la_luz","CurroMolina",22,4,2020,"14:00:00",7,"sol_y_nubes",21,55,"moderado",NA,"2","Cistus","ladanifer","species","transect",NA,NA,4076,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","syrphid","Syrphidae","Diptera"
"Pinares_de_hinojos","CurroMolina",29,4,2019,"11:30:00",6,"sol",17,60,"sin_viento",NA,NA,"Cistus","libanotis","species","transect",NA,NA,4077,"Myathropa","florea","Myathropa florea",NA,"unknown",NA,"CurroMolina",1,"Cistus libanotis","syrphid","Syrphidae","Diptera"
"Las_mulas","CurroMolina",28,4,2015,"17:15:00",6,"sol",30,28,"moderado",NA,NA,"Cistus","monspeliensis","species","transect",NA,"BF514",4078,"Mycterus","curculioides","Mycterus curculioides",NA,"unknown",NA,"CurroMolina",2,"Cistus monspeliensis","beetle","Mycteridae","Coleoptera"
"Cotito_de_santa_teresa","CurroMolina",30,4,2015,"13:05:00",6,"sol",28,30,"moderado",NA,NA,"Thapsia","villosa","generic","transect",NA,"BF403",4079,"Nemotelus","sp","Nemotelus sp",NA,"male",NA,"OscarAguado_PilucaAlvarez_CurroMolina",1,"Thapsia villosa","fly","Stratiomyidae","Diptera"
"Cotito_de_santa_teresa","CurroMolina",4,3,2015,"12:40:00",2,"sol_y_nubes",16,NA,"suave",NA,NA,"Salvia","rosmarinus","species","transect",NA,"BF352",4080,"Nomada","agrestis","Nomada agrestis",NA,"female",NA,"CurroMolina",2,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",30,3,2015,"15:00:00",4,"sol",32,20,"sin_viento",NA,NA,"Lavandula","pedunculata","species","transect",NA,"BF705",4081,"Nomada","agrestis","Nomada agrestis",NA,"female",NA,"CurroMolina",1,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"El_hongo","CurroMolina",9,5,2018,"17:15:00",5,"nubes",23,40,"fuerte",NA,NA,"Cistus","salviifolius","species","transect",NA,NA,4082,"Nomada","agrestis","Nomada agrestis",NA,"female",NA,"CurroMolina",3,"Cistus salviifolius","bee","Apidae","Hymenoptera"
