id	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	language	license	rightsHolder	accessRights	datasetID	datasetName
eurobutt-checklist:taxon:ed2537c0973cd9910a5d89986d25a307	eurobutt-checklist:taxon:ed2537c0973cd9910a5d89986d25a307	Euchloe crameri	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Euchloe	crameri	species	Butler, 1869	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d82c96e22878d29d1310066eb1803ee9	eurobutt-checklist:taxon:d82c96e22878d29d1310066eb1803ee9	Euchloe eversi	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Euchloe	eversi	species	Stamm, 1963	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:9e2fbd99e9eda7c0d3b268082b81440c	eurobutt-checklist:taxon:9e2fbd99e9eda7c0d3b268082b81440c	Euchloe grancanariensis	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Euchloe	grancanariensis	species	Acosta, 2008	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:57df4e3d9d4935c2f68b2a0666e9b695	eurobutt-checklist:taxon:57df4e3d9d4935c2f68b2a0666e9b695	Euchloe hesperidum	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Euchloe	hesperidum	species	Rothschild, 1913	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:9320dc3d548a0af4361fff04dc2b2ec5	eurobutt-checklist:taxon:9320dc3d548a0af4361fff04dc2b2ec5	Euchloe insularis	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Euchloe	insularis	species	(Staudinger, 1861)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:1b1861e8c175987397db626bc5684de0	eurobutt-checklist:taxon:1b1861e8c175987397db626bc5684de0	Euchloe penia	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Euchloe	penia	species	(Freyer, 1851)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:523512c81d86d86fa6243282cc5eddee	eurobutt-checklist:taxon:523512c81d86d86fa6243282cc5eddee	Euchloe simplonia	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Euchloe	simplonia	species	(Freyer, 1829)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:26a7444395dec1ef802daa6784fa802c	eurobutt-checklist:taxon:26a7444395dec1ef802daa6784fa802c	Euchloe tagis	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Euchloe	tagis	species	(Hübner, 1804)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:975309cbf92362caf6915b4db27dc870	eurobutt-checklist:taxon:975309cbf92362caf6915b4db27dc870	Eumedonia eumedon	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Eumedonia	eumedon	species	(Esper, 1780)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:ecfa6c9ce68a7343b98f585bbb48df47	eurobutt-checklist:taxon:ecfa6c9ce68a7343b98f585bbb48df47	Euphydryas aurinia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Euphydryas	aurinia	species	(Rottemburg, 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:46d37db359b8dbd9d91d8fdf92dbd232	eurobutt-checklist:taxon:46d37db359b8dbd9d91d8fdf92dbd232	Euphydryas cynthia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Euphydryas	cynthia	species	([Denis & Schiffermüller], 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:537c05ea6d588669ba82d72f151d84b7	eurobutt-checklist:taxon:537c05ea6d588669ba82d72f151d84b7	Euphydryas desfontainii	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Euphydryas	desfontainii	species	(Godart, 1819)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:c85b64ab3051a7950fcfa9c0ccf15c36	eurobutt-checklist:taxon:c85b64ab3051a7950fcfa9c0ccf15c36	Euphydryas iduna	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Euphydryas	iduna	species	(Dalman, 1816)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:8452dd284cdf1ece7d88a8a83c730f76	eurobutt-checklist:taxon:8452dd284cdf1ece7d88a8a83c730f76	Euphydryas intermedia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Euphydryas	intermedia	species	(Ménétriés, 1859)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:e8c7442d8f771138244ccc09f3278fb5	eurobutt-checklist:taxon:e8c7442d8f771138244ccc09f3278fb5	Euphydryas maturna	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Euphydryas	maturna	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:b8d207486e9fea45f89c55c00ff30af4	eurobutt-checklist:taxon:b8d207486e9fea45f89c55c00ff30af4	Fabriciana adippe	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Fabriciana	adippe	species	([Denis & Schiffermüller], 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:f738efdd63baf5a7abdfb42336025f74	eurobutt-checklist:taxon:f738efdd63baf5a7abdfb42336025f74	Fabriciana elisa	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Fabriciana	elisa	species	(Godart, 1823)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:175bb679d6b894655042c50f43ff95bc	eurobutt-checklist:taxon:175bb679d6b894655042c50f43ff95bc	Fabriciana niobe	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Fabriciana	niobe	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:99f2608e1c557a795f777a9202acc14b	eurobutt-checklist:taxon:99f2608e1c557a795f777a9202acc14b	Favonius quercus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Favonius	quercus	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:f370411a62052581f4a0f413463a5639	eurobutt-checklist:taxon:f370411a62052581f4a0f413463a5639	Freyeria trochylus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Freyeria	trochylus	species	(Freyer, 1844)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:69de1a6c6695ee790e7fd42468f99dc4	eurobutt-checklist:taxon:69de1a6c6695ee790e7fd42468f99dc4	Gegenes nostrodamus	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Gegenes	nostrodamus	species	(Fabricius, 1793)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:6df5aebf89fcb509a71d0fd7ec6bcb73	eurobutt-checklist:taxon:6df5aebf89fcb509a71d0fd7ec6bcb73	Gegenes pumilio	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Gegenes	pumilio	species	(Hoffmansegg, 1804)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:666285ab6256c0067aef99c24b0f844f	eurobutt-checklist:taxon:666285ab6256c0067aef99c24b0f844f	Glabroculus cyane	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Glabroculus	cyane	species	(Eversmann, 1837)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:beaa36d8b48d3d679ff6ca5029c5aa63	eurobutt-checklist:taxon:beaa36d8b48d3d679ff6ca5029c5aa63	Glaucopsyche alexis	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Glaucopsyche	alexis	species	(Poda, 1761)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:14aed65a07e808e07e19087d82c02f0f	eurobutt-checklist:taxon:14aed65a07e808e07e19087d82c02f0f	Glaucopsyche melanops	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Glaucopsyche	melanops	species	(Boisduval, 1828)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:5d057305cb6fd8b2a18be72c10b4eb36	eurobutt-checklist:taxon:5d057305cb6fd8b2a18be72c10b4eb36	Glaucopsyche paphos	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Glaucopsyche	paphos	species	Chapman, 1920	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:ce84d311b4e49b1e0937dc8df7562896	eurobutt-checklist:taxon:ce84d311b4e49b1e0937dc8df7562896	Gonepteryx cleobule	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	cleobule	species	(Hübner, 1831)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:87ee30526a6bc7fd8d2510982a3bae01	eurobutt-checklist:taxon:87ee30526a6bc7fd8d2510982a3bae01	Gonepteryx cleopatra	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	cleopatra	species	(Linnaeus, 1767)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:dc143f0df61fb686ee1dfae8dba78b41	eurobutt-checklist:taxon:dc143f0df61fb686ee1dfae8dba78b41	Gonepteryx farinosa	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	farinosa	species	(Zeller, 1847)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:a67b911eae6e6d7e45bd258641522716	eurobutt-checklist:taxon:a67b911eae6e6d7e45bd258641522716	Gonepteryx maderensis	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	maderensis	species	Felder, 1862	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:e779ed075b3da595b5e6667cba256903	eurobutt-checklist:taxon:e779ed075b3da595b5e6667cba256903	Gonepteryx rhamni	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	rhamni	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:5b8f2fe82c04dba1f30bfd57c774611b	eurobutt-checklist:taxon:5b8f2fe82c04dba1f30bfd57c774611b	Hamearis lucina	Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Hamearis	lucina	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:032a87181ea4672d7fb1312b1a1f6aa2	eurobutt-checklist:taxon:032a87181ea4672d7fb1312b1a1f6aa2	Hesperia comma	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperia	comma	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:3dd3a3ced0af418e6600afd4f6e04234	eurobutt-checklist:taxon:3dd3a3ced0af418e6600afd4f6e04234	Heteropterus morpheus	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Heteropterus	morpheus	species	(Pallas, 1771)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d0bfea8c2146fce1c621cc7074f9b65e	eurobutt-checklist:taxon:d0bfea8c2146fce1c621cc7074f9b65e	Hipparchia aristaeus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	aristaeus	species	(Bonelli, 1826)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:2215a48b18f41e91bd7f9a71cbb25084	eurobutt-checklist:taxon:2215a48b18f41e91bd7f9a71cbb25084	Hipparchia autonoe	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	autonoe	species	(Esper, 1783)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:add354ade339b13573289c8d63d076a7	eurobutt-checklist:taxon:add354ade339b13573289c8d63d076a7	Hipparchia azorina	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	azorina	species	(Strecker, 1899)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:1cdf003cf49fdaa961501a4e71f29801	eurobutt-checklist:taxon:1cdf003cf49fdaa961501a4e71f29801	Hipparchia bacchus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	bacchus	species	(Higgins, 1967)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:4acb3729de1079d53d0c7aca26ae947e	eurobutt-checklist:taxon:4acb3729de1079d53d0c7aca26ae947e	Hipparchia blachieri	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	blachieri	species	(Fruhstorfer, 1908)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:595109ce36b0e2499ae1dc8cc4f3545e	eurobutt-checklist:taxon:595109ce36b0e2499ae1dc8cc4f3545e	Hipparchia christenseni	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	christenseni	species	Kudrna, 1977	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:183023b435bff099e66e91f31fea6548	eurobutt-checklist:taxon:183023b435bff099e66e91f31fea6548	Hipparchia cretica	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	cretica	species	(Rebel, 1916)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:0235c8803f87b678d0e7fea75d9c74f7	eurobutt-checklist:taxon:0235c8803f87b678d0e7fea75d9c74f7	Hipparchia cypriensis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	cypriensis	species	(Holik, 1949)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:5b93d10d26d250c39db739188cdd9a27	eurobutt-checklist:taxon:5b93d10d26d250c39db739188cdd9a27	Hipparchia fagi	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	fagi	species	(Scopoli, 1763)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:8fd44b8015a7905d15aeed554553c17f	eurobutt-checklist:taxon:8fd44b8015a7905d15aeed554553c17f	Hipparchia fatua	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	fatua	species	Freyer, 1843	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4	eurobutt-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4	Hipparchia fidia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	fidia	species	(Linnaeus, 1767)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:0db23bf9acfc59a3142da201fc047cd3	eurobutt-checklist:taxon:0db23bf9acfc59a3142da201fc047cd3	Hipparchia gomera	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hipparchia	gomera	species	(Higgins, 1967)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
