id	locationID	locality	countryCode	occurrenceStatus	threatStatus	source	occurrenceRemarks
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	http://marineregions.org/mrgid/3744	Canary Islands, La Gomera	ES	present			
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	http://marineregions.org/mrgid/3748	Canary Islands, La Palma	ES	present			
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	http://marineregions.org/mrgid/3755	Canary Islands, Lanzorate	ES	present			
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	http://marineregions.org/mrgid/3756	Canary Islands, Tenerife	ES	present			
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	http://marineregions.org/mrgid/4955	Madeira	PT	present		Martin Wiemers (pers. comm.) | Tennent (2005)	
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	http://marineregions.org/mrgid/4956	Madeira, Madeira	PT	present			
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	http://marineregions.org/mrgid/4958	Madeira, Porto Santo	PT	present			
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:MD	Moldova	MD	present		Korb and Bolshakov (2016) | Mølgaard (2017)	
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:ME	Montenegro	ME	present		Franeta (2018) | Švara et al. (2015)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:MK	North Macedonia	MK	migrant	unknown	Krpač and Darcemont (2011) | Micevski and Micevski (2017)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:MT	Malta	MT	present		Cassar (2018) | Sammut (2000) | Schembri (1968) | Valletta (1972)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:NL	Netherlands	NL	migrant	NE	Bos et al. (2006) | Kuchlein and de Vos (1999) | van Swaay (2018)	
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:NO	Norway	NO	irregular	NA	Henriksen and Hilmo (2015) | Aarvik et al. (2017)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:PL	Poland	PL	migrant	LC	Buszko and Nowacki (2002) | Buszko and Sielezniew (pers. comm.) | Buszko and Masłowski (2015)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:PT	Portugal	PT	present		Garcia-Pereira et al. (2003) | Marabuto and Maravalhas (2008)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:RO	Romania	RO	present	LC	Rákosy (2013) | Vlad Dincă (pers. comm.) | Korb and Bolshakov (2016) | Székely (2008) | Wiemers et al. (2018)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:RS	Serbia	RS	present	LC	Jakšić (2003) | Popović et al. (2017) | Popović and Verovnik (2018)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:RU	Russia	RU	present		Danilov-Danilian (2001) | Iliashenko and Iliashenko (2000) | Rudi Verovnik (pers. comm.) | Tatarinov and Gorbunov (2014) | Tshikolovets (2011) | Tuzov (1997) | Tuzov (2000)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:SE	Sweden	SE	irregular	NA	Ahrné et al. (2015)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:SI	Slovenia	SI	present	LC	Anonymous (2002) | Verovnik et al. (2012)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:SK	Slovakia	SK	migrant	LC	Hernik Kalivoda (pers. comm.) | Pastorális et al. (2013)	In source as 'Colias croceus'
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	ISO_3166:UA	Ukraine	UA	present	LC	Serhiy Popov and Yurii Geryak (pers. comm.) | Korb and Bolshakov (2016) | Nekrutenko and Tshikolovets (2005)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:AT	Austria	AT	present	LC	Höttinger and Pennerstorfer (2005) | Zulka et al. (2003) | Huemer (2013) | Huemer and Wiesmair (2017)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:BG	Bulgaria	BG	present	LC	Hristova and Beshkov (2017) | Kolev (2017) | Kolev and Shtinkov (2016) | Kolev and Tsvetanov (2018) | Langourov and Simov (2014)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:CZ	Czech Republic	CZ	present	NE	Beneš and Konvička (2017) | Alois Pavlíčko and Zdeněk Faltýnek Fric (pers. comm.)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:DE	Germany	DE	irregular	NE	Reinhardt and Bolz (2011)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872		European Union		present	LC	van Swaay et al. (2010)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872		Europe		present	LC	van Swaay et al. (2010) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:GR	Greece	GR	present	LC	Legakis and Maragou (2009) | Pamperis (2009) | Coutsis and Bozano (2017)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:HR	Croatia	HR	present	LC	Šašić et al. (2015) | Šašić and Mihoci (2011)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:HU	Hungary	HU	present	LC	Ádám Kőrösi & Ádám Gór (pers. comm.) | Gergely et al. (2017) | Sáfián et al. (2012) | Varga (2012)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:MD	Moldova	MD	present		Korb and Bolshakov (2016) | Mølgaard (2017)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:MK	North Macedonia	MK	present	unknown	Krpač and Darcemont (2011) | Micevski and Micevski (2017)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:PL	Poland	PL	irregular	NE	Buszko and Nowacki (2002) | Buszko and Sielezniew (pers. comm.) | Buszko and Masłowski (2015)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:RO	Romania	RO	present	NT	Rákosy (2013) | Vlad Dincă (pers. comm.) | Korb and Bolshakov (2016) | Székely (2008) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:RS	Serbia	RS	present	LC	Jakšić (2003) | Popović et al. (2017) | Popović and Verovnik (2018)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:RU	Russia	RU	present		Danilov-Danilian (2001) | Iliashenko and Iliashenko (2000) | Rudi Verovnik (pers. comm.) | Tatarinov and Gorbunov (2014) | Tshikolovets (2011) | Tuzov (1997) | Tuzov (2000)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:SI	Slovenia	SI	irregular	LC	Anonymous (2002) | Verovnik et al. (2012)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:SK	Slovakia	SK	present	LC	Hernik Kalivoda (pers. comm.) | Pastorális et al. (2013)	
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	ISO_3166:UA	Ukraine	UA	present	LC	Serhiy Popov and Yurii Geryak (pers. comm.) | Korb and Bolshakov (2016) | Nekrutenko and Tshikolovets (2005)	
eurobutt-checklist:taxon:1a48551081bc51d9b5f96f925e249857		European Union		present	NT	van Swaay et al. (2010)	
eurobutt-checklist:taxon:1a48551081bc51d9b5f96f925e249857		Europe		present	NT	van Swaay et al. (2010) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:1a48551081bc51d9b5f96f925e249857	ISO_3166:FI	Finland	FI	present	VU	Kaitila et al. (2010) | Aarvik et al. (2017) | Saarinen and Jantunen (2013)	
eurobutt-checklist:taxon:1a48551081bc51d9b5f96f925e249857	ISO_3166:NO	Norway	NO	present	LC	Henriksen and Hilmo (2015) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:1a48551081bc51d9b5f96f925e249857	ISO_3166:RU	Russia	RU	present		Danilov-Danilian (2001) | Iliashenko and Iliashenko (2000) | Rudi Verovnik (pers. comm.) | Tatarinov and Gorbunov (2014) | Tshikolovets (2011) | Tuzov (1997) | Tuzov (2000)	
eurobutt-checklist:taxon:1a48551081bc51d9b5f96f925e249857	ISO_3166:SE	Sweden	SE	present	NT	Ahrné et al. (2015)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:AL	Albania	AL	doubtful	unknown	Anonymous (2013) | Cuvelier et al. (2018) | Micevski et al. (2015) | Šašić et al. (2015) | Verovnik and Popović (2013)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:AT	Austria	AT	present	LC	Höttinger and Pennerstorfer (2005) | Zulka et al. (2003) | Huemer (2013) | Huemer and Wiesmair (2017)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:BA	Bosnia and Herzegovina	BA	present	LC	Đug (2013) | Koren and Kulijer (2016) | Lelo (2016)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:BE	Belgium	BE	migrant	LC	Fichefet et al. (2008) | Maes et al. (2012)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:BG	Bulgaria	BG	present	LC	Hristova and Beshkov (2017) | Kolev (2017) | Kolev and Shtinkov (2016) | Kolev and Tsvetanov (2018) | Langourov and Simov (2014)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:BY	Belarus	BY	present	unknown	Kulak and Yakovlev (2018) | Korb and Bolshakov (2016)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:CH	Switzerland	CH	present	LC	Wermeille et al. (2014) | Sonderegger (2005) | SwissLepTeam (2010)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:CZ	Czech Republic	CZ	present	NE	Beneš and Konvička (2017) | Alois Pavlíčko and Zdeněk Faltýnek Fric (pers. comm.)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:DE	Germany	DE	present	LC	Reinhardt and Bolz (2011)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:DK	Denmark	DK	migrant	LC	Wind and Pihl (2004) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:EE	Estonia	EE	present	NT	Anu Tiitsaar (pers.comm.) | Aarvik et al. (2017) | Õunap and Tartes (2014)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2		European Union		present	LC	van Swaay et al. (2010)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2		Europe		present	LC	van Swaay et al. (2010) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:FI	Finland	FI	migrant	NA	Kaitila et al. (2010) | Aarvik et al. (2017) | Saarinen and Jantunen (2013)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:FR	France	FR	present	LC	UICN France et al. (2012) | Lafranchis et al. (2015)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:GB	United Kingdom	GB	irregular	NA		
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:HR	Croatia	HR	present	LC	Šašić et al. (2015) | Šašić and Mihoci (2011)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:HU	Hungary	HU	present	LC	Ádám Kőrösi & Ádám Gór (pers. comm.) | Gergely et al. (2017) | Sáfián et al. (2012) | Varga (2012)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:IT	Italy	IT	present	LC	Bonelli et al. (2018) | Balletto et al. (2014)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:LI	Liechtenstein	LI	present		Aistleitner and Aistleitner (1996) | Ulrich Hiermann (pers. comm.)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:LT	Lithuania	LT	present	LC	Rašomavičius (2007) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:LU	Luxembourg	LU	migrant	NE	Mestdagh et al. (in press)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:LV	Latvia	LV	present		Aarvik et al. (2017)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:MD	Moldova	MD	present		Korb and Bolshakov (2016) | Mølgaard (2017)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:ME	Montenegro	ME	present		Franeta (2018) | Švara et al. (2015)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:MK	North Macedonia	MK	present	unknown	Krpač and Darcemont (2011) | Micevski and Micevski (2017)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:MT	Malta	MT	absent		Cassar (2018) | Sammut (2000) | Schembri (1968) | Valletta (1972)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:NL	Netherlands	NL	migrant	NE	Bos et al. (2006) | Kuchlein and de Vos (1999) | van Swaay (2018)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:PL	Poland	PL	present	LC	Buszko and Nowacki (2002) | Buszko and Sielezniew (pers. comm.) | Buszko and Masłowski (2015)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:RO	Romania	RO	present	LC	Rákosy (2013) | Vlad Dincă (pers. comm.) | Korb and Bolshakov (2016) | Székely (2008) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:RS	Serbia	RS	present	LC	Jakšić (2003) | Popović et al. (2017) | Popović and Verovnik (2018)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:RU	Russia	RU	present		Danilov-Danilian (2001) | Iliashenko and Iliashenko (2000) | Rudi Verovnik (pers. comm.) | Tatarinov and Gorbunov (2014) | Tshikolovets (2011) | Tuzov (1997) | Tuzov (2000)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:SE	Sweden	SE	irregular	NA	Ahrné et al. (2015)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:SI	Slovenia	SI	present	LC	Anonymous (2002) | Verovnik et al. (2012)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:SK	Slovakia	SK	present	LC	Hernik Kalivoda (pers. comm.) | Pastorális et al. (2013)	
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	ISO_3166:UA	Ukraine	UA	present	LC	Serhiy Popov and Yurii Geryak (pers. comm.) | Korb and Bolshakov (2016) | Nekrutenko and Tshikolovets (2005)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:AT	Austria	AT	present	CR	Höttinger and Pennerstorfer (2005) | Zulka et al. (2003) | Huemer (2013) | Huemer and Wiesmair (2017)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:BY	Belarus	BY	present	VU	Kulak and Yakovlev (2018) | Korb and Bolshakov (2016)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:CZ	Czech Republic	CZ	absent	RE	Beneš and Konvička (2017) | Alois Pavlíčko and Zdeněk Faltýnek Fric (pers. comm.)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:DE	Germany	DE	absent	RE	Reinhardt and Bolz (2011)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990		European Union		present	CR	van Swaay et al. (2010)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990		Europe		present	EN	van Swaay et al. (2010) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:HR	Croatia	HR	present	CR	Šašić et al. (2015) | Šašić and Mihoci (2011)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:HU	Hungary	HU	absent	RE	Ádám Kőrösi & Ádám Gór (pers. comm.) | Gergely et al. (2017) | Sáfián et al. (2012) | Varga (2012)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:LT	Lithuania	LT	irregular	NA	Rašomavičius (2007) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:LV	Latvia	LV	present		Aarvik et al. (2017)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:PL	Poland	PL	present	EN	Buszko and Nowacki (2002) | Buszko and Sielezniew (pers. comm.) | Buszko and Masłowski (2015)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:RO	Romania	RO	present	EN	Rákosy (2013) | Vlad Dincă (pers. comm.) | Korb and Bolshakov (2016) | Székely (2008) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:RS	Serbia	RS	present	CR	Jakšić (2003) | Popović et al. (2017) | Popović and Verovnik (2018)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:RU	Russia	RU	present		Danilov-Danilian (2001) | Iliashenko and Iliashenko (2000) | Rudi Verovnik (pers. comm.) | Tatarinov and Gorbunov (2014) | Tshikolovets (2011) | Tuzov (1997) | Tuzov (2000)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:SI	Slovenia	SI	absent	RE	Anonymous (2002) | Verovnik et al. (2012)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:SK	Slovakia	SK	present	CR	Hernik Kalivoda (pers. comm.) | Pastorális et al. (2013)	
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	ISO_3166:UA	Ukraine	UA	present	CR	Serhiy Popov and Yurii Geryak (pers. comm.) | Korb and Bolshakov (2016) | Nekrutenko and Tshikolovets (2005)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:AT	Austria	AT	present	VU	Höttinger and Pennerstorfer (2005) | Zulka et al. (2003) | Huemer (2013) | Huemer and Wiesmair (2017)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:BE	Belgium	BE	absent	RE	Fichefet et al. (2008) | Maes et al. (2012)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:BY	Belarus	BY	present	NT	Kulak and Yakovlev (2018) | Korb and Bolshakov (2016)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:CH	Switzerland	CH	present	NT	Wermeille et al. (2014) | Sonderegger (2005) | SwissLepTeam (2010)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:CZ	Czech Republic	CZ	present	VU	Beneš and Konvička (2017) | Alois Pavlíčko and Zdeněk Faltýnek Fric (pers. comm.)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:DE	Germany	DE	present	EN	Reinhardt and Bolz (2011)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:DK	Denmark	DK	irregular	NA	Wind and Pihl (2004) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:EE	Estonia	EE	present	LC	Anu Tiitsaar (pers.comm.) | Aarvik et al. (2017) | Õunap and Tartes (2014)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa		European Union		present	LC	van Swaay et al. (2010)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa		Europe		present	LC	van Swaay et al. (2010) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:FI	Finland	FI	present	LC	Kaitila et al. (2010) | Aarvik et al. (2017) | Saarinen and Jantunen (2013)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:FR	France	FR	present	LC	UICN France et al. (2012) | Lafranchis et al. (2015)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:HU	Hungary	HU	absent		Ádám Kőrösi & Ádám Gór (pers. comm.) | Gergely et al. (2017) | Sáfián et al. (2012) | Varga (2012)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:IT	Italy	IT	present	LC	Bonelli et al. (2018) | Balletto et al. (2014)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:LI	Liechtenstein	LI	present		Aistleitner and Aistleitner (1996) | Ulrich Hiermann (pers. comm.)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:LT	Lithuania	LT	present	LC	Rašomavičius (2007) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:LV	Latvia	LV	present		Aarvik et al. (2017)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:NL	Netherlands	NL	irregular	NE	Bos et al. (2006) | Kuchlein and de Vos (1999) | van Swaay (2018)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:NO	Norway	NO	present	LC	Henriksen and Hilmo (2015) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:PL	Poland	PL	present	EN	Buszko and Nowacki (2002) | Buszko and Sielezniew (pers. comm.) | Buszko and Masłowski (2015)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:RO	Romania	RO	absent	RE	Rákosy (2013) | Vlad Dincă (pers. comm.) | Korb and Bolshakov (2016) | Székely (2008) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:RU	Russia	RU	present		Danilov-Danilian (2001) | Iliashenko and Iliashenko (2000) | Rudi Verovnik (pers. comm.) | Tatarinov and Gorbunov (2014) | Tshikolovets (2011) | Tuzov (1997) | Tuzov (2000)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:SE	Sweden	SE	present	LC	Ahrné et al. (2015)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:SK	Slovakia	SK	present	CR	Hernik Kalivoda (pers. comm.) | Pastorális et al. (2013)	
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	ISO_3166:UA	Ukraine	UA	present	EN	Serhiy Popov and Yurii Geryak (pers. comm.) | Korb and Bolshakov (2016) | Nekrutenko and Tshikolovets (2005)	
eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7	ISO_3166:AD	Andorra	AD	present	NT	Dantart and Jubany (2012)	
eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7	ISO_3166:AT	Austria	AT	present	LC	Höttinger and Pennerstorfer (2005) | Zulka et al. (2003) | Huemer (2013) | Huemer and Wiesmair (2017)	
eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7	ISO_3166:CH	Switzerland	CH	present	LC	Wermeille et al. (2014) | Sonderegger (2005) | SwissLepTeam (2010)	
eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7	ISO_3166:DE	Germany	DE	present	LC	Reinhardt and Bolz (2011)	
eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7	ISO_3166:ES	Spain	ES	present	NE	Verdú and Galante (2009) | Verdú et al. (2011) | García-Barros et al. (2013) | Monasterio León et al. (2017)	
eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7		European Union		present	NT	van Swaay et al. (2010)	
eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7		Europe		present	NT	van Swaay et al. (2010) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7	ISO_3166:FR	France	FR	present	LC	UICN France et al. (2012) | Lafranchis et al. (2015)	
eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7	ISO_3166:IT	Italy	IT	present	LC	Bonelli et al. (2018) | Balletto et al. (2014)	
