network_ID,network_subsample,interaction_ID,animal-order,animal-family,animal-group,plant-family,animal,plant,animal_sex,real_pollinator,number of records,animal_identification,plant_identification
39,2,711,Hemiptera,Coreidae,,Asteraceae,Coriomeris_denticulatus,Anthemis_sp1,,0,1,"Petra Křížková, Jitka Vilímová","Filip Kolář, Martin Hanzl"
39,2,712,Diptera,Sarcophagidae,,Asteraceae,Sarcophaga_carnaria,Anthemis_sp1,,1,1,Jiří Hadrava,"Filip Kolář, Martin Hanzl"
39,2,713,Araneae,Thomisidae,,Asteraceae,Thomisidae_sp3,Anthemis_sp1,,0,1,Jiří Hadrava,"Filip Kolář, Martin Hanzl"
39,2,714,Diptera,Syrphidae,Syrphini,Asteraceae,Syrphus_ribesii,Leontodon_crispus,f,1,1,Jiří Hadrava,Filip Kolář
39,2,715,Hymenoptera,Halictidae,Halictus,Asteraceae,Halictus_kessleri,Leontodon_crispus,,1,1,Daniel Benda,Filip Kolář
39,2,716,Coleoptera,Meloidae,,Asteraceae,Malachius_bipustulatus,Leontodon_crispus,,1,5,Ondřej Kouklík,Filip Kolář
39,2,717,Hymenoptera,Apidae,Bombus,Fabaceae,Bombus_lapidarius,Trifolium_hirtum,,1,2,Jiří Hadrava,Filip Kolář
40,1,718,Lepidoptera,Lycaenidae,,Fabaceae,Lycaenidae_sp4,Medicago_varia,,1,1,Tereza Garbová,Martin Hanzl
40,1,719,Orthoptera,Acrididae,,Fabaceae,spp_Acrididae,Securigera_varia,,0,8,Jiří Hadrava,Martin Hanzl
40,2,720,Orthoptera,Acrididae,,Fabaceae,spp_Acrididae,Securigera_varia,,0,7,Jiří Hadrava,Martin Hanzl
40,2,721,Orthoptera,Acrididae,,Fabaceae,spp_Acrididae,Lotus_corniculatus,,0,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
40,2,722,Lepidoptera,Nymphalidae,Satyrinae,Fabaceae,Melanargia_galathea,Securigera_varia,,1,1,"Daniel Benda, Tereza Garbová",Martin Hanzl
40,2,723,Lepidoptera,Hesperiidae,,Asteraceae,Thymelicus_sylvestris,Cirsium_rivulare,,1,1,Tereza Garbová,Martin Hanzl
40,2,724,Coleoptera,Chrysomelidae,,Asteraceae,Cryptocephalus_sericeus,Tripleurospermum_tenuifolium,,1,1,"Albert Damaška, Ondřej Kouklík",Martin Hanzl
40,2,725,Hymenoptera,Formicidae,,Asteraceae,spp_Lasius,Tripleurospermum_tenuifolium,,0,1,Jiří Hadrava,Martin Hanzl
41,1,726,Hymenoptera,Apidae,Bombus,Orobanchaceae,Bombus_terrestris,Melampyrum_arvense,,1,2,Daniel Benda,"Tomáš Figura, Martin Hanzl"
41,1,727,Lepidoptera,Nymphalidae,Satyrinae,Orobanchaceae,Melanargia_galathea,Melampyrum_arvense,,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
41,1,728,Diptera,Empididae,Empis,Asteraceae,Kritempis_sp1,Centaurea_scabiosa,m,1,1,Milan Chvála,"Tomáš Figura, Martin Hanzl"
41,1,729,Lepidoptera,,,Fabaceae,Lepidoptera_sp6,Securigera_varia,,1,1,Tereza Garbová,Martin Hanzl
41,2,730,Coleoptera,Chrysomelidae,,Dipsacaceae,Cryptocephalus_sericeus,Knautia_arvensis,,1,1,"Albert Damaška, Ondřej Kouklík",Martin Hanzl
41,2,731,Lepidoptera,Nymphalidae,Satyrinae,Fabaceae,Melanargia_galathea,Securigera_varia,,1,1,Jiří Hadrava,Martin Hanzl
41,2,732,Hymenoptera,Apidae,Bombus,Orobanchaceae,Bombus_lapidarius,Melampyrum_arvense,,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
41,2,733,Hymenoptera,Apidae,Bombus,Orobanchaceae,Bombus_terrestris,Melampyrum_arvense,,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
41,2,734,Lepidoptera,,,Orobanchaceae,Lepidoptera_sp7,Melampyrum_arvense,,1,1,Tereza Garbová,"Tomáš Figura, Martin Hanzl"
42,1,735,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Centaurea_jacea,,1,1,Jiří Hadrava,Jiří Hadrava
42,1,736,Coleoptera,Cerambycidae,,Asteraceae,Stenurella_melanura,Achillea_millefolium,,1,2,Jiří Hadrava,Jiří Hadrava
42,1,737,Hymenoptera,Apidae,,Hypericaceae,Apis_mellifera,Hypericum_perforatum,,1,9,Jiří Hadrava,Martin Hanzl
42,1,738,Diptera,Syrphidae,Sphaerophorini,Hypericaceae,Episyrphus_balteatus,Hypericum_perforatum,,1,1,Jiří Hadrava,Martin Hanzl
42,1,739,Coleoptera,Cerambycidae,,Apiaceae,Stenurella_melanura,Angelica_sylvestris,,1,1,Jiří Hadrava,Jiří Hadrava
42,1,740,Hymenoptera,Halictidae,Lasioglossum,Apiaceae,Lasioglossum_calceatum,Angelica_sylvestris,,1,2,Jakub Straka,Jiří Hadrava
42,1,741,Hymenoptera,Colletidae,,Hypericaceae,Hylaeus_signatus,Hypericum_perforatum,,1,1,Jakub Straka,Martin Hanzl
42,1,742,Hemiptera,Miridae,,Asteraceae,Miridae_sp2,Achillea_millefolium,,0,2,Jiří Hadrava,Jiří Hadrava
42,1,743,Lepidoptera,Nymphalidae,Satyrinae,Asteraceae,Melanargia_galathea,Centaurea_jacea,,1,1,Tereza Garbová,Jiří Hadrava
42,1,744,Coleoptera,Scarabaeidae,Cetoniinae,Asteraceae,Oxythyrea_funesta,Centaurea_jacea,,1,4,Jiří Hadrava,Jiří Hadrava
42,1,745,Lepidoptera,Hesperiidae,,Asteraceae,Thymelicus_sylvestris,Centaurea_jacea,,1,1,Tereza Garbová,Jiří Hadrava
42,2,746,Hymenoptera,Apidae,,Hypericaceae,Apis_mellifera,Hypericum_perforatum,,1,3,Jiří Hadrava,Martin Hanzl
42,2,747,Lepidoptera,Nymphalidae,Satyrinae,Asteraceae,Aphantopus_hyperantus,Cirsium_palustre,,1,1,Tereza Garbová,Martin Hanzl
42,2,748,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Cirsium_palustre,,1,1,Jiří Hadrava,Martin Hanzl
42,2,749,Lepidoptera,Hesperiidae,,Asteraceae,Thymelicus_sylvestris,Cirsium_palustre,,1,1,Tereza Garbová,Martin Hanzl
42,2,750,Coleoptera,Cerambycidae,,Asteraceae,Stenurella_melanura,Achillea_millefolium,,1,3,Jiří Hadrava,Jiří Hadrava
42,2,751,Diptera,Tachinidae,Phasiinae,Asteraceae,Eriothrix_sp3,Achillea_millefolium,,1,1,Petr Heřman,Jiří Hadrava
42,2,752,Hemiptera,Miridae,,Asteraceae,Miridae_sp2,Achillea_millefolium,,0,1,Jiří Hadrava,Jiří Hadrava
42,2,753,Coleoptera,Cerambycidae,,Apiaceae,Stenurella_melanura,Angelica_sylvestris,,1,2,Jiří Hadrava,Jiří Hadrava
42,2,754,Lepidoptera,Nymphalidae,Satyrinae,Asteraceae,Maniola_jurtina,Cirsium_palustre,,1,1,Tereza Garbová,Martin Hanzl
42,2,755,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Cirsium_palustre,,1,3,Jiří Hadrava,Martin Hanzl
42,2,756,Coleoptera,Cerambycidae,,Asteraceae,Stenurella_melanura,Cirsium_palustre,,1,1,Jiří Hadrava,Martin Hanzl
42,2,757,Lepidoptera,Nymphalidae,Satyrinae,Asteraceae,Melanargia_galathea,Cirsium_palustre,,1,1,Tereza Garbová,Martin Hanzl
42,2,758,Diptera,Syrphidae,Syrphini,Hypericaceae,Lapposyrphus_lapponicus,Hypericum_perforatum,,1,1,Jiří Hadrava,Martin Hanzl
42,2,759,Lepidoptera,Lycaenidae,,Asteraceae,Lycaena_hippothoe,Centaurea_jacea,,1,1,Tereza Garbová,Jiří Hadrava
42,2,760,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Centaurea_jacea,,1,2,Jiří Hadrava,Jiří Hadrava
42,2,761,Lepidoptera,Nymphalidae,Satyrinae,Asteraceae,Maniola_jurtina,Centaurea_jacea,,1,2,Tereza Garbová,Jiří Hadrava
42,2,762,Lepidoptera,Nymphalidae,Satyrinae,Asteraceae,Melanargia_galathea,Centaurea_jacea,,1,1,Tereza Garbová,Jiří Hadrava
43,1,763,Diptera,Muscidae,,Polygonaceae,Phaonia_errans,Bistorta_major,,1,3,Hana Šuláková,"Tomáš Figura, Martin Hanzl"
43,1,764,Coleoptera,Nitidulidae,,Asteraceae,Meligethes_aeneus,Senecio_hercynicus,,1,2,Ondřej Kouklík,Martin Hanzl
43,1,765,Diptera,Muscidae,,Asteraceae,Phaonia_hybrida,Senecio_hercynicus,f,1,1,Hana Šuláková,Martin Hanzl
43,1,766,Lepidoptera,Pieridae,,Asteraceae,Pieris_napi,Senecio_hercynicus,,1,1,Jiří Hadrava,Martin Hanzl
43,1,767,Diptera,Muscidae,,Ranunculaceae,Hydrotaea_irritans,Ranunculus_acris,,1,5,Hana Šuláková,Martin Hanzl
43,1,768,Coleoptera,Nitidulidae,,Ranunculaceae,Meligethes_aeneus,Ranunculus_acris,,1,2,Ondřej Kouklík,Martin Hanzl
43,1,769,Hymenoptera,Vespidae,,Polygonaceae,Dolichovespula_norwegica,Bistorta_major,,1,1,Daniel Benda,"Tomáš Figura, Martin Hanzl"
43,1,770,Diptera,Muscidae,,Polygonaceae,Hydrotaea_irritans,Bistorta_major,,1,1,Hana Šuláková,"Tomáš Figura, Martin Hanzl"
43,1,771,Diptera,Calliphoridae,,Polygonaceae,Protophormia_terraenovae,Bistorta_major,,1,1,Hana Šuláková,"Tomáš Figura, Martin Hanzl"
43,1,772,Diptera,Syrphidae,Volucellini,Polygonaceae,Volucella_pellucens,Bistorta_major,,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
43,1,773,Diptera,Syrphidae,Sphaerophorini,Asteraceae,Sphaerophoria_scripta,Solidago_virgaurea,m,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
43,1,774,Diptera,Calliphoridae,,Asteraceae,Melinda_viridicyanea,Solidago_virgaurea,,1,1,Hana Šuláková,"Tomáš Figura, Martin Hanzl"
43,1,775,Diptera,Muscidae,,Asteraceae,Hydrotaea_irritans,Solidago_virgaurea,,1,3,Hana Šuláková,"Tomáš Figura, Martin Hanzl"
43,1,776,Coleoptera,Nitidulidae,,Asteraceae,Meligethes_aeneus,Solidago_virgaurea,,1,1,Ondřej Kouklík,"Tomáš Figura, Martin Hanzl"
43,1,777,Hymenoptera,Apidae,Bombus,Asteraceae,Bombus_jonellus,Solidago_virgaurea,,1,1,Jakub Straka,"Tomáš Figura, Martin Hanzl"
43,1,778,Hymenoptera,Apidae,Bombus,Asteraceae,Bombus_terrestris,Solidago_virgaurea,,1,1,Daniel Benda,"Tomáš Figura, Martin Hanzl"
43,1,779,Diptera,Tachinidae,,Asteraceae,Tachinidae_sp10,Solidago_virgaurea,,1,1,Petr Heřman,"Tomáš Figura, Martin Hanzl"
43,1,780,Diptera,Calliphoridae,,Polygonaceae,Melinda_viridicyanea,Bistorta_major,,1,1,Hana Šuláková,"Tomáš Figura, Martin Hanzl"
43,2,781,Hymenoptera,Formicidae,,Asteraceae,spp_Lasius,Solidago_virgaurea,,0,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
43,2,782,Diptera,Muscidae,,Polygonaceae,Phaonia_errans,Bistorta_major,,1,2,Hana Šuláková,"Tomáš Figura, Martin Hanzl"
43,2,783,Diptera,Syrphidae,Platycheirus,Boraginaceae,Platycheirus_albimanus,Myosotis_palustris,m,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
43,2,784,Diptera,Muscidae,,Boraginaceae,Hydrotaea_irritans,Myosotis_palustris,,1,1,Hana Šuláková,"Tomáš Figura, Martin Hanzl"
43,2,785,Diptera,Syrphidae,Platycheirus,Asteraceae,Pyrophaena_granditarsis,Solidago_virgaurea,f,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
43,2,786,Hymenoptera,Apidae,Bombus,Asteraceae,Bombus_pratorum,Solidago_virgaurea,,1,1,Jakub Straka,"Tomáš Figura, Martin Hanzl"
43,2,787,Diptera,Calliphoridae,,Asteraceae,Melinda_viridicyanea,Solidago_virgaurea,,1,1,Hana Šuláková,"Tomáš Figura, Martin Hanzl"
43,2,788,Diptera,Syrphidae,Sphaerophorini,Asteraceae,Sphaerophoria_scripta,Solidago_virgaurea,f,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
43,2,789,Hymenoptera,Apidae,Bombus,Asteraceae,Bombus_jonellus,Solidago_virgaurea,,1,1,Jakub Straka,"Tomáš Figura, Martin Hanzl"
43,2,790,Diptera,Empididae,Empis,Polygonaceae,Anacrostichus_sp2,Bistorta_major,m,1,1,Milan Chvála,"Tomáš Figura, Martin Hanzl"
43,2,791,Hymenoptera,Formicidae,,Polygonaceae,spp_Lasius,Bistorta_major,,0,2,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
43,2,792,Diptera,Syrphidae,Platycheirus,Asteraceae,Platycheirus_albimanus,Solidago_virgaurea,m,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
43,2,793,Coleoptera,Nitidulidae,,Polygonaceae,Meligethes_aeneus,Bistorta_major,,1,1,Ondřej Kouklík,"Tomáš Figura, Martin Hanzl"
43,2,794,Diptera,Calliphoridae,,Polygonaceae,Protophormia_terraenovae,Bistorta_major,,1,1,Hana Šuláková,"Tomáš Figura, Martin Hanzl"
43,2,795,Diptera,Sarcophagidae,,Polygonaceae,Sarcophaga_carnaria,Bistorta_major,,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
43,2,796,Hymenoptera,Tenthredinidae,,Polygonaceae,Tenthredo_arcuata,Bistorta_major,f,1,1,Kamil Holý,"Tomáš Figura, Martin Hanzl"
43,2,797,Hymenoptera,Apidae,Bombus,Polygonaceae,Bombus_terrestris,Bistorta_major,,1,1,Daniel Benda,"Tomáš Figura, Martin Hanzl"
44,1,798,Hymenoptera,Apidae,,Geraniaceae,Apis_mellifera,Geranium_palustre,,1,24,Jiří Hadrava,Martin Hanzl
44,1,799,Hymenoptera,Colletidae,,Geraniaceae,Hylaeus_communis,Geranium_palustre,,1,1,Jakub Straka,Martin Hanzl
44,1,800,Diptera,Tachinidae,,Caryophyllaceae,Gymnosoma_sp1,Stellaria_graminea,,1,1,Petr Heřman,"Tomáš Figura, Martin Hanzl"
44,1,801,Diptera,Syrphidae,,Caryophyllaceae,Cheilosia_pagana,Stellaria_graminea,f,1,1,"Ante Vujić, Jiří Hadrava","Tomáš Figura, Martin Hanzl"
44,1,802,Diptera,Syrphidae,Sphaerophorini,Caryophyllaceae,Sphaerophoria_scripta,Stellaria_graminea,,1,3,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
44,1,803,Lepidoptera,Nymphalidae,Satyrinae,Apiaceae,Aphantopus_hyperantus,Aegopodium_podagraria,,1,3,Jiří Hadrava,Martin Hanzl
44,1,804,Lepidoptera,Pieridae,,Geraniaceae,Pieris_napi,Geranium_palustre,,1,1,Jiří Hadrava,Martin Hanzl
44,1,805,Hymenoptera,Colletidae,,Apiaceae,Hylaeus_communis,Aegopodium_podagraria,,1,1,Jakub Straka,Martin Hanzl
44,1,806,Hymenoptera,Apidae,,Caryophyllaceae,Apis_mellifera,Stellaria_graminea,,1,2,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
44,1,807,Hymenoptera,Halictidae,Lasioglossum,Caryophyllaceae,Lasioglossum_fulvicorne,Stellaria_graminea,,1,1,Jakub Straka,"Tomáš Figura, Martin Hanzl"
44,1,808,Hymenoptera,Halictidae,Lasioglossum,Caryophyllaceae,Lasioglossum_laticeps,Stellaria_graminea,,1,1,Jakub Straka,"Tomáš Figura, Martin Hanzl"
44,2,809,Hymenoptera,Apidae,Bombus,Geraniaceae,Bombus_pratorum,Geranium_palustre,,1,1,Daniel Benda,Martin Hanzl
44,2,810,Hymenoptera,Apidae,Bombus,Geraniaceae,Bombus_terrestris,Geranium_palustre,,1,2,Daniel Benda,Martin Hanzl
44,2,811,Hymenoptera,Apidae,,Geraniaceae,Apis_mellifera,Geranium_palustre,,1,10,Jiří Hadrava,Martin Hanzl
44,2,812,Hymenoptera,Crabronidae,,Geraniaceae,Cerceris_rybyensis,Geranium_palustre,,1,1,Daniel Benda,Martin Hanzl
44,2,813,Hymenoptera,Apidae,Bombus,Geraniaceae,Bombus_hypnorum,Geranium_palustre,,1,2,Jiří Hadrava,Martin Hanzl
44,2,814,Hymenoptera,Colletidae,,Geraniaceae,Hylaeus_communis,Geranium_palustre,,1,1,Jakub Straka,Martin Hanzl
44,2,815,Lepidoptera,Hesperiidae,,Geraniaceae,Hesperiidae_sp1,Geranium_palustre,,1,1,Tereza Garbová,Martin Hanzl
44,2,816,Lepidoptera,Hesperiidae,,Lamiaceae,Hesperiidae_sp1,Prunella_vulgaris,,1,1,Tereza Garbová,"Tomáš Figura, Martin Hanzl"
44,2,817,Lepidoptera,Nymphalidae,Nymphalinae,Rosaceae,Araschnia_levana,Filipendula_ulmaria,,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
44,2,818,Hymenoptera,Halictidae,Halictus,Geraniaceae,Halictus_rubicundus,Geranium_palustre,,1,1,Jakub Straka,Martin Hanzl
44,2,819,Hymenoptera,Apidae,,Geraniaceae,Apis_mellifera,Geranium_palustre,,1,1,Jiří Hadrava,Martin Hanzl
44,2,820,Diptera,Conopidae,,Geraniaceae,Conops_quadrifasciatus,Geranium_palustre,m,1,1,Jiří Hadrava,Martin Hanzl
44,2,821,Lepidoptera,Pieridae,,Geraniaceae,Pieris_napi,Geranium_palustre,,1,1,Jiří Hadrava,Martin Hanzl
44,2,822,Diptera,Syrphidae,Sphaerophorini,Geraniaceae,Episyrphus_balteatus,Geranium_palustre,,1,1,Jiří Hadrava,Martin Hanzl
44,2,823,Diptera,Muscidae,,Rosaceae,Phaonia_rufiventris,Filipendula_ulmaria,f,1,1,Hana Šuláková,"Tomáš Figura, Martin Hanzl"
45,1,824,Diptera,Syrphidae,Sphaerophorini,Ranunculaceae,Sphaerophoria_scripta,Ranunculus_acris,,1,1,Jiří Hadrava,Jiří Hadrava
45,1,825,Coleoptera,Scarabaeidae,Cetoniinae,Fabaceae,Oxythyrea_funesta,Trifolium_pratense,,1,1,Jiří Hadrava,Jiří Hadrava
45,1,826,Diptera,Calliphoridae,,Apiaceae,Lucilia_caesar,Heracleum_sphondylium,m,1,1,Hana Šuláková,Zuzana Khodlová-Chumová
45,1,827,Diptera,Sarcophagidae,,Apiaceae,Sarcophaga_carnaria,Heracleum_sphondylium,,1,2,Jiří Hadrava,Zuzana Khodlová-Chumová
45,1,828,Diptera,Sarcophagidae,,Rosaceae,Sarcophaga_carnaria,Sanguisorba_officinalis,,1,5,Jiří Hadrava,Jiří Hadrava
45,1,829,Hymenoptera,Apidae,,Fabaceae,Apis_mellifera,Trifolium_pratense,,1,1,Jiří Hadrava,Jiří Hadrava
45,1,830,Hymenoptera,Apidae,Bombus,Fabaceae,Bombus_pascuorum,Trifolium_pratense,,1,1,Jiří Hadrava,Jiří Hadrava
45,1,831,Diptera,Syrphidae,Sphaerophorini,Ranunculaceae,Sphaerophoria_scripta,Ranunculus_acris,,1,5,Jiří Hadrava,Jiří Hadrava
45,1,832,Diptera,Asilidae,,Plantaginaceae,Asilidae_sp1,Plantago_lanceolata,,0,1,Jiří Hadrava,Jiří Hadrava
45,2,833,Coleoptera,Scarabaeidae,Cetoniinae,Fabaceae,Oxythyrea_funesta,Trifolium_pratense,,1,1,Jiří Hadrava,Jiří Hadrava
45,2,834,Diptera,Syrphidae,Sphaerophorini,Rosaceae,Episyrphus_balteatus,Sanguisorba_officinalis,m,1,1,Jiří Hadrava,Jiří Hadrava
45,2,835,Lepidoptera,Nymphalidae,Nymphalinae,Fabaceae,Aglais_urticae,Trifolium_pratense,,1,1,"Jiří Hadrava, Tereza Garbová",Jiří Hadrava
45,2,836,Diptera,Sarcophagidae,,Rosaceae,Sarcophaga_carnaria,Sanguisorba_officinalis,,1,3,Hana Šuláková,Jiří Hadrava
45,2,837,Diptera,Muscidae,,Rosaceae,Musca_autumnalis,Sanguisorba_officinalis,f,1,1,Hana Šuláková,Jiří Hadrava
45,2,838,Hymenoptera,Apidae,,Geraniaceae,Apis_mellifera,Geranium_palustre,,1,1,Jiří Hadrava,Zuzana Khodlová-Chumová
46,1,839,Hymenoptera,Apidae,Bombus,Asteraceae,Bombus_pratorum,Senecio_rupestris,,1,1,Daniel Benda,Martin Hanzl
46,1,840,Hymenoptera,Apidae,Bombus,Fabaceae,Bombus_pratorum,Trifolium_repens,,1,1,Daniel Benda,Jiří Hadrava
46,1,841,Hymenoptera,Apidae,Bombus,Onagraceae,Bombus_pratorum,Epilobium_angustifolium,,1,1,Daniel Benda,Jasna Simonová
46,1,842,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_similis,Hieracium_lachenalii,f,1,1,Jiří Hadrava,Martin Hanzl
46,2,843,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalinus_aeneus,Senecio_rupestris,f,1,1,Jiří Hadrava,Martin Hanzl
46,2,844,Diptera,Muscidae,,Asteraceae,Hydrotaea_irritans,Senecio_rupestris,,1,1,Hana Šuláková,Martin Hanzl
46,2,845,Hymenoptera,Apidae,Bombus,Onagraceae,Bombus_pratorum,Epilobium_angustifolium,,1,3,Daniel Benda,Jasna Simonová
46,3,846,Hymenoptera,Apidae,Bombus,Onagraceae,Bombus_pratorum,Epilobium_angustifolium,,1,1,Daniel Benda,Jasna Simonová
46,3,847,Diptera,Muscidae,,Asteraceae,Hydrotaea_irritans,Senecio_rupestris,,1,1,Hana Šuláková,Martin Hanzl
46,3,848,Diptera,Muscidae,,Asteraceae,Hydrotaea_irritans,Hieracium_lachenalii,,1,1,Hana Šuláková,Martin Hanzl
46,3,849,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_tenax,Senecio_rupestris,,1,1,Jiří Hadrava,Martin Hanzl
46,4,850,Hymenoptera,Apidae,Bombus,Onagraceae,Bombus_pratorum,Epilobium_angustifolium,,1,1,Daniel Benda,Jasna Simonová
46,4,851,Diptera,Syrphidae,Syrphini,Scrophulariaceae,Parasyrphus_vittiger,Verbascum_densiflorum,f,1,1,Jiří Hadrava,Jasna Simonová
46,5,852,Hymenoptera,Apidae,Bombus,Onagraceae,Bombus_sp1,Epilobium_angustifolium,,1,1,Daniel Benda,Jasna Simonová
46,5,853,Hymenoptera,Apidae,Bombus,Onagraceae,Bombus_pratorum,Epilobium_angustifolium,,1,1,Daniel Benda,Jasna Simonová
46,5,854,Hymenoptera,Apidae,Bombus,Fabaceae,Bombus_pratorum,Trifolium_repens,,1,1,Daniel Benda,Jiří Hadrava
46,6,855,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_tenax,Senecio_rupestris,,1,1,Jiří Hadrava,Martin Hanzl
46,6,856,Diptera,Muscidae,,Asteraceae,Hydrotaea_irritans,Senecio_rupestris,,1,1,Hana Šuláková,Martin Hanzl
46,6,857,Hymenoptera,Apidae,Bombus,Lamiaceae,Bombus_sp1,Lamium_garganicum,,1,1,Daniel Benda,Tomáš Figura
47,1,858,Diptera,Syrphidae,Sphaerophorini,Asteraceae,Episyrphus_balteatus,Hypochaeris_radicata,f,1,1,Jiří Hadrava,Martin Hanzl
47,1,859,Hymenoptera,Halictidae,Halictus,Asteraceae,Halictidae_sp2,Hypochaeris_radicata,,1,1,Jiří Hadrava,Martin Hanzl
47,3,860,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Hypochaeris_radicata,,1,1,Jiří Hadrava,Martin Hanzl
47,3,861,Hymenoptera,Apidae,,Fabaceae,Apis_mellifera,Lotus_corniculatus,,1,1,Jiří Hadrava,Jiří Hadrava
47,3,862,Diptera,,,Asteraceae,Diptera_sp15,Hypochaeris_radicata,,1,1,Jiří Hadrava,Martin Hanzl
47,4,863,Diptera,Syrphidae,,Asteraceae,Dasysyrphus_albostriatus,Hypochaeris_radicata,f,1,1,Jiří Hadrava,Martin Hanzl
47,4,864,Hymenoptera,Halictidae,Halictus,Asteraceae,Halictidae_sp4,Hypochaeris_radicata,,1,1,Jiří Hadrava,Martin Hanzl
47,4,865,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Hypochaeris_radicata,,1,2,Jiří Hadrava,Martin Hanzl
47,5,866,Hymenoptera,Apidae,,Fabaceae,Apis_mellifera,Lotus_corniculatus,,1,1,Jiří Hadrava,Jiří Hadrava
47,5,867,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Hypochaeris_radicata,,1,1,Jiří Hadrava,Martin Hanzl
47,6,868,Diptera,Chloropidae,,Apiaceae,Chloropidae_sp2,Daucus_carota,,1,1,Petr Heřman,Jiří Hadrava
48,1,869,Hymenoptera,Apidae,Bombus,Lamiaceae,Bombus_pascuorum,Prunella_vulgaris,,1,1,Jiří Hadrava,Jiří Hadrava
48,2,870,Hymenoptera,Apidae,Bombus,Lamiaceae,Bombus_pascuorum,Prunella_vulgaris,,1,1,Jiří Hadrava,Jiří Hadrava
48,3,871,Hymenoptera,Apidae,Bombus,Lamiaceae,Bombus_pascuorum,Prunella_vulgaris,,1,1,Jiří Hadrava,Jiří Hadrava
48,5,872,Hymenoptera,Apidae,Bombus,Lamiaceae,Bombus_pascuorum,Prunella_vulgaris,,1,1,Jiří Hadrava,Jiří Hadrava
48,6,873,Araneae,,,Fabaceae,Araneae_sp1,Trifolium_pratense,,0,1,Jiří Hadrava,Jiří Hadrava
48,6,874,Hymenoptera,Apidae,Bombus,Lamiaceae,Bombus_pascuorum,Prunella_vulgaris,,1,1,Jiří Hadrava,Jiří Hadrava
49,1,875,Hymenoptera,Braconidae,,Apiaceae,Coeloides_sp1,Seseli_annuum,,1,1,Kamil Holý,Martin Hanzl
49,1,876,Diptera,,,Apiaceae,Diptera_sp16,Seseli_annuum,,1,20,Jiří Hadrava,Martin Hanzl
49,1,877,Hemiptera,Anthocoridae,,Apiaceae,Orius_sp1,Seseli_annuum,,0,1,"Petra Křížková, Jitka Vilímová",Martin Hanzl
49,1,878,Diptera,Syrphidae,Eristalis,Apiaceae,Eristalis_tenax,Seseli_annuum,m,1,1,Jiří Hadrava,Martin Hanzl
49,1,879,Diptera,Tachinidae,,Apiaceae,Tachinidae_sp11,Seseli_annuum,,1,1,Petr Heřman,Martin Hanzl
49,1,880,Diptera,Scatopsidae,,Asteraceae,Scatopsidae_sp1,Hieracium_sabaudeum,,1,1,Michal Tkoč,Jiří Hadrava
49,1,881,Diptera,Tachinidae,,Asteraceae,Tachinidae_sp11,Hieracium_sabaudeum,,1,2,Petr Heřman,Jiří Hadrava
49,1,882,Diptera,Syrphidae,Helophilus,Asteraceae,Helophilus_trivittatus,Hieracium_sabaudeum,f,1,1,Jiří Hadrava,Jiří Hadrava
49,1,883,Diptera,,,Asteraceae,Diptera_sp16,Cichorium_intybus,,1,5,Jiří Hadrava,Jiří Hadrava
49,1,884,Diptera,Chloropidae,,Asteraceae,Chloropidae_sp1,Hieracium_sabaudeum,,1,1,Petr Heřman,Jiří Hadrava
49,1,885,Diptera,Calliphoridae,,Apiaceae,Pollenia_rudis,Daucus_carota,f,1,1,Hana Šuláková,Jiří Hadrava
49,1,886,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_tenax,Hieracium_sabaudeum,f,1,1,Jiří Hadrava,Jiří Hadrava
49,1,887,Diptera,Syrphidae,Eristalis,Dipsacaceae,Eristalis_tenax,Scabiosa_ochroleuca,m,1,2,Jiří Hadrava,Martin Hanzl
