Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comments
20,4,2018,SonDoblons_2018,Asphodelus aestivus,7,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Cistus monspeliensis,81,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,16,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,11,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Cistus monspeliensis,76,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Asphodelus aestivus,7,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,14,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Cistus monspeliensis,67,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,6,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Asphodelus aestivus,12,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Asphodelus aestivus,24,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Asphodelus aestivus,21,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Asphodelus aestivus,22,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Cistus monspeliensis,4,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Asphodelus aestivus,31,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,9,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Asphodelus aestivus,4,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Asphodelus aestivus,9,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,36,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Cistus monspeliensis,1,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Asphodelus aestivus,6,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,13,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,25,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,5,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Cistus monspeliensis,23,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,34,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Asphodelus aestivus,26,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Asphodelus aestivus,16,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,8,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,5,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Cistus monspeliensis,19,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Asphodelus aestivus,8,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,14,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Asphodelus aestivus,29,Reproductive Units/30 m2,flower
20,4,2018,SonDoblons_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
20,4,2018,SonDoblons_2018,Cistus monspeliensis,118,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,9,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Cistus monspeliensis,4,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Cistus monspeliensis,40,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Cistus monspeliensis,28,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Cistus monspeliensis,66,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Cistus monspeliensis,12,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Cistus monspeliensis,36,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Cistus monspeliensis,14,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,4,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Cistus monspeliensis,328,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Cistus monspeliensis,45,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Cistus monspeliensis,27,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Cistus monspeliensis,2,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,5,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Cistus monspeliensis,3,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,6,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,13,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Cistus monspeliensis,106,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
7,5,2018,SonDoblons_2018,Cistus monspeliensis,140,Reproductive Units/30 m2,flower
7,5,2018,SonDoblons_2018,Cistus monspeliensis,74,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,1,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,6,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,2,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,1,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,3,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,5,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,1,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,3,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,6,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,2,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Bellardia trixago,2,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,2,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,10,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Bellardia trixago,4,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,6,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,8,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Bellardia trixago,2,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,1,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,6,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,14,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,4,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,2,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,3,Reproductive Units/30 m2,flower
24,5,2018,SonDoblons_2018,Linum trigynum,1,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,3,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,3,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,4,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,8,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,11,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,1,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,1,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,1,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,4,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,3,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,1,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,5,Reproductive Units/30 m2,flower
13,6,2018,SonDoblons_2018,Linum trigynum,14,Reproductive Units/30 m2,flower
22,10,2018,SonDoblons_2018,Merendera filifolia,12,Reproductive Units/30 m2,flower
22,10,2018,SonDoblons_2018,Merendera filifolia,1,Reproductive Units/30 m2,flower
22,10,2018,SonDoblons_2018,Merendera filifolia,2,Reproductive Units/30 m2,flower
22,10,2018,SonDoblons_2018,Merendera filifolia,8,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Bellis annua,32,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Calendula arvensis,9,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,18,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Bellis annua,36,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Calendula arvensis,296,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,16,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Bellis annua,4,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,3,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Muscari comosum,19,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Bellis annua,16,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Bellis annua,16,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Calendula arvensis,4,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Chrysanthemum coronarium,32,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Borago officinalis,6,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Bellis annua,16,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,7,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Bellis annua,14,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Chrysanthemum coronarium,12,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Sinapis alba,104,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Bellis annua,27,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Calendula arvensis,22,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,14,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Calendula arvensis,14,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,60,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Asphodelus aestivus,35,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Smyrnium olusatrum,78,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,17,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Bellis annua,19,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Bellis annua,2,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,20,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Asphodelus aestivus,15,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Smyrnium olusatrum,28,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Bellis annua,21,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,14,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Bellis annua,10,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,48,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Asphodelus aestivus,14,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Asphodelus aestivus,6,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Asphodelus aestivus,17,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Bellis annua,2,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,42,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Asphodelus aestivus,10,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Asphodelus aestivus,14,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Bellis annua,1,Reproductive Units/30 m2,inflorescence
26,3,2018,SonGinard_2018,Asphodelus aestivus,8,Reproductive Units/30 m2,flower
26,3,2018,SonGinard_2018,Asphodelus aestivus,22,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Bellis annua,1,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Borago officinalis,10,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Asphodelus aestivus,8,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Chrysanthemum coronarium,105,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Borago officinalis,18,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Chrysanthemum coronarium,34,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Borago officinalis,2,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Asphodelus aestivus,8,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Bellis annua,2,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,12,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,6,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Smyrnium olusatrum,58,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,8,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Asphodelus aestivus,33,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Bellis annua,6,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,3,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,140,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Asphodelus aestivus,25,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Bellis annua,84,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,72,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Asphodelus aestivus,14,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Bellis annua,5,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,4,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,2,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Asphodelus aestivus,10,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Bellis annua,5,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Smyrnium olusatrum,14,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,5,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,18,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,60,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,3,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Asphodelus aestivus,11,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Cistus monspeliensis,86,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Asphodelus aestivus,20,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Cistus monspeliensis,24,Reproductive Units/30 m2,flower
17,4,2018,SonGinard_2018,Bellis annua,2,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Bellis annua,4,Reproductive Units/30 m2,inflorescence
17,4,2018,SonGinard_2018,Oxalis pes-caprae,3,Reproductive Units/30 m2,flower
2,5,2018,SonGinard_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Chrysanthemum coronarium,40,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Borago officinalis,10,Reproductive Units/30 m2,flower
2,5,2018,SonGinard_2018,Chrysanthemum coronarium,76,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Borago officinalis,3,Reproductive Units/30 m2,flower
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,18,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Galactites tomentosa,10,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,56,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Galactites tomentosa,8,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Galactites tomentosa,38,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,4,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Galactites tomentosa,4,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Campanula erinus,2,Reproductive Units/30 m2,flower
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Allium roseum,2,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,22,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,6,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Galactites tomentosa,6,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,4,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Galactites tomentosa,4,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,4,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,14,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
2,5,2018,SonGinard_2018,Cistus monspeliensis,92,Reproductive Units/30 m2,flower
2,5,2018,SonGinard_2018,Cistus monspeliensis,8,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Allium ampeloprasum,1,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,11,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Bellis annua,3,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,11,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Chrysanthemum coronarium,11,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Bellis annua,5,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,18,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Centaurium pulchellum,7,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Bellis annua,3,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Galactites tomentosa,16,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,12,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Centaurium pulchellum,1,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Bellis annua,4,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Galactites tomentosa,66,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Bellis annua,13,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,12,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Bellis annua,2,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,7,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,11,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Bellis annua,6,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,9,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Blackstonia perfoliata,8,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Centaurium bianoris,1,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Bellis annua,6,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,17,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Blackstonia perfoliata,8,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Centaurium bianoris,12,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Bellis annua,8,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,6,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Blackstonia perfoliata,1,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Centaurium bianoris,1,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Bellis annua,1,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,4,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Blackstonia perfoliata,5,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Centaurium bianoris,3,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Centaurium pulchellum,17,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,19,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Blackstonia perfoliata,6,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Centaurium bianoris,17,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Centaurium pulchellum,3,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Blackstonia perfoliata,5,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Centaurium bianoris,21,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Centaurium pulchellum,11,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Bellis annua,2,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Galactites tomentosa,12,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,5,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Bellis annua,6,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,9,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Centaurium bianoris,1,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Bellis annua,5,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,5,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Bellis annua,104,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,9,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Bellis annua,2,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,14,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Blackstonia perfoliata,2,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Galactites tomentosa,4,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
22,5,2018,SonGinard_2018,Centaurium bianoris,1,Reproductive Units/30 m2,flower
22,5,2018,SonGinard_2018,Hypochaeris achyrophorus,19,Reproductive Units/30 m2,inflorescence
