Site_name,PlatsID,Visit,Transect_Grassland,plantsp_abund,Flw_abund
Bullerum_Og,32,3,C,Ranunculus_acris,27
Bullerum_Og,32,2,C,Ranunculus_acris,40
Bullerum_Og,32,3,C,Ranunculus_acris,18
Bullerum_Og,32,2,D,Ranunculus_acris,13
Stubbetorp_Og,33,2,A,Ranunculus_acris,2
Stubbetorp_Og,33,3,A,Ranunculus_acris,17
Stubbetorp_Og,33,4,B,Ranunculus_acris,2
Stubbetorp_Og,33,2,B,Ranunculus_acris,13
Stubbetorp_Og,33,3,B,Ranunculus_acris,28
Stubbetorp_Og,33,5,B,Ranunculus_acris,3
Stubbetorp_Og,33,2,B,Ranunculus_acris,13
Stubbetorp_Og,33,3,B,Ranunculus_acris,18
Stubbetorp_Og,33,2,C,Ranunculus_acris,5
Stubbetorp_Og,33,3,C,Ranunculus_acris,1
Stubbetorp_Og,33,5,C,Ranunculus_acris,2
Stubbetorp_Og,33,2,C,Ranunculus_acris,9
Stubbetorp_Og,33,3,C,Ranunculus_acris,6
Stubbetorp_Og,33,4,C,Ranunculus_acris,2
Stubbetorp_Og,33,5,C,Ranunculus_acris,2
Stubbetorp_Og,33,2,C,Ranunculus_acris,11
Stubbetorp_Og,33,3,C,Ranunculus_acris,3
Stubbetorp_Og,33,3,D,Ranunculus_acris,11
Stubbetorp_Og,33,5,D,Ranunculus_acris,6
Norrang_Ryckelsby_Og,34,3,A,Ranunculus_acris,5
Norrang_Ryckelsby_Og,34,3,B,Ranunculus_acris,1
Norrang_Ryckelsby_Og,34,1,C,Ranunculus_acris,3
Norrang_Ryckelsby_Og,34,1,D,Ranunculus_acris,20
Johns_Hage_Valla,35,3,A,Ranunculus_acris,2
Johns_Hage_Valla,35,3,A,Ranunculus_acris,1
Johns_Hage_Valla,35,3,A,Ranunculus_acris,1
Johns_Hage_Valla,35,3,B,Ranunculus_acris,5
Johns_Hage_Valla,35,3,B,Ranunculus_acris,55
Johns_Hage_Valla,35,1,B,Ranunculus_acris,5
Johns_Hage_Valla,35,2,B,Ranunculus_acris,3
Johns_Hage_Valla,35,3,B,Ranunculus_acris,33
Johns_Hage_Valla,35,4,B,Ranunculus_acris,1
Johns_Hage_Valla,35,2,C,Ranunculus_acris,1
Johns_Hage_Valla,35,3,C,Ranunculus_acris,77
Johns_Hage_Valla,35,4,C,Ranunculus_acris,1
Johns_Hage_Valla,35,3,C,Ranunculus_acris,2
Sattra_Og,36,2,A,Ranunculus_acris,4
Sattra_Og,36,3,A,Ranunculus_acris,31
Sattra_Og,36,5,A,Ranunculus_acris,2
Sattra_Og,36,3,A,Ranunculus_acris,11
Sattra_Og,36,5,A,Ranunculus_acris,2
Sattra_Og,36,2,A,Ranunculus_acris,1
Sattra_Og,36,3,A,Ranunculus_acris,4
Sattra_Og,36,5,A,Ranunculus_acris,10
Sattra_Og,36,3,B,Ranunculus_acris,27
Sattra_Og,36,2,B,Ranunculus_acris,1
Sattra_Og,36,2,B,Ranunculus_acris,1
Sattra_Og,36,3,B,Ranunculus_acris,55
Sattra_Og,36,4,B,Ranunculus_acris,8
Sattra_Og,36,3,C,Ranunculus_acris,2
Sattra_Og,36,4,C,Ranunculus_acris,5
Sattra_Og,36,4,C,Ranunculus_acris,4
Sattra_Og,36,2,C,Ranunculus_acris,2
Sattra_Og,36,3,D,Ranunculus_acris,13
Sattra_Og,36,4,D,Ranunculus_acris,2
Sattra_Og,36,5,D,Ranunculus_acris,3
Bonderyd_Odeshog_Og,37,3,A,Ranunculus_acris,16
Bonderyd_Odeshog_Og,37,4,A,Ranunculus_acris,13
Bonderyd_Odeshog_Og,37,3,B,Ranunculus_acris,6
Bonderyd_Odeshog_Og,37,3,B,Ranunculus_acris,5
Bonderyd_Odeshog_Og,37,3,C,Ranunculus_acris,1
Bonderyd_Odeshog_Og,37,3,D,Ranunculus_acris,5
Focksta_2,39,3,A,Ranunculus_acris,6
Focksta_2,39,2,A,Ranunculus_acris,2
Focksta_2,39,3,A,Ranunculus_acris,6
Focksta_2,39,2,B,Ranunculus_acris,4
Focksta_2,39,3,B,Ranunculus_acris,14
Focksta_2,39,4,B,Ranunculus_acris,24
Focksta_2,39,3,B,Ranunculus_acris,38
Focksta_2,39,4,B,Ranunculus_acris,6
Focksta_2,39,5,B,Ranunculus_acris,4
Focksta_2,39,3,B,Ranunculus_acris,5
Focksta_2,39,2,C,Ranunculus_acris,36
Focksta_2,39,3,C,Ranunculus_acris,17
Focksta_2,39,5,C,Ranunculus_acris,1
Focksta_2,39,2,C,Ranunculus_acris,3
Focksta_2,39,3,C,Ranunculus_acris,4
Focksta_2,39,2,D,Ranunculus_acris,1
Focksta_2,39,3,D,Ranunculus_acris,7
Storsatra_Vange,3,3,D,Ranunculus_auricomus,2
Graneberg_Litslena,7,1,A,Ranunculus_auricomus,10
Graneberg_Litslena,7,1,A,Ranunculus_auricomus,5
Graneberg_Litslena,7,2,B,Ranunculus_auricomus,1
Graneberg_Litslena,7,2,D,Ranunculus_auricomus,5
Graneberg_Litslena,7,2,D,Ranunculus_auricomus,1
Kungs_Husby,8,1,B,Ranunculus_auricomus,12
Tjarns_Hage,9,2,A,Ranunculus_auricomus,1
Tjarns_Hage,9,1,A,Ranunculus_auricomus,2
Tjarns_Hage,9,2,A,Ranunculus_auricomus,3
Tjarns_Hage,9,2,C,Ranunculus_auricomus,29
Tjarns_Hage,9,1,C,Ranunculus_auricomus,12
Tjarns_Hage,9,2,C,Ranunculus_auricomus,8
Tjarns_Hage,9,2,D,Ranunculus_auricomus,4
Tjarns_Hage,9,1,D,Ranunculus_auricomus,8
Tjarns_Hage,9,2,D,Ranunculus_auricomus,6
Tjarns_Hage,9,1,D,Ranunculus_auricomus,1
Tjarns_Hage,9,2,D,Ranunculus_auricomus,2
Sjoangen_Engso,10,1,B,Ranunculus_auricomus,1
Langholmsbryggan_Engso,11,1,B,Ranunculus_auricomus,1
Langholmsbryggan_Engso,11,2,B,Ranunculus_auricomus,1
Langholmsbryggan_Engso,11,2,B,Ranunculus_auricomus,2
Langholmsbryggan_Engso,11,2,D,Ranunculus_auricomus,2
Jordmarken_Kungsor,13,1,B,Ranunculus_auricomus,4
Jordmarken_Kungsor,13,1,B,Ranunculus_auricomus,2
Jordmarken_Kungsor,13,1,C,Ranunculus_auricomus,3
Jordmarken_Kungsor,13,1,D,Ranunculus_auricomus,2
Tyringe,15,3,C,Ranunculus_auricomus,1
S_Lunger,16,1,B,Ranunculus_auricomus,2
S_Lunger,16,1,B,Ranunculus_auricomus,1
Kramnas,17,1,A,Ranunculus_auricomus,5
Kramnas,17,1,A,Ranunculus_auricomus,3
Kramnas,17,1,B,Ranunculus_auricomus,3
Kramnas,17,1,B,Ranunculus_auricomus,4
Kramnas,17,1,C,Ranunculus_auricomus,1
Kramnas,17,1,D,Ranunculus_auricomus,14
Kramnas,17,1,D,Ranunculus_auricomus,12
Sparreholm,18,1,A,Ranunculus_auricomus,1
Sparreholm,18,1,D,Ranunculus_auricomus,6
Borgardalsbadet,21,2,D,Ranunculus_auricomus,3
Eke_Vidbo,24,2,C,Ranunculus_auricomus,1
Andeberga_Balsta,26,2,A,Ranunculus_auricomus,3
Andeberga_Balsta,26,2,B,Ranunculus_auricomus,1
Andeberga_Balsta,26,2,C,Ranunculus_auricomus,6
Ekeby_Norrtalje,28,1,C,Ranunculus_auricomus,10
Ekeby_Norrtalje,28,1,C,Ranunculus_auricomus,1
Ekeby_Norrtalje,28,1,D,Ranunculus_auricomus,2
Rocksta_Norrtalje,29,1,B,Ranunculus_auricomus,4
Rocksta_Norrtalje,29,1,B,Ranunculus_auricomus,8
Rocksta_Norrtalje,29,1,C,Ranunculus_auricomus,3
Rocksta_Norrtalje,29,1,C,Ranunculus_auricomus,4
Malmberga_Havero,30,2,A,Ranunculus_auricomus,3
Johns_Hage_Valla,35,2,A,Ranunculus_auricomus,3
Sattra_Og,36,2,A,Ranunculus_auricomus,38
Sattra_Og,36,2,A,Ranunculus_auricomus,16
Sattra_Og,36,2,A,Ranunculus_auricomus,39
Sattra_Og,36,2,B,Ranunculus_auricomus,21
Sattra_Og,36,2,B,Ranunculus_auricomus,6
Sattra_Og,36,2,C,Ranunculus_auricomus,1
Sattra_Og,36,2,C,Ranunculus_auricomus,6
Sattra_Og,36,2,C,Ranunculus_auricomus,14
Sattra_Og,36,2,D,Ranunculus_auricomus,3
Sattra_Og,36,2,D,Ranunculus_auricomus,2
Focksta_2,39,2,A,Ranunculus_auricomus,6
Focksta_2,39,1,B,Ranunculus_auricomus,1
Focksta_2,39,2,B,Ranunculus_auricomus,7
Focksta_2,39,1,B,Ranunculus_auricomus,2
Laby,1,3,B,Ranunculus_bulbosus,8
Paris_Vange,4,2,A,Ranunculus_bulbosus,7
Paris_Vange,4,2,A,Ranunculus_bulbosus,11
Paris_Vange,4,2,A,Ranunculus_bulbosus,28
Tjalinge_Skogstibble,5,2,C,Ranunculus_bulbosus,5
Tjalinge_Skogstibble,5,2,D,Ranunculus_bulbosus,1
Graneberg_Litslena,7,2,A,Ranunculus_bulbosus,42
Kungs_Husby,8,1,B,Ranunculus_bulbosus,1
Tjarns_Hage,9,3,B,Ranunculus_bulbosus,9
Tjarns_Hage,9,2,B,Ranunculus_bulbosus,5
Langholmsbryggan_Engso,11,2,A,Ranunculus_bulbosus,9
Langholmsbryggan_Engso,11,3,A,Ranunculus_bulbosus,4
Langholmsbryggan_Engso,11,2,A,Ranunculus_bulbosus,18
Langholmsbryggan_Engso,11,2,B,Ranunculus_bulbosus,3
Langholmsbryggan_Engso,11,3,B,Ranunculus_bulbosus,2
Langholmsbryggan_Engso,11,2,C,Ranunculus_bulbosus,18
Gran_rasbo,19,2,A,Ranunculus_bulbosus,5
Norrby_Vidbo,25,2,A,Ranunculus_bulbosus,10
Norrby_Vidbo,25,2,A,Ranunculus_bulbosus,32
Norrby_Vidbo,25,2,A,Ranunculus_bulbosus,39
Norrby_Vidbo,25,2,B,Ranunculus_bulbosus,2
Norrby_Vidbo,25,2,B,Ranunculus_bulbosus,7
Norrby_Vidbo,25,2,B,Ranunculus_bulbosus,22
Norrby_Vidbo,25,2,C,Ranunculus_bulbosus,50
Norrby_Vidbo,25,2,C,Ranunculus_bulbosus,50
Norrby_Vidbo,25,2,C,Ranunculus_bulbosus,60
Norrby_Vidbo,25,3,C,Ranunculus_bulbosus,1
Norrby_Vidbo,25,2,D,Ranunculus_bulbosus,17
Norrby_Vidbo,25,2,D,Ranunculus_bulbosus,25
Norrby_Vidbo,25,2,D,Ranunculus_bulbosus,45
Ekeby_Norrtalje,28,2,A,Ranunculus_bulbosus,2
Ekeby_Norrtalje,28,2,A,Ranunculus_bulbosus,8
Ekeby_Norrtalje,28,2,B,Ranunculus_bulbosus,1
Focksta_2,39,1,D,Ranunculus_bulbosus,6
Focksta_2,39,2,D,Ranunculus_bulbosus,47
Johns_Hage_Valla,35,1,A,Ranunculus_ficaria,14
Johns_Hage_Valla,35,1,B,Ranunculus_ficaria,2
Johns_Hage_Valla,35,1,B,Ranunculus_ficaria,18
Sattra_Og,36,1,A,Ranunculus_ficaria,3
Sattra_Og,36,1,A,Ranunculus_ficaria,7
Sattra_Og,36,1,B,Ranunculus_ficaria,1
Tjalinge_Skogstibble,5,5,D,Ranunculus_repens,1
Forsbacka_Rimbo,27,4,D,Ranunculus_repens,1
Bullerum_Og,32,3,D,Ranunculus_repens,40
Stubbetorp_Og,33,3,A,Ranunculus_repens,4
Stubbetorp_Og,33,3,C,Ranunculus_repens,2
Stubbetorp_Og,33,3,C,Ranunculus_repens,4
Johns_Hage_Valla,35,5,C,Ranunculus_repens,19
Sattra_Og,36,4,A,Ranunculus_repens,13
Sattra_Og,36,4,A,Ranunculus_repens,25
Langholmsbryggan_Engso,11,3,D,Rhinanthus_minor,3
Haknas_vassunda,23,1,A,Ribes_alpinum,36
Tjalinge_Skogstibble,5,4,C,Rosa_dumalis,1
Gran_rasbo,19,4,A,Rosa_dumalis,1
Eke_Vidbo,24,3,C,Rosa_dumalis,3
Johns_Hage_Valla,35,4,D,Rosa_dumalis,5
Tjalinge_Skogstibble,5,3,C,Rosa_sp,2
Bullerum_Og,32,5,B,Rubus_subg_Rubus,2
Kramnas,17,4,A,Satureja_vulgaris,1
Laby,1,2,A,Saxifraga_granulata,26
Laby,1,3,D,Saxifraga_granulata,45
Forkarby,2,2,C,Saxifraga_granulata,8
Tjarns_Hage,9,2,B,Saxifraga_granulata,50
Sjoangen_Engso,10,1,B,Saxifraga_granulata,1
Sjoangen_Engso,10,2,B,Saxifraga_granulata,1
Langholmsbryggan_Engso,11,3, B,Saxifraga_granulata,2
Langholmsbryggan_Engso,11,1,A,Saxifraga_granulata,1
Langholmsbryggan_Engso,11,2,A,Saxifraga_granulata,28
Langholmsbryggan_Engso,11,2,A,Saxifraga_granulata,11
Langholmsbryggan_Engso,11,2,B,Saxifraga_granulata,1
Sparreholm,18,1,D,Saxifraga_granulata,6
Norrby_Vidbo,25,1,B,Saxifraga_granulata,2
Norrby_Vidbo,25,2,C,Saxifraga_granulata,21
Norrby_Vidbo,25,2,C,Saxifraga_granulata,2
Norrby_Vidbo,25,2,C,Saxifraga_granulata,30
Langalma_Oregrund,31,1,A,Saxifraga_granulata,2
Langalma_Oregrund,31,2,B,Saxifraga_granulata,4
Langalma_Oregrund,31,1,C,Saxifraga_granulata,4
Langalma_Oregrund,31,2,C,Saxifraga_granulata,9
Focksta_2,39,1,D,Saxifraga_granulata,11
Focksta_2,39,2,D,Saxifraga_granulata,4
Kungs_Husby,8,5,D,Sedum_acre,127
Langholmsbryggan_Engso,11,4,A,Sedum_acre,4
Langholmsbryggan_Engso,11,4,A,Sedum_acre,15
Eke_Vidbo,24,4,D,Sedum_acre,3
Norrby_Vidbo,25,4,B,Sedum_acre,2
Kungs_Husby,8,3,D,Sedum_annuum,7
Malmberga_Havero,30,3,A,Senecio_vulgaris,NA
Laby,1,3,A,Stellaria_graminea,2
Laby,1,4,A,Stellaria_graminea,31
Laby,1,4,A,Stellaria_graminea,26
Laby,1,5,A,Stellaria_graminea,26
Laby,1,4,A,Stellaria_graminea,21
Laby,1,5,A,Stellaria_graminea,1
Laby,1,4,B,Stellaria_graminea,1
Laby,1,4,B,Stellaria_graminea,5
Laby,1,4,B,Stellaria_graminea,27
Laby,1,5,B,Stellaria_graminea,5
Laby,1,4,C,Stellaria_graminea,17
Laby,1,5,C,Stellaria_graminea,33
Laby,1,4,C,Stellaria_graminea,9
Laby,1,4,D,Stellaria_graminea,100
Laby,1,3,D,Stellaria_graminea,48
Laby,1,4,D,Stellaria_graminea,29
Laby,1,5,D,Stellaria_graminea,18
Laby,1,4,D,Stellaria_graminea,45
Laby,1,5,D,Stellaria_graminea,4
Forkarby,2,5,A,Stellaria_graminea,5
Forkarby,2,4,B,Stellaria_graminea,14
Forkarby,2,3,C,Stellaria_graminea,14
Forkarby,2,4,C,Stellaria_graminea,11
Forkarby,2,5,C,Stellaria_graminea,65
Paris_Vange,4,4,A,Stellaria_graminea,30
Paris_Vange,4,5,A,Stellaria_graminea,4
Paris_Vange,4,4,A,Stellaria_graminea,2
Paris_Vange,4,3,A,Stellaria_graminea,1
Paris_Vange,4,4,A,Stellaria_graminea,10
Paris_Vange,4,5,B,Stellaria_graminea,2
Paris_Vange,4,3,B,Stellaria_graminea,27
Paris_Vange,4,4,B,Stellaria_graminea,2
Paris_Vange,4,4,B,Stellaria_graminea,1
Paris_Vange,4,5,C,Stellaria_graminea,7
Paris_Vange,4,4,C,Stellaria_graminea,7
Paris_Vange,4,4,D,Stellaria_graminea,7
Tjalinge_Skogstibble,5,4,A,Stellaria_graminea,5
Tjalinge_Skogstibble,5,5,C,Stellaria_graminea,2
Tjalinge_Skogstibble,5,5,D,Stellaria_graminea,6
Graneberg_Litslena,7,3,A,Stellaria_graminea,2
Graneberg_Litslena,7,4,A,Stellaria_graminea,65
Graneberg_Litslena,7,5,A,Stellaria_graminea,2
Graneberg_Litslena,7,3,A,Stellaria_graminea,180
Graneberg_Litslena,7,4,A,Stellaria_graminea,33
Graneberg_Litslena,7,5,A,Stellaria_graminea,7
Graneberg_Litslena,7,2,B,Stellaria_graminea,2
Graneberg_Litslena,7,3,B,Stellaria_graminea,3
Graneberg_Litslena,7,4,B,Stellaria_graminea,16
Graneberg_Litslena,7,5,B,Stellaria_graminea,120
Graneberg_Litslena,7,5,B,Stellaria_graminea,20
Graneberg_Litslena,7,4,B,Stellaria_graminea,18
Graneberg_Litslena,7,5,B,Stellaria_graminea,11
Graneberg_Litslena,7,4,C,Stellaria_graminea,51
Graneberg_Litslena,7,5,C,Stellaria_graminea,3
Graneberg_Litslena,7,3,D,Stellaria_graminea,1
Graneberg_Litslena,7,4,D,Stellaria_graminea,13
Graneberg_Litslena,7,5,D,Stellaria_graminea,14
Graneberg_Litslena,7,3,D,Stellaria_graminea,5
Graneberg_Litslena,7,4,D,Stellaria_graminea,1
Graneberg_Litslena,7,5,D,Stellaria_graminea,110
Graneberg_Litslena,7,4,D,Stellaria_graminea,6
Kungs_Husby,8,4,A,Stellaria_graminea,6
Kungs_Husby,8,5,A,Stellaria_graminea,4
Kungs_Husby,8,5,A,Stellaria_graminea,5
Kungs_Husby,8,5,B,Stellaria_graminea,2
Kungs_Husby,8,4,B,Stellaria_graminea,2
Kungs_Husby,8,4,D,Stellaria_graminea,6
Kungs_Husby,8,5,D,Stellaria_graminea,5
Kungs_Husby,8,2,D,Stellaria_graminea,2
Kungs_Husby,8,3,D,Stellaria_graminea,20
Kungs_Husby,8,4,D,Stellaria_graminea,10
Kungs_Husby,8,5,D,Stellaria_graminea,11
Tjarns_Hage,9,3,A,Stellaria_graminea,10
Tjarns_Hage,9,4,A,Stellaria_graminea,10
Tjarns_Hage,9,5,A,Stellaria_graminea,9
Tjarns_Hage,9,4,B,Stellaria_graminea,20
Tjarns_Hage,9,5,B,Stellaria_graminea,19
Tjarns_Hage,9,4,B,Stellaria_graminea,11
Tjarns_Hage,9,3,B,Stellaria_graminea,15
Tjarns_Hage,9,4,B,Stellaria_graminea,63
Tjarns_Hage,9,5,B,Stellaria_graminea,23
Tjarns_Hage,9,4,C,Stellaria_graminea,5
Tjarns_Hage,9,5,C,Stellaria_graminea,9
Tjarns_Hage,9,3,C,Stellaria_graminea,5
Tjarns_Hage,9,4,C,Stellaria_graminea,68
Tjarns_Hage,9,5,C,Stellaria_graminea,57
Tjarns_Hage,9,4,D,Stellaria_graminea,11
Tjarns_Hage,9,5,D,Stellaria_graminea,4
Sjoangen_Engso,10,3,A,Stellaria_graminea,4
Sjoangen_Engso,10,4,B,Stellaria_graminea,3
Sjoangen_Engso,10,4,B,Stellaria_graminea,1
Sjoangen_Engso,10,5,B,Stellaria_graminea,9
Sjoangen_Engso,10,5,C,Stellaria_graminea,5
Sjoangen_Engso,10,3,C,Stellaria_graminea,9
Sjoangen_Engso,10,4,C,Stellaria_graminea,9
Sjoangen_Engso,10,4,D,Stellaria_graminea,5
Sjoangen_Engso,10,5,D,Stellaria_graminea,1
Langholmsbryggan_Engso,11,3,A,Stellaria_graminea,6
Langholmsbryggan_Engso,11,4,A,Stellaria_graminea,7
Langholmsbryggan_Engso,11,5,A,Stellaria_graminea,64
Langholmsbryggan_Engso,11,4,A,Stellaria_graminea,15
Langholmsbryggan_Engso,11,5,A,Stellaria_graminea,3
Langholmsbryggan_Engso,11,3,B,Stellaria_graminea,1
Langholmsbryggan_Engso,11,4,B,Stellaria_graminea,5
Langholmsbryggan_Engso,11,5,B,Stellaria_graminea,3
Langholmsbryggan_Engso,11,3,B,Stellaria_graminea,9
Langholmsbryggan_Engso,11,4,B,Stellaria_graminea,2
Langholmsbryggan_Engso,11,5,B,Stellaria_graminea,8
Langholmsbryggan_Engso,11,3,B,Stellaria_graminea,1
Langholmsbryggan_Engso,11,4,B,Stellaria_graminea,5
Langholmsbryggan_Engso,11,3,C,Stellaria_graminea,8
Langholmsbryggan_Engso,11,4,C,Stellaria_graminea,110
Langholmsbryggan_Engso,11,5,C,Stellaria_graminea,7
Langholmsbryggan_Engso,11,3,C,Stellaria_graminea,7
Langholmsbryggan_Engso,11,4,C,Stellaria_graminea,70
Langholmsbryggan_Engso,11,5,C,Stellaria_graminea,37
Langholmsbryggan_Engso,11,4,C,Stellaria_graminea,79
Langholmsbryggan_Engso,11,5,C,Stellaria_graminea,8
Langholmsbryggan_Engso,11,4,D,Stellaria_graminea,18
Langholmsbryggan_Engso,11,5,D,Stellaria_graminea,1
Langholmsbryggan_Engso,11,4,D,Stellaria_graminea,16
Langholmsbryggan_Engso,11,5,D,Stellaria_graminea,1
Blankhemshagen_Kungsor,12,4,B,Stellaria_graminea,1
Blankhemshagen_Kungsor,12,4,B,Stellaria_graminea,17
Blankhemshagen_Kungsor,12,3,B,Stellaria_graminea,4
Blankhemshagen_Kungsor,12,4,B,Stellaria_graminea,17
Blankhemshagen_Kungsor,12,3,C,Stellaria_graminea,3
Blankhemshagen_Kungsor,12,4,C,Stellaria_graminea,8
Blankhemshagen_Kungsor,12,4,C,Stellaria_graminea,30
Blankhemshagen_Kungsor,12,5,C,Stellaria_graminea,6
Blankhemshagen_Kungsor,12,3,D,Stellaria_graminea,12
Blankhemshagen_Kungsor,12,4,D,Stellaria_graminea,9
Blankhemshagen_Kungsor,12,3,D,Stellaria_graminea,1
Blankhemshagen_Kungsor,12,4,D,Stellaria_graminea,39
Tyringe,15,4,D,Stellaria_graminea,5
S_Lunger,16,3,A,Stellaria_graminea,7
S_Lunger,16,5,B,Stellaria_graminea,2
S_Lunger,16,2,C,Stellaria_graminea,1
S_Lunger,16,5,C,Stellaria_graminea,4
S_Lunger,16,5,C,Stellaria_graminea,7
S_Lunger,16,4,D,Stellaria_graminea,2
Kramnas,17,3,A,Stellaria_graminea,1
Kramnas,17,3,A,Stellaria_graminea,1
Kramnas,17,4,A,Stellaria_graminea,9
Kramnas,17,3,B,Stellaria_graminea,6
Kramnas,17,4,B,Stellaria_graminea,2
Kramnas,17,4,B,Stellaria_graminea,6
Kramnas,17,3,C,Stellaria_graminea,6
Kramnas,17,4,D,Stellaria_graminea,2
Sparreholm,18,3,C,Stellaria_graminea,3
Sparreholm,18,4,C,Stellaria_graminea,2
Sparreholm,18,4,C,Stellaria_graminea,5
Sparreholm,18,4,C,Stellaria_graminea,3
Gran_rasbo,19,5,A,Stellaria_graminea,2
Gran_rasbo,19,5,B,Stellaria_graminea,1
Gran_rasbo,19,4,D,Stellaria_graminea,1
Gran_rasbo,19,5,D,Stellaria_graminea,2
Gran_rasbo,19,5,D,Stellaria_graminea,3
Borgardalsbadet,21,3,D,Stellaria_graminea,40
Borgardalsbadet,21,4,D,Stellaria_graminea,83
St_Tadinge,22,3,A,Stellaria_graminea,2
St_Tadinge,22,3,A,Stellaria_graminea,2
St_Tadinge,22,5,A,Stellaria_graminea,6
St_Tadinge,22,3,A,Stellaria_graminea,3
St_Tadinge,22,4,A,Stellaria_graminea,18
St_Tadinge,22,5,B,Stellaria_graminea,3
St_Tadinge,22,3,C,Stellaria_graminea,8
St_Tadinge,22,3,C,Stellaria_graminea,18
St_Tadinge,22,4,C,Stellaria_graminea,3
St_Tadinge,22,5,C,Stellaria_graminea,4
St_Tadinge,22,3,D,Stellaria_graminea,1
St_Tadinge,22,4,D,Stellaria_graminea,4
St_Tadinge,22,5,D,Stellaria_graminea,4
St_Tadinge,22,3,D,Stellaria_graminea,23
St_Tadinge,22,5,D,Stellaria_graminea,2
Haknas_vassunda,23,5,C,Stellaria_graminea,3
Haknas_vassunda,23,5,C,Stellaria_graminea,1
Eke_Vidbo,24,4,A,Stellaria_graminea,2
Eke_Vidbo,24,3,A,Stellaria_graminea,2
Eke_Vidbo,24,4,A,Stellaria_graminea,23
Eke_Vidbo,24,5,A,Stellaria_graminea,6
Eke_Vidbo,24,3,B,Stellaria_graminea,15
Eke_Vidbo,24,4,B,Stellaria_graminea,10
Eke_Vidbo,24,5,B,Stellaria_graminea,5
Eke_Vidbo,24,5,B,Stellaria_graminea,30
Eke_Vidbo,24,3,B,Stellaria_graminea,33
Eke_Vidbo,24,4,B,Stellaria_graminea,80
Eke_Vidbo,24,5,B,Stellaria_graminea,31
Eke_Vidbo,24,4,B,Stellaria_graminea,70
Eke_Vidbo,24,4,C,Stellaria_graminea,80
Eke_Vidbo,24,5,C,Stellaria_graminea,5
Eke_Vidbo,24,3,D,Stellaria_graminea,2
Eke_Vidbo,24,4,D,Stellaria_graminea,36
Eke_Vidbo,24,5,D,Stellaria_graminea,2
Norrby_Vidbo,25,3,A,Stellaria_graminea,43
Norrby_Vidbo,25,5,A,Stellaria_graminea,6
Norrby_Vidbo,25,4,A,Stellaria_graminea,4
Norrby_Vidbo,25,4,A,Stellaria_graminea,3
Norrby_Vidbo,25,1,A,Stellaria_graminea,300
Norrby_Vidbo,25,1,B,Stellaria_graminea,125
Norrby_Vidbo,25,3,B,Stellaria_graminea,8
Norrby_Vidbo,25,4,B,Stellaria_graminea,1
Norrby_Vidbo,25,4,B,Stellaria_graminea,1
Norrby_Vidbo,25,4,B,Stellaria_graminea,5
Norrby_Vidbo,25,1,C,Stellaria_graminea,200
Norrby_Vidbo,25,3,C,Stellaria_graminea,2
Norrby_Vidbo,25,4,C,Stellaria_graminea,2
Norrby_Vidbo,25,5,C,Stellaria_graminea,7
Norrby_Vidbo,25,1,C,Stellaria_graminea,34
Norrby_Vidbo,25,3,C,Stellaria_graminea,6
Norrby_Vidbo,25,4,C,Stellaria_graminea,10
Norrby_Vidbo,25,5,C,Stellaria_graminea,18
Norrby_Vidbo,25,1,C,Stellaria_graminea,45
Norrby_Vidbo,25,3,C,Stellaria_graminea,1
Norrby_Vidbo,25,5,C,Stellaria_graminea,7
Norrby_Vidbo,25,1,D,Stellaria_graminea,11
Norrby_Vidbo,25,2,D,Stellaria_graminea,1
Norrby_Vidbo,25,3,D,Stellaria_graminea,2
Norrby_Vidbo,25,4,D,Stellaria_graminea,5
Norrby_Vidbo,25,5,D,Stellaria_graminea,10
Norrby_Vidbo,25,1,D,Stellaria_graminea,350
Norrby_Vidbo,25,3,D,Stellaria_graminea,6
Norrby_Vidbo,25,4,D,Stellaria_graminea,12
Norrby_Vidbo,25,5,D,Stellaria_graminea,29
Norrby_Vidbo,25,1,D,Stellaria_graminea,6
Norrby_Vidbo,25,4,D,Stellaria_graminea,7
Norrby_Vidbo,25,5,D,Stellaria_graminea,3
Andeberga_Balsta,26,5,A,Stellaria_graminea,3
Andeberga_Balsta,26,4,A,Stellaria_graminea,75
Andeberga_Balsta,26,5,A,Stellaria_graminea,4
Andeberga_Balsta,26,4,A,Stellaria_graminea,14
Andeberga_Balsta,26,4,B,Stellaria_graminea,14
Andeberga_Balsta,26,4,B,Stellaria_graminea,45
Andeberga_Balsta,26,5,B,Stellaria_graminea,30
Andeberga_Balsta,26,4,B,Stellaria_graminea,14
Andeberga_Balsta,26,4,C,Stellaria_graminea,70
Andeberga_Balsta,26,5,C,Stellaria_graminea,13
Andeberga_Balsta,26,5,C,Stellaria_graminea,2
Andeberga_Balsta,26,4,C,Stellaria_graminea,2
Andeberga_Balsta,26,4,D,Stellaria_graminea,4
Andeberga_Balsta,26,5,D,Stellaria_graminea,7
Forsbacka_Rimbo,27,4,A,Stellaria_graminea,80
Forsbacka_Rimbo,27,5,A,Stellaria_graminea,50
Forsbacka_Rimbo,27,4,A,Stellaria_graminea,54
Forsbacka_Rimbo,27,5,A,Stellaria_graminea,29
Forsbacka_Rimbo,27,4,A,Stellaria_graminea,15
Forsbacka_Rimbo,27,5,A,Stellaria_graminea,60
Forsbacka_Rimbo,27,4,B,Stellaria_graminea,140
